id,original_id,type,name,followers,num_artists,num_albums,collaborative
1199,pl_325356,playlist,For You ;),1,15,17,false
1200,pl_325422,playlist,classics,62,36,46,false
1201,pl_325528,playlist,Awesomeness,2,20,23,false
1202,pl_325572,playlist,Working Out!,1,110,125,false
1203,pl_325673,playlist,Slow music ,1,7,7,false
1204,pl_325674,playlist,latin,2,14,15,false
1205,pl_325792,playlist,Poppin.,1,19,22,false
1206,pl_325838,playlist,summer vibez,1,53,65,false
1207,pl_326080,playlist,Faded,2,53,61,false
1208,pl_326480,playlist,80's,2,35,39,false
1209,pl_326690,playlist,christina,2,41,48,false
1210,pl_326777,playlist,Work,3,69,80,false
1211,pl_326961,playlist,chillwave,1,55,23,false
1212,pl_327200,playlist,Go Hard,1,53,64,false
1213,pl_327235,playlist,flight,1,18,19,false
1214,pl_327377,playlist,中文,1,64,141,false
1215,pl_327533,playlist,Vibe ,1,19,31,false
1216,pl_327646,playlist,feels,1,14,19,false
1217,pl_327655,playlist,Instrumentals,1,38,47,false
1218,pl_327801,playlist,Running Tunes,1,41,51,false
1219,pl_328021,playlist,birthday,1,6,7,false
1220,pl_328123,playlist,stuff,1,43,52,false
1221,pl_328135,playlist,edm,1,7,9,false
1222,pl_328400,playlist,Sh,1,37,37,false
1223,pl_328570,playlist,spicy,1,37,39,false
1224,pl_328709,playlist,la flame,2,37,50,false
1225,pl_328761,playlist,Random mix,1,148,168,false
1226,pl_328836,playlist,Car,1,100,118,false
1227,pl_329059,playlist,Justin Bieber ,1,3,13,false
1228,pl_329150,playlist,🇯🇲,1,11,12,false
1229,pl_329622,playlist,Hang Loose,4,82,112,false
1230,pl_329702,playlist,Hype it up,2,26,35,false
1231,pl_329736,playlist,White People Music,1,22,29,false
1232,pl_329773,playlist,real country!!!,1,33,58,false
1233,pl_329787,playlist,work flow,2,75,83,false
1234,pl_33420,playlist,Bass,1,23,27,false
1235,pl_33666,playlist,inspiration,2,23,29,false
1236,pl_330175,playlist,Studying ,1,42,46,false
1237,pl_330421,playlist,WorkOut,1,17,20,false
1238,pl_330494,playlist,music,1,33,41,false
1239,pl_330568,playlist,bangerz,1,122,164,false
1240,pl_330607,playlist,Graduation Party,1,78,98,false
1241,pl_331249,playlist,Decades,1,5,5,false
1242,pl_331295,playlist,Summer Rap,1,44,53,false
1243,pl_331486,playlist,100%,2,12,14,false
1244,pl_331535,playlist,I'm the One,1,29,32,false
1245,pl_331555,playlist,Wedding playlist,1,122,176,false
1246,pl_331579,playlist,friday ,1,114,145,true
1247,pl_331778,playlist,Mix,1,27,34,false
1248,pl_331822,playlist,classic rock,1,10,15,false
1249,pl_331947,playlist,ACL 2015,1,44,101,false
1250,pl_331961,playlist,Sundays,4,42,45,false
1251,pl_332096,playlist,Country Jams. ,1,25,29,false
1252,pl_332221,playlist,camp,5,66,91,false
1253,pl_332222,playlist,Top 40,1,33,38,false
1254,pl_332247,playlist,Country Chill,1,18,33,false
1255,pl_332289,playlist,Favorite Songs,1,34,62,false
1256,pl_332330,playlist,Feb,1,40,60,false
1257,pl_332735,playlist,Old Skool,1,41,58,false
1258,pl_333303,playlist,press play,1,58,86,false
1259,pl_333650,playlist,No Shame,2,42,50,false
1260,pl_333736,playlist,House,1,23,24,false
1261,pl_333805,playlist,Study,2,81,113,false
1262,pl_333941,playlist,Throwbacks!!,1,46,67,true
1263,pl_334147,playlist,track,1,22,30,false
1264,pl_334246,playlist,Movie Soundtracks,1,16,19,false
1265,pl_334529,playlist,💔💔💔,1,32,48,false
1266,pl_334552,playlist,ray !!!!!,2,57,62,false
1267,pl_334778,playlist,worship,1,7,8,false
1268,pl_334801,playlist,april,1,99,144,false
1269,pl_334829,playlist,Power Hour,1,39,57,true
1270,pl_335319,playlist,Bk,1,37,37,false
1271,pl_335615,playlist,Awesome,1,173,212,false
1272,pl_335626,playlist,Throwbacks,2,56,75,false
1273,pl_335926,playlist,africa,1,15,16,false
1274,pl_336236,playlist,Cover songs ,1,35,37,false
1275,pl_336525,playlist,Playlist,1,12,18,false
1276,pl_336659,playlist,Don't worry ,1,5,9,false
1277,pl_336679,playlist,Classic rock,1,15,15,false
1278,pl_336742,playlist,Rascal Flatts,1,3,16,false
1279,pl_336955,playlist,sex playlist,2,41,52,false
1280,pl_337618,playlist,Playlist,1,6,6,false
1281,pl_337971,playlist,Fall,2,77,92,false
1282,pl_338314,playlist,Good songs,1,11,14,false
1283,pl_338817,playlist,Hello,1,11,13,false
1284,pl_339095,playlist,heart,1,9,9,false
1285,pl_339271,playlist,Now,1,20,20,false
1286,pl_339382,playlist,hip hop,1,43,54,false
1287,pl_339729,playlist,Elizabeth,6,73,81,false
1288,pl_339931,playlist,Mark,1,11,11,false
1289,pl_34355,playlist,halloweenie,1,26,29,false
1290,pl_34402,playlist,THE playlist,1,19,20,false
1291,pl_34690,playlist,Grease,1,9,4,false
1292,pl_34900,playlist,subway,1,24,29,false
1293,pl_340452,playlist,Throwback,3,53,85,false
1294,pl_340761,playlist,worship,1,4,5,false
1295,pl_340826,playlist,Summer Tunes ,1,119,164,false
1296,pl_341902,playlist,songs 2,2,14,21,false
1297,pl_342306,playlist,Soul Food,4,61,81,false
1298,pl_342782,playlist,Get Up and Dance,1,41,47,false
1299,pl_343793,playlist,Core,1,52,53,false
1300,pl_343933,playlist,Feels,1,20,27,false
1301,pl_344432,playlist,BEST,1,13,16,false
1302,pl_344441,playlist,Beach,1,79,116,false
1303,pl_344453,playlist,Fye,1,7,8,false
1304,pl_344903,playlist,♥️,2,16,20,false
1305,pl_345258,playlist,Lift,1,53,81,false
1306,pl_345267,playlist,Black Hippy,1,14,32,false
1307,pl_345492,playlist,reggaeton,1,13,14,false
1308,pl_345680,playlist,Acoustic,1,32,41,false
1309,pl_345896,playlist,🔥Fire🔥,1,31,39,false
1310,pl_346097,playlist,The Feels,1,30,35,false
1311,pl_346504,playlist,free your mind ,3,90,106,false
1312,pl_346581,playlist,Bring it,11,20,20,false
1313,pl_347183,playlist,Worship Music,1,14,18,false
1314,pl_347807,playlist,311,1,27,77,false
1315,pl_348203,playlist,🙌🏼,1,4,13,false
1316,pl_348304,playlist,Moto,1,38,45,false
1317,pl_348312,playlist,sway,1,16,31,false
1318,pl_348319,playlist,My Favorites,1,114,140,false
1319,pl_348370,playlist,beautiful songs,3,50,79,false
1320,pl_348405,playlist,kys,1,90,117,false
1321,pl_348501,playlist,Top 10,2,8,8,false
1322,pl_348511,playlist,Sister,2,100,113,false
1323,pl_348746,playlist,yuh,2,73,104,false
1324,pl_348896,playlist,Hit the Road,29,20,20,false
1325,pl_348932,playlist,Rap God ,2,40,77,false
1326,pl_349082,playlist,Bluegrass,1,3,3,false
1327,pl_349085,playlist,Cruisin,1,70,104,false
1328,pl_349258,playlist,rain,1,21,28,false
1329,pl_349361,playlist,hip,1,114,144,false
1330,pl_349428,playlist,greatness,2,26,29,false
1331,pl_349517,playlist,chillers,3,105,116,false
1332,pl_349535,playlist,Oldies,1,26,32,false
1333,pl_35676,playlist,fun times,3,49,53,false
1334,pl_35766,playlist,Lovely Day,6,77,78,false
1335,pl_35786,playlist,throwbacks,1,23,28,false
1336,pl_35946,playlist,holly,1,42,51,false
1337,pl_35963,playlist,Clean Up,1,25,25,false
1338,pl_350028,playlist,summer jams!!,2,49,73,false
1339,pl_350150,playlist,Cruisin,1,15,15,false
1340,pl_350310,playlist,happy day,8,55,65,false
1341,pl_350329,playlist,jams,2,32,34,false
1342,pl_350439,playlist,Spanish ,1,72,104,false
1343,pl_350464,playlist,mega mix,1,75,85,false
1344,pl_350746,playlist,Linedance,1,7,7,false
1345,pl_350901,playlist,Background music ,1,4,10,false
1346,pl_350989,playlist,Cumbias,1,15,15,true
1347,pl_351433,playlist,Kountry,2,13,15,false
1348,pl_351444,playlist,may 2017,1,82,83,false
1349,pl_351502,playlist,Progressive House,1,40,56,false
1350,pl_351581,playlist,Energy,2,68,82,false
1351,pl_351770,playlist,eh,4,75,82,false
1352,pl_351981,playlist,jesus,1,23,34,false
1353,pl_352602,playlist,😇😇,2,39,55,false
1354,pl_352870,playlist,Workout,1,11,16,false
1355,pl_353060,playlist,Camp,2,14,17,false
1356,pl_353201,playlist,other,1,36,42,false
1357,pl_354076,playlist,Best Songs Ever,1,25,27,false
1358,pl_354263,playlist,mowing,1,19,20,false
1359,pl_354303,playlist,joe,1,14,15,false
1360,pl_354815,playlist,Dubstep,1,36,51,false
1361,pl_354913,playlist,Reggae,1,54,76,false
1362,pl_355320,playlist,uhhh,1,13,17,false
1363,pl_355470,playlist,IAN,1,68,90,false
1364,pl_355577,playlist,Fall 2013,2,59,61,false
1365,pl_355765,playlist,nice,1,86,102,false
1366,pl_356042,playlist,Now Or Never,1,42,46,false
1367,pl_356090,playlist,Worship mix,17,39,26,false
1368,pl_356193,playlist,Momo,1,23,29,false
1369,pl_356436,playlist,singing,1,40,45,false
1370,pl_356488,playlist,WILD,1,40,59,false
1371,pl_356544,playlist,roadtrip 2017,5,67,72,true
1372,pl_356604,playlist,Fun,1,97,138,false
1373,pl_356706,playlist,summer,1,22,25,false
1374,pl_356741,playlist,alt ,1,154,173,false
1375,pl_357330,playlist,Rap,1,14,24,false
1376,pl_357636,playlist,Life,2,27,28,false
1377,pl_357782,playlist,Bang!,3,32,35,false
1378,pl_357813,playlist,Mixed. ,1,32,44,false
1379,pl_357892,playlist,Electronic Dance,1,7,7,false
1380,pl_357936,playlist,My favorites,1,36,39,false
1381,pl_358016,playlist,normal,1,88,126,false
1382,pl_358086,playlist,listen,1,6,8,false
1383,pl_358204,playlist,Energy,1,9,9,false
1384,pl_358375,playlist,Fall Tunes,2,153,158,false
1385,pl_358389,playlist,Latin music,1,35,50,false
1386,pl_358519,playlist,OLD,1,44,56,false
1387,pl_359039,playlist,Love,1,17,19,false
1388,pl_359282,playlist,DANCE,1,26,31,false
1389,pl_359366,playlist,and,3,47,57,false
1390,pl_359666,playlist,Christmas,1,23,30,false
1391,pl_359688,playlist,girly songs,1,90,136,false
1392,pl_359930,playlist,Gainz,2,47,68,false
1393,pl_36120,playlist,just,1,45,51,false
1394,pl_36421,playlist,Worship Songs,1,22,30,false
1395,pl_36743,playlist,List 1,3,68,96,false
1396,pl_36782,playlist,The Head And The Heart ,1,6,12,false
1397,pl_36794,playlist,summa,1,15,19,false
1398,pl_360369,playlist,Warm-Up,1,15,20,false
1399,pl_360476,playlist,travis scott,1,7,9,false
1400,pl_360668,playlist,mom,1,56,82,false
1401,pl_360704,playlist,Reggeton,1,17,20,false
1402,pl_360740,playlist,Just chillin,1,22,34,false
1403,pl_360773,playlist,christmassss,1,10,11,false
1404,pl_360865,playlist,POST PUNK,5,110,127,false
1405,pl_361004,playlist,March 2016,1,51,42,false
1406,pl_361075,playlist,Worship,1,31,44,true
1407,pl_361099,playlist,FreeStyle,1,56,68,false
1408,pl_361136,playlist,DAILY,1,4,5,false
1409,pl_361227,playlist,Story,1,23,31,false
1410,pl_361477,playlist,space,1,5,6,false
1411,pl_361559,playlist,90s mix,1,48,59,false
1412,pl_361683,playlist,music,1,11,11,false
1413,pl_362243,playlist,Levitate,1,17,32,false
1414,pl_362308,playlist,throwbacks ,1,10,11,false
1415,pl_362328,playlist,sad,1,36,56,false
1416,pl_362916,playlist,90's ,1,36,39,false
1417,pl_362992,playlist,CHRISTMAS,1,20,29,false
1418,pl_363739,playlist,electronic,1,35,34,false
1419,pl_364023,playlist,March,1,11,19,false
1420,pl_364442,playlist,sleep,1,25,36,false
1421,pl_364459,playlist,girl power,1,23,25,false
1422,pl_365451,playlist,DISNEY,2,13,12,false
1423,pl_365578,playlist,cool songs,1,22,26,false
1424,pl_365635,playlist,zen,1,90,98,false
1425,pl_365745,playlist,Rock,1,15,22,false
1426,pl_365809,playlist,Summer Driving,2,27,34,false
1427,pl_366005,playlist,Work out,2,45,54,false
1428,pl_366368,playlist,funk it. ,1,13,12,false
1429,pl_366571,playlist,Feel Good,1,58,63,false
1430,pl_366846,playlist,3 am,2,21,40,false
1431,pl_366949,playlist,Monday Morning,5,79,96,false
1432,pl_367151,playlist,Lituation,1,13,18,false
1433,pl_367384,playlist,BDAY PARTY,1,26,26,false
1434,pl_367761,playlist,Worship,3,6,14,false
1435,pl_367768,playlist,Gym Playlist,1,11,12,false
1436,pl_367830,playlist,yas.,3,78,84,false
1437,pl_367910,playlist,roadtrip,1,65,84,false
1438,pl_368105,playlist,1000,11,5,5,false
1439,pl_368279,playlist,Bailemos ,1,94,163,false
1440,pl_368449,playlist,Thug life   ,1,20,26,false
1441,pl_368607,playlist,Sleepy,1,18,27,false
1442,pl_368628,playlist,my favorite songs,1,54,65,false
1443,pl_369009,playlist,Nordic,1,19,26,false
1444,pl_369096,playlist,april '16,3,74,80,false
1445,pl_369614,playlist,Driving,1,74,87,false
1446,pl_369814,playlist,HW,1,4,12,false
1447,pl_369850,playlist,Summer,1,9,12,false
1448,pl_37022,playlist,summersixteen,2,8,21,false
1449,pl_37036,playlist,lit 🔥🔥,1,14,16,false
1450,pl_37198,playlist,vibin',2,18,30,false
1451,pl_37338,playlist,hair metal,1,29,33,false
1452,pl_37601,playlist,Mom,1,12,24,true
1453,pl_37602,playlist,Dinner,1,14,15,false
1454,pl_37603,playlist,Relax,4,29,31,false
1455,pl_37769,playlist,Musik,1,14,17,false
1456,pl_370020,playlist,Nick,2,8,22,false
1457,pl_370096,playlist,Study,2,17,19,false
1458,pl_370099,playlist,Indie,3,21,27,false
1459,pl_370218,playlist,Disney,1,71,40,false
1460,pl_370620,playlist,4.0,1,38,45,false
1461,pl_370630,playlist,grace,1,79,94,false
1462,pl_370692,playlist,Stranger Things,1,13,13,false
1463,pl_370865,playlist,dance,1,25,36,false
1464,pl_371042,playlist,partay,1,45,57,false
1465,pl_371314,playlist,get psyched mix,1,19,24,false
1466,pl_371387,playlist,Miles,1,90,108,false
1467,pl_371445,playlist,French ,1,3,5,false
1468,pl_371507,playlist,Renegades,1,21,22,false
1469,pl_371528,playlist,❤️,1,57,60,false
1470,pl_371578,playlist, Feels,3,47,49,false
1471,pl_371742,playlist,football,1,27,39,false
1472,pl_372309,playlist,work music,2,50,63,false
1473,pl_372466,playlist,rock songs,2,14,34,false
1474,pl_372561,playlist,Rock,2,46,83,false
1475,pl_373407,playlist,Hello,1,19,25,false
1476,pl_373420,playlist,Best of the 90's,91,62,64,false
1477,pl_373482,playlist,Reggae,1,43,76,false
1478,pl_373605,playlist,🙏🏼,1,8,25,false
1479,pl_374024,playlist,classic jams,1,32,42,false
1480,pl_374039,playlist,rock,1,72,130,false
1481,pl_374278,playlist,vibes,6,10,10,false
1482,pl_374327,playlist,sesh,1,19,44,false
1483,pl_374849,playlist,Worship,1,9,13,false
1484,pl_375419,playlist,La Banda,2,18,68,false
1485,pl_375618,playlist,❤️❤️❤️,1,6,6,false
1486,pl_375696,playlist,Just Chillin,1,126,154,false
1487,pl_375757,playlist,90s,3,23,27,false
1488,pl_376036,playlist,kiki,1,67,87,false
1489,pl_376528,playlist,Jim,1,20,22,false
1490,pl_377222,playlist,Slow Jamz,2,22,33,false
1491,pl_377355,playlist,Winter,1,19,20,false
1492,pl_377369,playlist,Reggae,1,24,40,false
1493,pl_377445,playlist,XMAS,2,11,11,true
1494,pl_377478,playlist,Everyday,1,25,58,false
1495,pl_377531,playlist,June Playlist,1,39,51,false
1496,pl_377571,playlist,NEW,1,19,15,false
1497,pl_377727,playlist,DJ,1,46,59,false
1498,pl_377783,playlist,edm,1,55,107,false
1499,pl_377898,playlist,Reception,2,46,54,false
1500,pl_378000,playlist,Best of Kanye,1,3,13,false
1501,pl_378016,playlist,Everything,1,44,97,false
1502,pl_378160,playlist,Pachanga,23,72,115,false
1503,pl_378244,playlist,Music,1,20,23,false
1504,pl_378636,playlist,Young,1,28,35,false
1505,pl_379120,playlist,love love love,1,22,24,false
1506,pl_379797,playlist,Hero,1,53,69,true
1507,pl_379882,playlist,Workout,1,44,52,false
1508,pl_379893,playlist,Weight Room,1,13,21,false
1509,pl_38071,playlist,Ohh ,2,6,7,false
1510,pl_38170,playlist,chill,6,7,9,false
1511,pl_38856,playlist,Fun,1,34,34,false
1512,pl_38886,playlist,Love,1,4,6,false
1513,pl_38942,playlist,werkout,2,14,18,false
1514,pl_38999,playlist,Move your Ass,1,10,15,false
1515,pl_380058,playlist,Christmas,1,26,29,false
1516,pl_380118,playlist,breakup songs :(((,8,93,130,false
1517,pl_380685,playlist,Folk,1,16,24,false
1518,pl_380769,playlist,Movember,1,53,53,false
1519,pl_380791,playlist,20th,4,101,168,false
1520,pl_380814,playlist,Pump Up,1,14,17,false
1521,pl_380921,playlist,fall 2017,1,19,24,false
1522,pl_381012,playlist,Work out,2,33,62,true
1523,pl_381313,playlist,New,1,40,46,false
1524,pl_381353,playlist,Slow Music,1,27,37,false
1525,pl_381455,playlist,Trance Classics,1,20,20,false
1526,pl_381527,playlist,For Mom,1,18,18,true
1527,pl_381546,playlist,Salsa Mix,1,10,16,false
1528,pl_381569,playlist,Workout,1,58,78,false
1529,pl_381849,playlist,CAR,1,14,18,false
1530,pl_381910,playlist,Oldies But Goodies,1,38,43,false
1531,pl_382029,playlist,Yup,5,22,23,false
1532,pl_382098,playlist,love,1,15,16,false
1533,pl_382344,playlist,Car Jams,1,47,55,false
1534,pl_382568,playlist,Classical!,1,8,10,false
1535,pl_382759,playlist,June,1,30,30,false
1536,pl_382779,playlist,wake up,1,90,118,false
1537,pl_383061,playlist,jams,2,65,76,false
1538,pl_383232,playlist,🔥🔥🔥,2,5,8,false
1539,pl_383282,playlist,afterparty,1,19,21,false
1540,pl_383302,playlist,Gospel,1,35,45,false
1541,pl_383422,playlist,bangers only,1,17,18,false
1542,pl_383528,playlist,Volleyball,1,7,7,false
1543,pl_383613,playlist,Acoustic,1,38,62,false
1544,pl_383768,playlist,LIT,1,37,41,false
1545,pl_383797,playlist,house party,1,32,43,false
1546,pl_383869,playlist,krunk,2,16,18,false
1547,pl_383950,playlist,Greys,2,41,44,false
1548,pl_384212,playlist,Throwback,1,16,21,false
1549,pl_384530,playlist,Classic Country,1,68,122,false
1550,pl_384534,playlist,Trap,1,13,13,false
1551,pl_384543,playlist,Rock,1,33,48,false
1552,pl_384915,playlist,TBT,1,25,55,false
1553,pl_385594,playlist,Gym,1,7,9,false
1554,pl_385635,playlist,90's alternative,1,46,62,false
1555,pl_385862,playlist,kd,2,129,181,false
1556,pl_385897,playlist,Bay Area,1,61,91,false
1557,pl_386149,playlist,Connor,2,30,36,false
1558,pl_386457,playlist,Chill ✨,1,23,29,false
1559,pl_387015,playlist,2017,3,112,138,false
1560,pl_387214,playlist,hip-hop,1,31,38,false
1561,pl_387349,playlist,Strength,1,16,20,false
1562,pl_388080,playlist,80's New Wave,1,78,116,false
1563,pl_388384,playlist,Hip Hop Party,1,36,47,false
1564,pl_388517,playlist,Joe*,1,41,43,false
1565,pl_388709,playlist,Workout,1,101,138,false
1566,pl_389451,playlist,Feel Good,1,43,47,false
1567,pl_389554,playlist,rap ,3,74,112,false
1568,pl_389623,playlist,Ceremony ,1,5,5,false
1569,pl_39139,playlist,CHILL,1,137,178,false
1570,pl_39232,playlist,sex,2,19,26,false
1571,pl_39241,playlist,Improv,1,23,25,false
1572,pl_39401,playlist,Listen!,1,48,49,false
1573,pl_39404,playlist,2015,2,15,15,false
1574,pl_39528,playlist,EDM,3,22,33,false
1575,pl_39869,playlist,New Rap,2,34,53,false
1576,pl_39939,playlist,Stream,1,13,15,false
1577,pl_39993,playlist,girl power,1,22,22,false
1578,pl_390308,playlist,explicit,1,31,40,false
1579,pl_390314,playlist,comedy,1,9,14,false
1580,pl_390500,playlist,chillin,1,112,144,false
1581,pl_390620,playlist,Engagement,1,50,101,false
1582,pl_391138,playlist,Jams,2,24,27,false
1583,pl_391301,playlist,Sunny,1,21,25,false
1584,pl_391346,playlist,Road trip,1,26,34,false
1585,pl_391486,playlist,Reception Dance,1,14,14,false
1586,pl_391498,playlist,WW,1,44,47,false
1587,pl_391845,playlist,Jesus Time ,1,37,57,false
1588,pl_392084,playlist,Random,1,7,8,false
1589,pl_392147,playlist,The Fall,2,18,29,false
1590,pl_392775,playlist,rap,3,42,51,false
1591,pl_392858,playlist,Changes!,1,18,18,false
1592,pl_393040,playlist,Slow Country,2,35,50,false
1593,pl_393110,playlist,vibes,1,124,146,false
1594,pl_393626,playlist,August 2016,1,79,89,false
1595,pl_393704,playlist,My country ,1,15,18,false
1596,pl_393730,playlist,Country Vibes ,1,11,13,false
1597,pl_393766,playlist,Summer 2014,1,9,10,false
1598,pl_393905,playlist,Share,1,162,173,true
1599,pl_394122,playlist,miau,1,17,22,false
1600,pl_394267,playlist,alternative,1,35,44,false
1601,pl_394399,playlist,Big Band,2,11,17,false
1602,pl_394572,playlist,Youtubers,1,6,18,false
1603,pl_394628,playlist,Toni Braxton,20,7,15,false
1604,pl_394838,playlist,Gaming Playlist,2,49,58,false
1605,pl_394914,playlist,Christmas,1,11,11,true
1606,pl_394930,playlist,Covers,1,7,18,false
1607,pl_394993,playlist,may 15,1,23,25,false
1608,pl_395164,playlist,1993,1,35,41,false
1609,pl_395445,playlist,soft,1,82,94,false
1610,pl_395657,playlist,ROAD TRIP 🚗,2,44,50,true
1611,pl_395761,playlist,Boat Jams,2,138,162,false
1612,pl_395780,playlist,emo,5,13,43,false
1613,pl_395795,playlist,Pregame,1,30,31,false
1614,pl_395861,playlist,My Songs,1,62,86,false
1615,pl_395963,playlist,Begin Again,2,9,11,false
1616,pl_396776,playlist,Blaze,1,12,14,false
1617,pl_396876,playlist,🙏🏾,1,12,16,false
1618,pl_396926,playlist,Aye,1,30,36,false
1619,pl_397495,playlist,Classical,1,8,9,false
1620,pl_397535,playlist,RAP,1,18,31,false
1621,pl_397737,playlist,The Game,4,136,197,false
1622,pl_397845,playlist,Take It Easy,1,18,19,false
1623,pl_398043,playlist,World music,1,11,2,false
1624,pl_398061,playlist,main playlist,1,5,5,false
1625,pl_398427,playlist,New Music,1,10,10,false
1626,pl_398441,playlist,vacation,3,105,117,false
1627,pl_398711,playlist,cheer ,1,55,62,false
1628,pl_399632,playlist,bus rides,2,38,42,false
1629,pl_4002,playlist,Study,2,13,14,false
1630,pl_4165,playlist,Good Vibes,2,32,36,false
1631,pl_4217,playlist,PRIDE.,4,35,49,false
1632,pl_4394,playlist,Keller,1,5,23,false
1633,pl_4400,playlist,Meow,1,14,17,false
1634,pl_4617,playlist,Thuggin,1,22,27,false
1635,pl_4640,playlist,driving ,1,47,60,false
1636,pl_4827,playlist,Emotions,1,13,16,false
1637,pl_40112,playlist,nick,1,15,17,false
1638,pl_40239,playlist,Yooooo,2,28,47,false
1639,pl_40788,playlist,finesse,1,36,44,false
1640,pl_400241,playlist,mix,1,42,46,false
1641,pl_400653,playlist,christmassss,1,19,22,false
1642,pl_400768,playlist,Dance,1,20,22,false
1643,pl_400814,playlist,Música Española,3,63,98,false
1644,pl_401145,playlist,Broadway,1,13,3,false
1645,pl_401237,playlist,spring 2016,1,54,55,false
1646,pl_401408,playlist,Get Weird,1,8,11,false
1647,pl_401742,playlist,Hasta el Amanecer,1,5,5,false
1648,pl_401758,playlist,Roadtrip,1,68,85,false
1649,pl_401902,playlist,70's,2,26,46,false
1650,pl_401960,playlist,Reggae,1,8,14,false
1651,pl_401978,playlist,Indie Jams,2,40,54,false
1652,pl_402334,playlist,NO DOUBT,1,4,18,false
1653,pl_402548,playlist,Naija,1,23,29,false
1654,pl_402908,playlist,maybe,2,8,9,false
1655,pl_402977,playlist,happy day!,1,23,24,false
1656,pl_403320,playlist,camp,2,56,73,false
1657,pl_403375,playlist,bob,2,6,22,false
1658,pl_403498,playlist,Raggae,11,40,63,false
1659,pl_403902,playlist,SAINT PABLO TOUR,2,5,14,false
1660,pl_404035,playlist,Rap,1,17,21,false
1661,pl_404131,playlist,May 2017,1,45,46,false
1662,pl_404140,playlist,Oldies,1,18,25,false
1663,pl_404189,playlist,Summer 2016,2,68,74,false
1664,pl_404544,playlist,weed,2,29,33,false
1665,pl_404802,playlist,yes,1,103,127,false
1666,pl_404839,playlist,Chicago,1,64,97,false
1667,pl_404981,playlist,good stuff,1,62,85,false
1668,pl_405716,playlist,jazz,1,14,19,false
1669,pl_405819,playlist,Summer 14,1,15,17,false
1670,pl_406027,playlist,Frozen,1,10,3,false
1671,pl_406230,playlist,sleep,5,115,145,false
1672,pl_406589,playlist,slow,12,21,25,false
1673,pl_406722,playlist,cool,1,9,12,false
1674,pl_407187,playlist,Anthem.,1,21,25,false
1675,pl_407254,playlist,Oldies,1,100,152,false
1676,pl_407341,playlist,CAR,1,17,23,false
1677,pl_407848,playlist,turnt af,1,13,19,false
1678,pl_407856,playlist,Christmas,2,65,67,false
1679,pl_407897,playlist,why not,1,18,21,false
1680,pl_407939,playlist,summer 2017,8,56,62,false
1681,pl_408056,playlist,Emilio,1,12,30,false
1682,pl_408061,playlist,Mars,2,25,37,false
1683,pl_408207,playlist,Gloomy,1,25,30,false
1684,pl_408432,playlist,Work out,4,150,196,false
1685,pl_408519,playlist,Metal/rock,1,49,81,false
1686,pl_408525,playlist,Lip Sync,1,12,14,false
1687,pl_409549,playlist,Yams,2,56,76,false
1688,pl_409637,playlist,Russian. ,1,12,17,false
1689,pl_409658,playlist,Check it out,1,60,89,false
1690,pl_409705,playlist,BLUE,2,27,44,false
1691,pl_409824,playlist,Gangsta ,1,15,23,false
1692,pl_409888,playlist,jamz,4,29,36,false
1693,pl_41239,playlist,car,1,27,47,false
1694,pl_41305,playlist,Emily,2,18,18,false
1695,pl_41337,playlist,{{{Clouds}}},2,5,7,false
1696,pl_41479,playlist,Kids,1,21,18,false
1697,pl_41747,playlist,ow,1,94,120,false
1698,pl_41859,playlist,Chill,1,106,119,false
1699,pl_41954,playlist,Classics,1,67,117,false
1700,pl_410067,playlist,TBT,1,70,88,false
1701,pl_410235,playlist,Rock,1,88,146,false
1702,pl_410329,playlist,My Alternative,1,91,124,false
1703,pl_410362,playlist,Slow Jams,1,22,30,false
1704,pl_410704,playlist,Hymns,1,8,18,false
1705,pl_410843,playlist,vibes,1,39,56,false
1706,pl_411048,playlist,Daily Mix 3,1,32,42,false
1707,pl_411121,playlist,Just Breathe,2,93,104,false
1708,pl_411321,playlist,gay ,1,66,80,false
1709,pl_411354,playlist,Goosebumps,1,23,26,false
1710,pl_411588,playlist,Oldies,1,26,28,false
1711,pl_411671,playlist,Another Day :),2,12,13,false
1712,pl_412138,playlist,<3,1,8,9,false
1713,pl_412218,playlist,Driving tunes ,1,14,15,false
1714,pl_412247,playlist,serenity,1,20,28,false
1715,pl_412499,playlist,Country Music,3,66,108,false
1716,pl_412555,playlist,TGIF,1,9,21,false
1717,pl_412709,playlist,work out,1,33,46,false
1718,pl_412759,playlist,Rainy,1,22,30,false
1719,pl_413905,playlist,january 2017,2,22,25,false
1720,pl_413996,playlist,mellow yellow,1,29,36,false
1721,pl_414317,playlist,oldies,1,43,59,false
1722,pl_414470,playlist,Random,2,73,94,false
1723,pl_414577,playlist,80's,1,10,12,false
1724,pl_415161,playlist,Working,1,49,64,false
1725,pl_415457,playlist,Good rap,1,31,43,false
1726,pl_415713,playlist,bk,1,51,57,false
1727,pl_415737,playlist,Slow it down,1,8,8,true
1728,pl_415944,playlist,Random Songs,1,4,7,false
1729,pl_416123,playlist,OTF ,1,17,20,false
1730,pl_416487,playlist,raps,1,30,49,false
1731,pl_416894,playlist,All the Feels,1,29,30,false
1732,pl_416961,playlist,wedding,2,18,20,false
1733,pl_417019,playlist,Car jam,3,121,152,false
1734,pl_417161,playlist,Study,1,27,36,false
1735,pl_417508,playlist,2014,1,26,21,false
1736,pl_417803,playlist,sofia,1,24,25,false
