vertex,louvain,id,original_id,type,name,followers,num_artists,num_albums,collaborative
4966,17,4966,pl_993645,playlist,christmas,1,31,31,False
4967,2,4967,pl_993702,playlist,Mellow Jams,3,120,171,False
4968,1,4968,pl_993795,playlist,danceparty,1,46,64,False
4969,8,4969,pl_993949,playlist,Just Good Music,1,62,75,False
4970,1,4970,pl_994115,playlist,tb,1,104,150,False
4971,3,4971,pl_994265,playlist,happy,1,26,27,False
4972,9,4972,pl_994595,playlist,Musicals,1,53,50,False
4973,6,4973,pl_994623,playlist,molly,2,13,18,False
4974,3,4974,pl_994913,playlist,Windows Down,2,21,29,False
4975,435,4975,pl_994967,playlist,boston,1,7,8,False
2576,0,2576,pl_565392,playlist,edm,1,34,34,False
2577,5,2577,pl_565746,playlist,💃🏽,1,17,23,False
2578,2,2578,pl_565927,playlist,You,1,16,18,True
2579,12,2579,pl_565934,playlist,lit.,1,19,30,False
2580,4,2580,pl_566013,playlist,bump n grind,1,72,103,False
2581,258,2581,pl_566373,playlist,New,1,10,13,False
2582,1,2582,pl_566389,playlist,Just For You,3,29,30,False
2583,0,2583,pl_566447,playlist,Summer 2k16,1,28,32,False
2584,1,2584,pl_566536,playlist,#tbt,1,59,81,False
2585,0,2585,pl_566696,playlist,fave songs,1,18,23,False
2586,4,2586,pl_566886,playlist,Pregame,1,37,48,False
2587,5,2587,pl_567306,playlist,bachata,1,11,18,False
2588,0,2588,pl_567856,playlist,mix,1,39,43,False
2589,259,2589,pl_568433,playlist,My High-Intensity Workout,1,5,5,False
2590,6,2590,pl_568530,playlist,rock,1,14,15,False
2591,4,2591,pl_568546,playlist,daddy,2,30,35,False
304,4,304,pl_161674,playlist,Rap,1,10,15,False
305,2,305,pl_161841,playlist,Indie,5,57,81,False
306,1,306,pl_161966,playlist,old school,1,16,20,False
307,1,307,pl_162262,playlist,New,1,123,126,False
308,2,308,pl_162269,playlist,Listen to This:,1,76,139,False
309,2,309,pl_162603,playlist,You're Welcome,1,52,55,False
310,2,310,pl_162734,playlist,sad vibes,3,21,31,False
311,17,311,pl_162744,playlist,Christmas,3,6,6,False
312,8,312,pl_162849,playlist,country,1,61,101,False
313,9,313,pl_162942,playlist,Disney Hits,1,50,24,False
314,0,314,pl_162951,playlist,Beat,1,22,23,False
315,3,315,pl_163132,playlist,trash,5,42,51,False
316,2,316,pl_163306,playlist,Good Vibes,1,44,48,False
317,1,317,pl_163371,playlist,Slow Jamz,1,24,32,False
318,3,318,pl_163518,playlist,Mix,1,74,102,False
319,1,319,pl_163574,playlist,Memories,4,79,114,False
848,4,848,pl_253655,playlist,😈😈,1,36,47,False
849,2,849,pl_254061,playlist,sad songs :(,2,69,76,False
850,2,850,pl_254148,playlist,chill,2,38,47,False
851,2,851,pl_254565,playlist,rainy days,3,71,94,False
852,1,852,pl_254580,playlist,Carpe Diem,1,40,47,False
853,2,853,pl_254982,playlist,LIFE,3,45,55,False
854,4,854,pl_255044,playlist,Everyday ,1,75,130,False
855,1,855,pl_255389,playlist,Throw🔙,2,22,25,False
856,2,856,pl_255418,playlist,ouch,1,41,45,False
857,4,857,pl_255446,playlist,jams,3,81,144,False
858,3,858,pl_255739,playlist,wedding dance party,1,25,27,False
859,5,859,pl_255971,playlist,Bachata,1,5,10,False
860,4,860,pl_256329,playlist,workout,1,10,12,False
861,2,861,pl_256377,playlist,Fall,1,23,30,False
862,0,862,pl_256939,playlist,Norway,1,15,17,False
863,105,863,pl_257299,playlist,Vive la France,3,14,20,False
4720,4,4720,pl_947650,playlist,Rap,1,49,91,False
4721,1,4721,pl_947802,playlist,2015,1,35,36,False
4722,4,4722,pl_947949,playlist,good songs,2,12,21,False
4723,4,4723,pl_947996,playlist,Favorite Songs,1,38,48,False
4724,0,4724,pl_948199,playlist,woohoo,1,28,29,False
4725,6,4725,pl_948313,playlist,Rock,1,12,14,False
4726,1,4726,pl_948767,playlist,<3,1,4,5,False
4727,2,4727,pl_948881,playlist,sad stuff,2,21,22,False
4728,4,4728,pl_949275,playlist,Lit,1,31,37,False
4729,8,4729,pl_949909,playlist,Wedding Playlist,1,22,35,False
4730,0,4730,pl_949956,playlist,Best Friends,2,32,32,True
4731,0,4731,pl_949986,playlist,--,2,34,34,False
4732,0,4732,pl_95053,playlist,junior year,1,47,50,False
4733,4,4733,pl_95497,playlist,car jams,1,14,15,False
4734,4,4734,pl_95816,playlist,my faves,1,34,41,False
4735,12,4735,pl_950141,playlist,2017,1,54,96,False
2656,2,2656,pl_58150,playlist,CHill,1,10,17,False
2657,7,2657,pl_58273,playlist, worship,2,7,11,False
2658,5,2658,pl_58277,playlist,Spanish,1,71,144,False
2659,0,2659,pl_58473,playlist,my jam,1,14,15,False
2660,267,2660,pl_58723,playlist,RELAX,2,10,5,False
2661,6,2661,pl_580167,playlist,🖕🏼,2,24,39,False
2662,2,2662,pl_580280,playlist,BOPS,1,14,16,False
2663,3,2663,pl_580482,playlist,summer!,1,43,51,False
2664,2,2664,pl_580618,playlist,summer fun.,2,45,60,False
2665,8,2665,pl_580638,playlist,AMERICA,1,18,25,False
2666,4,2666,pl_581004,playlist,Champagne,1,17,33,False
2667,268,2667,pl_581265,playlist,Ukulele,1,8,9,False
2668,3,2668,pl_582234,playlist,jazz Standards,1,27,44,False
2669,2,2669,pl_582333,playlist,❤️,1,14,16,False
2670,9,2670,pl_582727,playlist,Sleep,5,20,34,False
2671,17,2671,pl_583009,playlist,christmas,1,22,17,False
160,1,160,pl_134605,playlist,Rap,1,21,30,False
161,0,161,pl_134804,playlist,Intoxicated,4,31,39,False
162,4,162,pl_135043,playlist,XXX,3,52,69,False
163,0,163,pl_135337,playlist,Monstercat,1,29,38,False
164,4,164,pl_135468,playlist,co,1,31,42,False
165,4,165,pl_135672,playlist,Hip Hop,1,17,44,False
166,8,166,pl_135797,playlist,Her,1,24,26,False
167,3,167,pl_135832,playlist,september,1,102,113,False
168,2,168,pl_136185,playlist,Easy,1,16,23,False
169,0,169,pl_136210,playlist,strength,1,14,16,False
170,2,170,pl_136213,playlist,Best Of,1,32,41,False
171,6,171,pl_137015,playlist,Random songs,1,5,5,False
172,0,172,pl_137064,playlist,chill,1,9,9,False
173,8,173,pl_137195,playlist,Country,1,5,15,False
174,2,174,pl_137631,playlist,Random,1,21,26,False
175,4,175,pl_137860,playlist,Bassline,1,6,6,False
528,1,528,pl_199579,playlist,indie,1,28,28,False
529,1,529,pl_199726,playlist,West Coast Classics,1,13,14,False
530,1,530,pl_199764,playlist,Party,1,56,70,False
531,2,531,pl_199834,playlist,floating,2,23,32,False
532,6,532,pl_2168,playlist,rock,1,14,18,False
533,1,533,pl_2214,playlist,Spring Break 2015,1,37,41,True
534,4,534,pl_2235,playlist,Hip Hop,1,33,53,False
535,3,535,pl_2512,playlist,Classic rock,1,32,40,False
536,1,536,pl_2718,playlist,work out,2,22,22,False
537,6,537,pl_20206,playlist,Cruz,1,8,12,False
538,3,538,pl_20346,playlist,Party,1,109,127,False
539,6,539,pl_20349,playlist,rock,1,14,19,False
540,81,540,pl_20475,playlist,Dan,1,12,12,False
541,4,541,pl_20609,playlist,Spring 2017,2,26,27,False
542,1,542,pl_20668,playlist,feels,1,14,16,False
543,8,543,pl_200351,playlist,Road Trip,1,74,84,False
4480,0,4480,pl_900014,playlist,new new ,1,78,105,False
4481,1,4481,pl_900401,playlist,jams,1,130,170,False
4482,4,4482,pl_900597,playlist,party time,2,80,143,False
4483,0,4483,pl_900638,playlist,Jack,1,6,6,False
4484,2,4484,pl_900737,playlist,finals,1,12,13,False
4485,2,4485,pl_901288,playlist,Boat Jams,2,74,83,False
4486,6,4486,pl_901400,playlist,New Workout,1,63,87,False
4487,2,4487,pl_901512,playlist,On Repeat,2,54,58,False
4488,4,4488,pl_901697,playlist,dope,1,116,140,False
4489,4,4489,pl_901717,playlist,Bad,2,18,18,False
4490,0,4490,pl_901931,playlist,Music,8,54,69,False
4491,4,4491,pl_902085,playlist,party,1,38,48,False
4492,4,4492,pl_902140,playlist,car,1,68,84,False
4493,1,4493,pl_902744,playlist,Chill,1,11,15,False
4494,0,4494,pl_902829,playlist,🦄🦄🦄,1,37,81,False
4495,0,4495,pl_903141,playlist,Sleep,1,21,24,False
4096,8,4096,pl_829739,playlist,Country,1,35,52,False
4097,1,4097,pl_829984,playlist,old but gold,1,27,40,False
4098,3,4098,pl_83085,playlist,80's party,1,13,14,False
4099,13,4099,pl_83233,playlist,🇯🇲 ,1,13,17,False
4100,6,4100,pl_83270,playlist,Whatever,1,35,57,False
4101,0,4101,pl_83609,playlist,La La La,1,48,49,False
4102,2,4102,pl_83617,playlist,December 16,1,14,15,False
4103,4,4103,pl_83764,playlist,2016,1,17,21,False
4104,2,4104,pl_830185,playlist,Saturday Afternoon,1,60,90,False
4105,4,4105,pl_830217,playlist,beast,2,75,98,False
4106,0,4106,pl_830308,playlist,Plane,1,8,8,False
4107,10,4107,pl_830373,playlist,Christian rap,2,19,42,False
4108,1,4108,pl_830423,playlist,Me,1,112,161,False
4109,4,4109,pl_830694,playlist,gambino ,1,12,19,False
4110,4,4110,pl_830761,playlist,Workout,1,90,132,False
4111,0,4111,pl_830864,playlist,bop,2,84,103,False
2240,0,2240,pl_506633,playlist,January 2016,1,20,24,False
2241,3,2241,pl_507582,playlist,Pump Up!,1,25,32,False
2242,3,2242,pl_507987,playlist,My Songs,10,29,60,True
2243,2,2243,pl_508052,playlist,jam,1,42,47,False
2244,0,2244,pl_508673,playlist,BLACKPINK,1,8,13,False
2245,2,2245,pl_508791,playlist,Mix Tape,1,67,71,False
2246,218,2246,pl_508884,playlist,Higher Love,1,9,11,False
2247,219,2247,pl_509068,playlist,deutscher rap,1,6,9,False
2248,1,2248,pl_509641,playlist,tb,1,32,40,False
2249,7,2249,pl_509732,playlist,Jesus Jams:),7,42,63,False
2250,2,2250,pl_509839,playlist,stardust.,1,22,24,False
2251,4,2251,pl_51007,playlist,ghetto,1,54,74,False
2252,4,2252,pl_51058,playlist,mild,1,46,70,False
2253,3,2253,pl_51239,playlist,cocktail,1,16,16,True
2254,6,2254,pl_51409,playlist,Gym,1,88,115,False
2255,2,2255,pl_51592,playlist,us,1,50,51,False
1600,2,1600,pl_394267,playlist,alternative,1,35,44,False
1601,3,1601,pl_394399,playlist,Big Band,2,11,17,False
1602,32,1602,pl_394572,playlist,Youtubers,1,6,18,False
1603,1,1603,pl_394628,playlist,Toni Braxton,20,7,15,False
1604,38,1604,pl_394838,playlist,Gaming Playlist,2,49,58,False
1605,17,1605,pl_394914,playlist,Christmas,1,11,11,True
1606,163,1606,pl_394930,playlist,Covers,1,7,18,False
1607,4,1607,pl_394993,playlist,may 15,1,23,25,False
1608,6,1608,pl_395164,playlist,1993,1,35,41,False
1609,0,1609,pl_395445,playlist,soft,1,82,94,False
1610,2,1610,pl_395657,playlist,ROAD TRIP 🚗,2,44,50,True
1611,3,1611,pl_395761,playlist,Boat Jams,2,138,162,False
1612,6,1612,pl_395780,playlist,emo,5,13,43,False
1613,0,1613,pl_395795,playlist,Pregame,1,30,31,False
1614,0,1614,pl_395861,playlist,My Songs,1,62,86,False
1615,164,1615,pl_395963,playlist,Begin Again,2,9,11,False
1200,3,1200,pl_325422,playlist,classics,62,36,46,False
1201,1,1201,pl_325528,playlist,Awesomeness,2,20,23,False
1202,1,1202,pl_325572,playlist,Working Out!,1,110,125,False
1203,2,1203,pl_325673,playlist,Slow music ,1,7,7,False
1204,133,1204,pl_325674,playlist,latin,2,14,15,False
1205,1,1205,pl_325792,playlist,Poppin.,1,19,22,False
1206,0,1206,pl_325838,playlist,summer vibez,1,53,65,False
1207,0,1207,pl_326080,playlist,Faded,2,53,61,False
1208,3,1208,pl_326480,playlist,80's,2,35,39,False
1209,0,1209,pl_326690,playlist,christina,2,41,48,False
1210,0,1210,pl_326777,playlist,Work,3,69,80,False
1211,2,1211,pl_326961,playlist,chillwave,1,55,23,False
1212,0,1212,pl_327200,playlist,Go Hard,1,53,64,False
1213,2,1213,pl_327235,playlist,flight,1,18,19,False
1214,31,1214,pl_327377,playlist,中文,1,64,141,False
1215,4,1215,pl_327533,playlist,Vibe ,1,19,31,False
2800,9,2800,pl_606939,playlist,My Disney,1,81,41,False
2801,1,2801,pl_607158,playlist,2000's,1,44,49,False
2802,4,2802,pl_607427,playlist,Heat,2,25,31,False
2803,0,2803,pl_607492,playlist,Chris,1,59,95,False
2804,4,2804,pl_607497,playlist,camp,4,46,65,False
2805,4,2805,pl_607579,playlist,Vibess,1,32,39,False
2806,3,2806,pl_607610,playlist,Good Vibes,1,82,95,False
2807,281,2807,pl_607621,playlist,Disco Polo,4,21,24,False
2808,282,2808,pl_607979,playlist,Female vocals,1,18,19,False
2809,8,2809,pl_607990,playlist,summer country,3,34,64,False
2810,0,2810,pl_608211,playlist,Havana,1,22,22,False
2811,3,2811,pl_608390,playlist,Driving Songs,1,59,63,True
2812,283,2812,pl_608432,playlist,yas,1,10,13,False
2813,0,2813,pl_608456,playlist,GameDay  ,1,76,96,False
2814,2,2814,pl_608820,playlist,Beach Jams,1,47,57,False
2815,0,2815,pl_608847,playlist,pop,1,35,50,False
704,5,704,pl_229095,playlist,Español,1,18,20,False
705,5,705,pl_229121,playlist,000,1,35,51,False
706,0,706,pl_229534,playlist,Kim,1,31,36,False
707,2,707,pl_229584,playlist,vibes,1,29,35,False
708,4,708,pl_229622,playlist,AMANDA,4,105,119,False
709,6,709,pl_229939,playlist,Back in the Day,1,45,64,False
710,4,710,pl_229998,playlist,2016,1,46,46,False
711,1,711,pl_23316,playlist,mmmmm,2,24,26,False
712,7,712,pl_23413,playlist,Hillsong Worship,2,8,28,False
713,4,713,pl_23566,playlist,vibin ,1,129,152,False
714,0,714,pl_23570,playlist,Shared,1,34,37,False
715,1,715,pl_23622,playlist,yo,2,88,143,False
716,95,716,pl_23748,playlist,Amazing Grace,1,38,45,False
717,3,717,pl_23757,playlist,70's,1,55,120,False
718,2,718,pl_23814,playlist,summer 2015,1,7,12,False
719,1,719,pl_23942,playlist,RnB,1,69,108,False
912,3,912,pl_268724,playlist,OLDIES,1,43,61,False
913,2,913,pl_268803,playlist,good morning ,1,32,35,False
914,0,914,pl_269019,playlist,Heavy,1,60,63,False
915,0,915,pl_269179,playlist,Car Jamz ,1,36,38,False
916,3,916,pl_269222,playlist,Halloween!!!,1,96,101,False
917,5,917,pl_269630,playlist,🇲🇽🇲🇽🇲🇽,1,55,83,False
918,2,918,pl_27217,playlist,irish,1,31,39,False
919,2,919,pl_27305,playlist,random,1,51,67,False
920,6,920,pl_27556,playlist,Throwback,1,34,42,False
921,3,921,pl_27672,playlist,Old Songs,1,39,43,False
922,4,922,pl_27802,playlist,Party Monster,1,34,37,False
923,3,923,pl_270132,playlist,Roadtrip,7,88,117,False
924,2,924,pl_270936,playlist,studying = $$$,10,114,172,False
925,4,925,pl_271401,playlist,woah,1,34,48,False
926,6,926,pl_271811,playlist,PUNK,1,24,36,False
927,6,927,pl_271988,playlist,reggae,1,16,33,False
1088,3,1088,pl_305914,playlist,Oldies,3,13,16,False
1089,0,1089,pl_306148,playlist,Top,1,65,73,False
1090,22,1090,pl_306230,playlist,Irish,1,16,30,False
1091,4,1091,pl_306241,playlist,sky,1,93,117,False
1092,4,1092,pl_306251,playlist,xmas,1,10,11,False
1093,3,1093,pl_306577,playlist,80's,1,28,37,False
1094,0,1094,pl_306768,playlist,I Like This,1,68,91,False
1095,3,1095,pl_306780,playlist,Run!,1,8,15,False
1096,4,1096,pl_307022,playlist,2.0,3,48,65,False
1097,0,1097,pl_307120,playlist,Hell yeah,1,24,24,False
1098,124,1098,pl_307311,playlist,louvor,1,18,21,False
1099,4,1099,pl_307335,playlist,Justin ,1,16,20,False
1100,4,1100,pl_307360,playlist,🤑🤑🤑,1,16,22,False
1101,19,1101,pl_307785,playlist,bus,1,9,10,False
1102,0,1102,pl_307823,playlist,cool beans,1,21,25,False
1103,4,1103,pl_308238,playlist,fun,1,46,57,False
4192,0,4192,pl_846541,playlist,Summer 15,1,104,125,False
4193,1,4193,pl_846555,playlist,heyyy,1,14,14,False
4194,0,4194,pl_846884,playlist,you and i,1,125,167,False
4195,4,4195,pl_847016,playlist,beach,1,33,36,False
4196,3,4196,pl_847131,playlist,Goodies,1,37,64,False
4197,4,4197,pl_847450,playlist,Blah,1,61,78,False
4198,4,4198,pl_847621,playlist,summer 2016 ,1,26,29,False
4199,0,4199,pl_848250,playlist,Beatz ,1,63,67,False
4200,0,4200,pl_848291,playlist,Chill,6,58,88,False
4201,3,4201,pl_848336,playlist,roadtrip,1,70,91,False
4202,4,4202,pl_848463,playlist,gym,1,8,11,False
4203,2,4203,pl_849197,playlist,Shelby,3,33,52,False
4204,383,4204,pl_849510,playlist,june,2,7,9,False
4205,3,4205,pl_849551,playlist,BLEACH,1,52,66,False
4206,4,4206,pl_849592,playlist,Rap,1,20,24,False
4207,8,4207,pl_849665,playlist,Country favs,1,25,34,False
3040,3,3040,pl_646717,playlist,Run,1,35,53,False
3041,1,3041,pl_646792,playlist,Spring Break 2K16,1,102,135,False
3042,4,3042,pl_646851,playlist,21,1,8,11,False
3043,4,3043,pl_647805,playlist,Hay,2,8,13,False
3044,1,3044,pl_648169,playlist,Random,1,26,35,False
3045,0,3045,pl_648224,playlist,Stressed Out,1,15,16,False
3046,3,3046,pl_648527,playlist,Old,1,17,17,False
3047,6,3047,pl_648754,playlist,Beach,2,27,44,False
3048,8,3048,pl_648805,playlist,throwback country,3,25,49,False
3049,6,3049,pl_649046,playlist,#TBT,1,52,81,False
3050,2,3050,pl_649474,playlist,right now,1,133,159,False
3051,2,3051,pl_649484,playlist,Beach,1,57,66,False
3052,7,3052,pl_649680,playlist,My favorites,1,6,8,True
3053,5,3053,pl_649868,playlist,buenas,1,8,15,False
3054,0,3054,pl_649878,playlist,summa ,2,90,100,False
3055,3,3055,pl_65024,playlist,80s,2,22,22,False
4368,2,4368,pl_880581,playlist,happy,1,29,49,False
4369,2,4369,pl_880726,playlist,Better Music,1,44,82,False
4370,3,4370,pl_880962,playlist,oldies,3,57,73,False
4371,1,4371,pl_881032,playlist,Houston,1,17,21,False
4372,2,4372,pl_881226,playlist,Sad songs ,1,55,69,False
4373,0,4373,pl_881325,playlist,GRIND,1,48,64,False
4374,396,4374,pl_881634,playlist,Classical Music,1,8,7,False
4375,2,4375,pl_881693,playlist,shleep,1,11,12,False
4376,2,4376,pl_881695,playlist,Run Boy Run,1,18,19,False
4377,5,4377,pl_881752,playlist,BACHATA ,1,16,20,False
4378,2,4378,pl_882068,playlist,Chill,1,26,28,False
4379,3,4379,pl_882127,playlist,smooth,2,61,68,False
4380,3,4380,pl_882357,playlist,LA,1,23,30,False
4381,7,4381,pl_882392,playlist,Pre-Service,1,7,13,False
4382,0,4382,pl_882720,playlist,Car,1,52,75,False
4383,4,4383,pl_882813,playlist,Sk8,1,27,30,False
1632,6,1632,pl_4394,playlist,Keller,1,5,23,False
1633,168,1633,pl_4400,playlist,Meow,1,14,17,False
1634,4,1634,pl_4617,playlist,Thuggin,1,22,27,False
1635,3,1635,pl_4640,playlist,driving ,1,47,60,False
1636,2,1636,pl_4827,playlist,Emotions,1,13,16,False
1637,0,1637,pl_40112,playlist,nick,1,15,17,False
1638,5,1638,pl_40239,playlist,Yooooo,2,28,47,False
1639,4,1639,pl_40788,playlist,finesse,1,36,44,False
1640,4,1640,pl_400241,playlist,mix,1,42,46,False
1641,17,1641,pl_400653,playlist,christmassss,1,19,22,False
1642,0,1642,pl_400768,playlist,Dance,1,20,22,False
1643,5,1643,pl_400814,playlist,Música Española,3,63,98,False
1644,9,1644,pl_401145,playlist,Broadway,1,13,3,False
1645,0,1645,pl_401237,playlist,spring 2016,1,54,55,False
1646,1,1646,pl_401408,playlist,Get Weird,1,8,11,False
1647,169,1647,pl_401742,playlist,Hasta el Amanecer,1,5,5,False
944,2,944,pl_275694,playlist,Yoga,1,54,54,False
945,4,945,pl_276303,playlist,nice stuff,1,38,45,False
946,7,946,pl_276383,playlist,Flow,2,12,12,False
947,0,947,pl_276636,playlist,summer2017,5,85,91,False
948,3,948,pl_276810,playlist,classic,2,71,76,False
949,4,949,pl_276816,playlist,Music,2,54,92,False
950,4,950,pl_278028,playlist,rt,1,27,28,False
951,1,951,pl_278055,playlist,tb :)),1,63,80,False
952,0,952,pl_278122,playlist,Winter 2015,2,22,21,False
953,8,953,pl_278254,playlist,Beach 2016,1,18,43,False
954,1,954,pl_278312,playlist,Rebecca,1,43,51,False
955,1,955,pl_278367,playlist,Panty droppers,3,95,161,False
956,0,956,pl_278448,playlist,groove,1,35,48,False
957,4,957,pl_278659,playlist,car jams ,1,25,27,False
958,3,958,pl_278734,playlist,Spring 2015,3,18,18,False
959,1,959,pl_278869,playlist,workout,1,39,43,False
2560,255,2560,pl_561426,playlist,Summer 2017,1,32,33,False
2561,256,2561,pl_561435,playlist,Deep house ,1,13,13,False
2562,33,2562,pl_561663,playlist,Gospel,2,41,61,False
2563,1,2563,pl_561723,playlist,Hip Hop,1,11,15,False
2564,4,2564,pl_561858,playlist,zack,1,25,30,False
2565,3,2565,pl_562060,playlist,80s,1,56,67,True
2566,1,2566,pl_562611,playlist,#TBT,3,21,22,False
2567,4,2567,pl_562633,playlist,🤤🤤,1,24,31,False
2568,4,2568,pl_563554,playlist,Yelawolf,1,3,4,False
2569,4,2569,pl_564077,playlist,👍🏼,2,54,63,False
2570,6,2570,pl_564488,playlist,Slightly Stoopid,2,9,13,False
2571,3,2571,pl_564781,playlist,Gaming ,1,8,11,False
2572,2,2572,pl_564904,playlist,THE FEELS,6,11,13,False
2573,9,2573,pl_565019,playlist,musical theatre ,1,111,64,False
2574,257,2574,pl_565119,playlist,jog,1,18,19,False
2575,3,2575,pl_565317,playlist,Cocktail Hour,2,18,46,False
1360,0,1360,pl_354815,playlist,Dubstep,1,36,51,False
1361,6,1361,pl_354913,playlist,Reggae,1,54,76,False
1362,4,1362,pl_355320,playlist,uhhh,1,13,17,False
1363,3,1363,pl_355470,playlist,IAN,1,68,90,False
1364,2,1364,pl_355577,playlist,Fall 2013,2,59,61,False
1365,4,1365,pl_355765,playlist,nice,1,86,102,False
1366,0,1366,pl_356042,playlist,Now Or Never,1,42,46,False
1367,7,1367,pl_356090,playlist,Worship mix,17,39,26,False
1368,4,1368,pl_356193,playlist,Momo,1,23,29,False
1369,1,1369,pl_356436,playlist,singing,1,40,45,False
1370,4,1370,pl_356488,playlist,WILD,1,40,59,False
1371,3,1371,pl_356544,playlist,roadtrip 2017,5,67,72,True
1372,1,1372,pl_356604,playlist,Fun,1,97,138,False
1373,2,1373,pl_356706,playlist,summer,1,22,25,False
1374,2,1374,pl_356741,playlist,alt ,1,154,173,False
1375,4,1375,pl_357330,playlist,Rap,1,14,24,False
416,73,416,pl_179771,playlist,Antonio Aguilar,1,4,25,False
417,8,417,pl_179772,playlist,Country,1,23,34,False
418,2,418,pl_179814,playlist,gr8,1,41,55,False
419,5,419,pl_179856,playlist,reggaeton,3,23,36,False
420,7,420,pl_18025,playlist,Christian music,1,38,51,False
421,3,421,pl_18403,playlist,oldies,10,104,138,False
422,4,422,pl_18872,playlist,Road TRIPPIN,2,41,45,False
423,17,423,pl_18898,playlist,Christmas music,2,20,27,False
424,0,424,pl_18951,playlist,girls weekend,1,11,16,False
425,3,425,pl_180161,playlist,Awesome Mix Vol. 1,1,12,12,False
426,15,426,pl_180208,playlist,Bus Rides ,1,26,28,False
427,1,427,pl_180537,playlist,throw🔙,2,15,31,False
428,1,428,pl_181055,playlist,Old School,1,63,122,False
429,0,429,pl_181337,playlist,october,1,67,72,False
430,74,430,pl_181410,playlist,Treasure,5,12,12,False
431,75,431,pl_182670,playlist,chill edm ,1,8,10,False
320,4,320,pl_163792,playlist,Workout,1,17,23,False
321,2,321,pl_163933,playlist,Slow,2,48,74,False
322,67,322,pl_163965,playlist,these days,1,15,19,False
323,3,323,pl_164201,playlist,80s rock,2,51,70,False
324,9,324,pl_164372,playlist,Showtunes ,1,77,59,False
325,8,325,pl_165268,playlist,Newest,2,18,18,False
326,0,326,pl_165299,playlist,new workout,1,21,21,False
327,3,327,pl_165441,playlist,Poolside,1,113,130,False
328,0,328,pl_165461,playlist,chill,1,14,15,False
329,0,329,pl_165637,playlist,Beats,1,15,16,False
330,2,330,pl_165870,playlist,coffeehouse ,1,127,161,False
331,12,331,pl_165878,playlist,Spanish Songs,26,70,149,False
332,4,332,pl_166576,playlist,Workout,1,84,113,False
333,1,333,pl_167066,playlist,90's 2000's,1,24,32,False
334,1,334,pl_167319,playlist,my,1,25,37,False
335,2,335,pl_167365,playlist,for rachel ,1,46,53,False
1152,9,1152,pl_318098,playlist,disney,1,20,15,False
1153,4,1153,pl_318146,playlist,certified bangers,2,37,56,False
1154,129,1154,pl_318316,playlist,Acoustic,1,4,7,False
1155,7,1155,pl_318762,playlist,Worship ,2,7,9,False
1156,4,1156,pl_318907,playlist,Reign,1,26,28,False
1157,1,1157,pl_319180,playlist,Dance Floor,1,100,141,False
1158,8,1158,pl_319369,playlist,fav country,1,61,88,False
1159,4,1159,pl_319517,playlist,Makes me happy,1,73,87,False
1160,2,1160,pl_319536,playlist,good vibez,2,52,62,False
1161,2,1161,pl_319722,playlist,carrie,1,35,47,False
1162,4,1162,pl_319884,playlist,unforgettable,1,10,11,False
1163,4,1163,pl_32174,playlist,Some type of way,1,3,6,False
1164,2,1164,pl_32205,playlist,ok,2,26,37,False
1165,1,1165,pl_32277,playlist,PUMP IT UP,4,14,16,False
1166,3,1166,pl_32629,playlist,summer drives,1,17,18,False
1167,0,1167,pl_32961,playlist,2016/17,2,46,54,False
1760,4,1760,pl_422120,playlist,Bad Girls,1,5,5,False
1761,0,1761,pl_422263,playlist,iggy,1,19,24,False
1762,1,1762,pl_422437,playlist,Just because ,1,36,37,False
1763,4,1763,pl_422455,playlist,rap workout,2,118,162,False
1764,0,1764,pl_422663,playlist,cry ,1,21,26,False
1765,6,1765,pl_423145,playlist,pumped,1,15,31,False
1766,9,1766,pl_423249,playlist,Disney Faves,1,58,44,False
1767,6,1767,pl_423264,playlist,Driving Tunes,1,14,17,False
1768,4,1768,pl_423551,playlist,Flo,1,22,31,False
1769,4,1769,pl_423724,playlist,Ethan,1,25,44,False
1770,6,1770,pl_423888,playlist,Mixed,1,100,165,False
1771,7,1771,pl_423899,playlist,Christian,1,19,24,False
1772,0,1772,pl_423939,playlist,Home,1,45,58,False
1773,3,1773,pl_424147,playlist,noah,1,29,41,False
1774,0,1774,pl_424351,playlist,Techno,1,166,212,False
1775,3,1775,pl_424479,playlist,Halloween,1,22,24,False
4416,6,4416,pl_888325,playlist,Jah,2,51,78,False
4417,33,4417,pl_888566,playlist,spiritual,1,18,24,False
4418,1,4418,pl_888638,playlist,Alexis,2,10,10,False
4419,1,4419,pl_888822,playlist,90,2,51,59,False
4420,2,4420,pl_889330,playlist,hot,2,18,20,False
4421,1,4421,pl_889345,playlist,Halloween,1,52,59,False
4422,4,4422,pl_89053,playlist,Workout,1,84,95,False
4423,7,4423,pl_89157,playlist,Christian Rock,2,30,47,False
4424,4,4424,pl_89292,playlist,Rap,1,21,35,False
4425,8,4425,pl_890060,playlist,Emily's Playlist,4,7,7,False
4426,3,4426,pl_890414,playlist,MARS,1,38,41,False
4427,4,4427,pl_890827,playlist,🤑🤑,1,24,26,False
4428,397,4428,pl_890940,playlist,December 2015,1,34,34,False
4429,0,4429,pl_890995,playlist,college,1,26,28,False
4430,1,4430,pl_891521,playlist,JAMS,7,24,35,False
4431,4,4431,pl_891660,playlist,everyday,2,73,77,False
3984,5,3984,pl_810093,playlist,Reggaeton,1,12,18,False
3985,1,3985,pl_810401,playlist,2000's,1,28,31,False
