playlist_id,name,followers,num_tracks,num_artists,num_albums,collaborative,duration_ms,avg_duration_per_track,degree,artist_popularity_mean,artist_popularity_median,artist_popularity_std,artist_popularity_max,artist_popularity_min,artist_popularity_range,artist_diversity_hhi,num_similar_playlists,avg_jaccard_similarity,max_jaccard_similarity,connectivity
p_106754,Frank,1,150,111,131,False,35006959,233379.72666666665,111,197.26126126126127,95.0,260.4187103791245,1275,2,1273,0.02471038732406117,6153,0.022309723012869053,0.14,21785
p_734,2000s r&b,1,117,62,100,False,28437764,243057.81196581197,62,299.0967741935484,206.0,372.60095880945244,2003,9,1994,0.04115972035076801,4438,0.03932280552372994,0.39705882352941174,18482
p_100925,Workout.,1,86,63,72,False,17994897,209242.98837209304,63,358.2857142857143,333.0,276.3987474170174,1110,7,1103,0.025319552382658046,5321,0.039225123602877006,0.3217391304347826,22509
p_1440,French,1,22,14,16,False,4602284,209194.72727272726,14,11.0,7.0,13.19090595827292,42,1,41,0.17414403778040138,132,0.020349784948142675,0.10344827586206896,140
p_100419,SUMMER 2016,1,46,34,36,False,10120199,220004.3260869565,34,134.6764705882353,95.0,190.16304468538002,1101,1,1100,0.08805121284197573,2852,0.019485310353184477,0.0958904109589041,4545
p_700,Amy,1,72,41,57,False,17319215,240544.65277777778,41,306.8780487804878,210.0,310.52773295275597,1510,8,1502,0.049364081338705484,5244,0.028105794296144453,0.15151515151515152,12541
p_376,Studying,1,88,66,77,False,20937145,237922.10227272726,66,439.56060606060606,348.5,416.0768478257381,2003,7,1996,0.028727321632333713,5970,0.04423350134848926,0.21359223300970873,28945
p_103260,Workout,1,30,12,23,False,6847585,228252.83333333334,12,423.6666666666667,373.0,230.82689521707724,973,120,853,0.1080701028387914,2706,0.03427659350037126,0.23809523809523808,5072
p_105109,egg,1,36,33,34,False,10150955,281970.97222222225,33,39.0,20.0,54.84634182989064,229,1,228,0.09023412053715084,948,0.017076836974622055,0.08823529411764706,1254
p_106544,TBT,2,57,34,42,False,13110209,230003.66666666666,34,378.2647058823529,349.0,266.49603339102214,1021,2,1019,0.04401035562816023,4304,0.03780066658876177,0.27419354838709675,12827
p_106231,jiji,1,225,165,194,False,56339109,250396.04,165,85.27272727272727,6.0,221.20426220991925,1510,1,1509,0.04684394051672797,5917,0.010872492193897094,0.05240174672489083,13905
p_528,New School,1,137,42,88,False,25752229,187972.47445255474,42,448.57142857142856,310.5,430.89111114046426,2003,8,1995,0.04577914474781488,3648,0.0665939647081235,0.4375,18798
p_104002,80's,1,43,23,33,False,10844031,252186.76744186046,23,143.7391304347826,137.0,130.2710276413068,385,1,384,0.0791905604175656,1686,0.028765693241789136,0.15384615384615385,3283
p_100687,Chill jams,1,245,200,224,False,58785041,239938.94285714286,200,66.405,18.0,158.5965982453596,1275,1,1274,0.03352043715336933,4334,0.01182410695469075,0.11355311355311355,13081
p_106955,🤙🏼🤙🏼🤙🏼,3,17,10,14,False,3422411,201318.29411764705,10,472.1,445.5,280.9336042555251,932,116,816,0.13541109701922227,2299,0.04338857044216799,0.22727272727272727,4711
p_105271,VEGAS,1,193,114,149,False,44496015,230549.30051813473,114,292.53508771929825,150.0,338.60221395491163,2003,1,2002,0.020524119893522003,6268,0.033125598250251326,0.17435897435897435,33235
p_105700,Rock-Ish,2,130,74,105,False,30444319,234187.06923076924,74,110.91891891891892,69.5,121.15555745212009,533,1,532,0.02963643371749712,2726,0.025081278181883458,0.25,8134
p_100748,oldies,1,93,44,70,False,21685939,233182.13978494622,44,448.54545454545456,384.5,430.34127337526894,2003,4,1999,0.04364721128790591,4175,0.055652319018441844,0.2923076923076923,19692
p_1529,Rancheras,2,59,19,42,False,11173618,189383.35593220338,19,7.315789473684211,5.0,6.79049359944472,21,1,20,0.09797629522281456,79,0.03372419938520922,0.13333333333333333,120
p_106622,Dreams,2,55,53,54,False,15019626,273084.10909090907,53,23.660377358490567,5.0,82.97463658756651,581,1,580,0.25091255033335114,998,0.011251983423180515,0.058823529411764705,1201
p_102046,Current Jams,1,64,43,47,False,13703660,214119.6875,43,407.6744186046512,277.0,395.49831510711766,2003,2,2001,0.045143200036186035,5250,0.03927531772837593,0.21875,17487
p_105141,I'm sorry,1,57,45,52,False,13504490,236920.87719298244,45,298.8222222222222,227.0,298.4096579379047,1510,3,1507,0.04438312526781545,4810,0.03130410550945564,0.21333333333333335,13402
p_100780,I'M YOURS,1,80,60,67,False,20245531,253069.1375,60,204.45,72.5,269.9507007461424,1275,1,1274,0.0457231758983125,4929,0.023539079491439685,0.10638297872340426,12207
p_100605,Nostalgic,1,18,18,18,False,4254268,236348.22222222222,18,127.05555555555556,55.0,148.83192318190575,506,2,504,0.13178668656073786,1512,0.023740504732089655,0.11904761904761904,2269
p_101057,Recents,1,53,28,36,False,11694879,220658.09433962265,28,297.0,233.5,264.46347303820346,1110,3,1107,0.06403214790660677,3987,0.028706704787299635,0.14285714285714285,8288
p_103530,Indie,1,8,8,8,False,1742841,217855.125,8,108.25,30.5,127.67316671877454,337,2,335,0.2988815343833505,772,0.022665582738635413,0.10526315789473684,858
p_102848,roots,1,129,43,77,False,28977743,224633.66666666666,43,120.25581395348837,57.0,155.40271660001014,836,1,835,0.06209200178868204,2748,0.020856429131276052,0.16129032258064516,5128
p_101369,Coming Home,1,11,11,11,False,2407054,218823.0909090909,11,109.72727272727273,48.0,110.83328258662024,295,1,294,0.18366007733128142,999,0.02209660227451928,0.1111111111111111,1196
p_102532,AmpeD,1,65,12,32,False,16985322,261312.64615384614,12,141.66666666666666,56.5,224.35698240873975,836,4,832,0.2923411764705882,1315,0.02461931526838984,0.17647058823529413,1688
p_102112,Jonah,1,45,30,38,False,10226658,227259.06666666668,30,34.9,4.0,60.76970188067955,278,1,277,0.13439864113503902,698,0.019508511754979863,0.10256410256410256,1017
p_102263,SALSA ,1,69,34,54,False,16559577,239993.86956521738,34,65.58823529411765,30.0,80.70210932699956,366,1,365,0.07394035673349554,798,0.03860107837461447,0.2641509433962264,2196
p_10815,joan Sebastian,2,143,6,40,False,27390623,191542.81818181818,6,55.833333333333336,5.5,113.29227197337376,309,1,308,0.852884829583426,324,0.023726502999138102,0.125,329
p_101059,volleyball,2,21,14,17,False,4226959,201283.7619047619,14,357.7142857142857,113.5,353.39242221874633,973,24,949,0.14114158560360932,3157,0.02925369235401563,0.25,4994
p_104194,YOUTH,1,47,23,43,False,10197619,216970.6170212766,23,44.82608695652174,36.0,35.60612083911739,124,1,123,0.07091040969518167,619,0.02855234717770099,0.23076923076923078,1008
p_103158,Country Feels,1,33,22,25,False,6945425,210467.42424242425,22,268.8636363636364,267.5,159.82185976738018,516,13,503,0.06151602477761526,1365,0.07875395699521341,0.37037037037037035,5893
p_1164,Rock,1,79,12,27,False,17216299,217927.83544303797,12,42.0,33.5,29.79932885150268,118,8,110,0.12528344671201813,307,0.03344525879808653,0.23809523809523808,492
p_105589,fresh,1,12,11,11,False,2786016,232168.0,11,122.0909090909091,21.0,226.5112698562719,684,1,683,0.40381970106157017,1193,0.020706229072942495,0.11764705882352941,1332
p_665,recommendations !! ,2,61,50,54,False,12627140,207002.29508196723,50,118.08,14.5,210.13070599034307,836,1,835,0.08333683332598908,3597,0.017035746145021288,0.07547169811320754,5854
p_100079,Fight,1,26,26,26,False,5913879,227456.88461538462,26,325.8076923076923,220.5,332.9035456555835,1435,5,1430,0.07861664901540168,4300,0.02809000039492754,0.1282051282051282,8445
p_103068,Rap,1,18,6,10,False,4438583,246587.94444444444,6,291.0,299.0,114.50036390044066,485,124,361,0.1924700411610108,1035,0.0391875023662999,0.375,1740
p_10731,Kids,1,90,49,47,False,12053874,133931.93333333332,49,45.93877551020408,15.0,70.61895685924836,385,1,384,0.06863487889582022,1091,0.022334354776347442,0.2318840579710145,2202
p_102703,just cause,3,86,58,71,False,19707785,229160.2906976744,58,492.98275862068965,393.5,407.07372421235215,2003,4,1999,0.028997246903020774,5819,0.04923919927800506,0.25333333333333335,28535
p_1940,Black,1,26,20,24,False,5686871,218725.8076923077,20,234.95,226.0,183.6925352321101,516,2,514,0.08056343212759472,1239,0.0703314558412847,0.34615384615384615,4679
p_104202,90s Party,1,203,149,173,False,46414074,228640.75862068965,149,110.13422818791946,62.0,133.27101406850352,806,1,805,0.01653885188391169,4694,0.01748985501540674,0.3224489795918367,16261
p_10212,oldies but goodies ;),1,41,33,36,False,9601358,234179.46341463414,33,401.1515151515151,313.0,309.97195583922627,1510,59,1451,0.04839617238173624,4317,0.03991510343845891,0.3157894736842105,13205
p_106125,lit ,1,51,34,42,False,11203391,219674.33333333334,34,530.1176470588235,445.0,394.8207161787176,2003,3,2000,0.045726364452860505,3776,0.06718947809792328,0.37254901960784315,17990
p_101998,Medieval,1,35,6,8,False,5369097,153402.77142857143,6,1.6666666666666667,1.0,1.1055415967851332,4,1,3,0.24000000000000005,4,0.029415442741592166,0.05,4
p_951,stuff,1,9,3,6,False,2229106,247678.44444444444,3,44.333333333333336,45.0,33.47967874530592,85,3,82,0.5234326417547629,130,0.02979299312983107,0.2,130
p_103879,jazz,3,23,21,22,False,4308251,187315.26086956522,21,10.952380952380953,2.0,27.682685306155488,131,1,130,0.35183364839319475,194,0.016182361450237152,0.058823529411764705,209
p_100338,TB,1,26,23,23,False,6086838,234109.15384615384,23,324.0,301.0,249.30390045606725,806,10,796,0.06922014256782863,3243,0.033442459572290556,0.1896551724137931,7429
p_10453,Driving tunes,1,27,22,24,False,6382366,236383.92592592593,22,165.1818181818182,111.0,208.63858188561304,853,1,852,0.11797192115436399,2695,0.019968216763558515,0.08695652173913043,3612
p_100908,Christian,3,31,9,22,True,8580214,276781.0967741936,9,65.11111111111111,55.0,53.06692722809659,176,9,167,0.18491770434134355,249,0.06809584191769376,0.35714285714285715,577
p_940,Playlist,2,49,34,36,False,10964833,223772.10204081633,34,613.0,522.0,414.15839538827197,2003,5,1998,0.0428373451955377,5043,0.057164877386904366,0.3404255319148936,20808
p_101174,Lituation,1,54,21,32,False,11029204,204244.5185185185,21,214.42857142857142,92.0,268.16085638653374,879,11,868,0.12209330281403928,2171,0.03334410189378215,0.4482758620689655,4482
p_101305,My Jam,1,44,42,42,False,12052370,273917.5,42,6.190476190476191,2.0,13.167850631345766,69,1,68,0.13153846153846155,201,0.012411473385155261,0.058823529411764705,218
p_922,Baby shower,1,12,12,12,False,2472526,206043.83333333334,12,210.0,126.0,289.532957248969,1110,19,1091,0.24174099269337365,1990,0.025604704615911605,0.11764705882352941,2508
p_105673,Wavy ~,3,130,53,78,False,34579778,265998.2923076923,53,275.5660377358491,91.0,426.9426416088269,2003,1,2002,0.06415891440478534,4736,0.03192228365217682,0.17142857142857143,14552
p_101476,1738,1,135,77,112,False,32115878,237895.3925925926,77,435.27272727272725,283.0,415.638380424826,2003,2,2001,0.024828811012180284,5830,0.04796050681864323,0.2625,33439
p_1166,Nice,1,103,72,90,False,23572058,228854.93203883496,72,185.73611111111111,97.5,214.75981371028556,1101,2,1099,0.03245756086813494,3992,0.027285099859895502,0.183206106870229,13301
p_101692,WORKOUT,2,15,15,15,False,3343309,222887.26666666666,15,263.1333333333333,177.0,231.94909403190658,760,9,751,0.11846817044871659,2441,0.025903867848366777,0.13043478260869565,3932
p_106810,musicals,1,19,15,8,False,4392674,231193.36842105264,15,59.86666666666667,21.0,85.93475561274508,252,4,248,0.204031726033105,746,0.02003339083550338,0.25,883
p_101774,Hawaiian,2,128,54,79,False,30100763,235162.2109375,54,12.24074074074074,4.0,24.77598537501899,146,1,145,0.09438548387465927,384,0.016202876180726408,0.29473684210526313,607
p_103409,Mornings,1,56,46,54,False,12271647,219136.55357142858,46,406.9782608695652,333.5,338.0404200896199,1110,1,1109,0.03673725687700112,5133,0.04024439932870904,0.22330097087378642,18675
p_103071,Ace,1,27,27,27,False,6548792,242547.85185185185,27,136.96296296296296,71.0,172.08815171763342,699,1,698,0.0955068750711141,2564,0.019909650493171657,0.09523809523809523,3671
p_104390,Shakira,1,32,3,13,False,7405959,231436.21875,3,183.66666666666666,87.0,156.18863239329835,404,60,344,0.5743887536602318,464,0.030058250869215593,0.2222222222222222,548
p_106345,aaliyah,3,133,52,96,False,33797031,254113.01503759398,52,138.73076923076923,61.0,240.47030165143337,1435,1,1434,0.07701029380308089,3238,0.022416041664385825,0.19117647058823528,7162
p_100143,Fake Love,1,115,72,105,False,27166749,236232.6,72,481.90277777777777,414.0,401.03907262268314,2003,1,2002,0.023507713787541747,5588,0.05511195793947405,0.29508196721311475,34625
p_1474,2017,1,12,9,11,False,2525150,210429.16666666666,9,408.6666666666667,471.0,206.12401876324628,661,62,599,0.13937788611856988,1489,0.05215438233294679,0.25925925925925924,3669
p_10573,pam,1,40,33,40,False,9195628,229890.7,33,121.54545454545455,56.0,169.06159732908017,836,1,835,0.08893014914544713,2186,0.023316254905370357,0.1774193548387097,3978
p_762,Gospel Mix,1,45,20,33,False,12776721,283927.13333333336,20,47.95,6.5,147.0776920542337,683,1,682,0.5204206676010487,838,0.018581327681260036,0.22580645161290322,939
p_102055,#boostyourrun,1,22,21,21,False,4980214,226373.36363636365,21,44.285714285714285,17.0,58.35779856249912,246,1,245,0.13030870620881027,684,0.019504343643878815,0.0784313725490196,909
p_430,Rent,1,28,11,2,False,5703259,203687.82142857142,11,19.727272727272727,7.0,34.69108061707166,128,3,125,0.37204017923506555,153,0.02878594104697492,0.28125,206
p_102581,fall🍂,2,134,74,100,False,30895257,230561.6194029851,74,158.04054054054055,59.0,223.3770560448754,1110,1,1109,0.04051007133899393,4095,0.023489346286113887,0.14035087719298245,11621
p_100750,Turnt,1,141,91,123,False,32764568,232372.82269503546,91,393.15384615384613,261.0,389.57798872420125,2003,10,1993,0.021779034044001947,5134,0.05318451867132959,0.32061068702290074,35686
p_1087,fireside,1,72,52,65,False,17475884,242720.61111111112,52,131.32692307692307,103.5,137.41482972734084,509,2,507,0.040285821617175734,3311,0.020768444324190574,0.12,6777
p_103103,The best of the best!,1,26,23,25,False,6432492,247403.53846153847,23,126.69565217391305,35.0,242.67090522344446,1072,1,1071,0.20298688225116343,1794,0.022680753056547383,0.15789473684210525,2891
p_105549,Trill,1,119,65,92,False,26907180,226110.756302521,65,241.7076923076923,49.0,386.0043332987905,2003,1,2002,0.05462109726095702,3740,0.03903858808865803,0.22413793103448276,15646
p_103201,rock,1,64,26,44,False,14697780,229652.8125,26,136.69230769230768,91.0,102.48218202759001,453,25,428,0.06008051989261903,1622,0.03109431926757449,0.3225806451612903,3528
p_106551,crunk,3,133,96,114,True,31664511,238079.03007518797,96,386.4166666666667,257.0,391.78700279049013,2003,2,2001,0.02112488250385352,6174,0.043261971404657484,0.3,37000
p_35,Good Vibes,1,70,52,58,False,15247117,217815.95714285714,52,262.4807692307692,125.0,308.1502187610536,1101,1,1100,0.04573569772202559,4326,0.031736688676296164,0.21348314606741572,13597
p_105803,calm music,2,49,40,45,False,11680527,238378.10204081633,40,264.775,153.5,297.52550205822695,1110,3,1107,0.056567082747013414,4390,0.02843795245765316,0.15789473684210525,10551
p_10171,chillin,1,84,69,79,True,19620432,233576.57142857142,69,272.18840579710144,232.0,235.39896908904072,854,1,853,0.02533254137196893,5935,0.026831001715311317,0.13385826771653545,18712
p_105824,Comedy,1,246,8,23,False,57961946,235617.66666666666,8,13.5,1.5,24.763884994079586,76,1,75,0.5456104252400549,99,0.019654693732978783,0.10526315789473684,100
p_106135,Chill,1,41,27,29,False,9729805,237312.31707317074,27,55.77777777777778,5.0,125.67133305021194,485,1,484,0.2250493378411983,1263,0.015669634765915354,0.058823529411764705,1479
p_10176,SPANISH ROCK,1,40,17,25,False,10250318,256257.95,17,8.470588235294118,6.0,6.27898124987901,27,2,25,0.09114583333333333,63,0.039696735716700376,0.25,127
p_102677,pia,1,16,9,11,False,3620536,226283.5,9,315.1111111111111,386.0,169.5605066992275,516,45,471,0.1432832153990304,1175,0.055780292693756534,0.3333333333333333,2827
p_537,chill  ,1,36,20,30,False,8004959,222359.97222222222,20,73.3,36.5,95.26022254855381,320,1,319,0.13444719694615004,943,0.025423607779947947,0.2727272727272727,1446
p_106812,El,1,5,5,5,True,997020,199404.0,5,103.2,2.0,192.60051921009975,488,1,487,0.8966032690343129,509,0.023435684518977058,0.1111111111111111,511
p_1544,vibe,6,40,25,31,False,8249146,206228.65,25,112.84,27.0,168.2530665396622,783,1,782,0.12893235910697118,2046,0.020330553379914656,0.13157894736842105,2796
p_102531,twerkout,3,58,50,56,False,12961363,223471.77586206896,50,362.14,213.5,395.81733211166994,2003,1,2002,0.04389277622709325,5711,0.03313768503056326,0.15853658536585366,18057
p_10654,Pump-Up,1,7,5,6,False,1609292,229898.85714285713,5,911.0,853.0,423.7678609805137,1435,195,1240,0.24327621544701244,2478,0.0454838343025609,0.6,4550
p_204,guitar.,2,10,10,10,False,2158596,215859.6,10,288.6,167.5,311.73424579279066,1110,27,1083,0.21667461480351294,1854,0.032741103756906205,0.18181818181818182,2876
p_1981,outside ,1,25,22,23,False,5589363,223574.52,22,352.45454545454544,281.0,255.26968400154362,1110,14,1096,0.06929802145933282,4078,0.029347221181419702,0.2,7732
p_100044,in my bag,1,121,72,90,False,28744452,237557.45454545456,72,267.0416666666667,112.5,390.0480895386846,2003,1,2002,0.04351985105375447,5178,0.03198606058619186,0.15384615384615385,19155
p_101089,Music,1,114,59,80,False,25346613,222338.7105263158,59,390.45762711864404,299.0,368.3206654687171,2003,2,2001,0.03203092347431471,4135,0.057018412519024085,0.32857142857142857,22978
p_10451,Playlist,2,122,21,44,False,22646246,185624.96721311475,21,13.80952380952381,6.0,33.34754798956139,162,1,161,0.32530321046373367,194,0.02534790838993544,0.2631578947368421,269
p_106264,Blue Moon,2,17,17,17,False,4558439,268143.4705882353,17,69.05882352941177,16.0,135.5635169506445,569,1,568,0.2854957932953922,1075,0.01749250702393237,0.06976744186046512,1157
p_102061,Wedding!,1,58,56,58,False,13349277,230159.94827586206,56,281.30357142857144,218.0,259.2971213301491,1435,1,1434,0.03302963326738033,5808,0.026323993046403288,0.17307692307692307,15697
p_104007,on the move,1,29,23,25,False,6057516,208879.8620689655,23,143.56521739130434,53.0,175.02368189748705,581,4,577,0.10809831678834955,2225,0.02149265371329241,0.0975609756097561,3279
p_105108,For Alex,1,39,33,36,False,9118182,233799.53846153847,33,184.21212121212122,89.0,244.19748063820379,1072,1,1071,0.08355455061301353,3610,0.020699292232492974,0.10204081632653061,6046
p_106203,rap,1,26,12,16,False,5253286,202049.46153846153,12,591.5,550.0,312.1592809234841,1231,162,1069,0.10654261821437841,2394,0.06289615978140704,0.45454545454545453,7086
p_474,Greatest Hits,1,24,3,7,False,4029486,167895.25,3,10.666666666666666,6.0,7.318166133366716,21,5,16,0.490234375,29,0.025539864462784903,0.1,29
p_10715,yaya,2,8,8,8,False,1878631,234828.875,8,563.25,496.5,386.06047129951025,1231,38,1193,0.18372435903876452,2127,0.046301190954348474,0.21739130434782608,4498
p_101066,country(:,3,77,25,45,False,17312463,224837.18181818182,25,301.2,291.0,187.87016793519933,879,13,866,0.05556201047955147,2153,0.05963345687641355,0.425,7505
p_649,Musica,1,110,45,70,False,26106219,237329.26363636364,45,180.75555555555556,134.0,183.0643063158779,932,2,930,0.04501574892979283,3322,0.027162212801086397,0.1935483870967742,8089
p_1307,3am,2,21,13,13,False,3696843,176040.14285714287,13,202.92307692307693,120.0,237.4315971255921,836,1,835,0.1822333642379614,2145,0.023062727605468143,0.13333333333333333,2625
p_101560,Classics,1,12,9,10,False,1711318,142609.83333333334,9,103.44444444444444,45.0,123.23609780607765,387,2,385,0.26880651067595335,711,0.027547744659038913,0.2727272727272727,922
p_103739,Car Jamz,1,80,66,72,False,16790204,209877.55,66,383.09090909090907,339.0,280.4247712695828,1110,18,1092,0.023270189486227784,6041,0.0377864726606832,0.27380952380952384,25218
p_10723,school,1,168,133,153,False,37032232,220429.95238095237,133,186.95488721804512,68.0,303.0655370862022,2003,1,2002,0.02727701718780712,6174,0.022024382707002865,0.12560386473429952,24732
p_31,Running 2.0,1,97,83,94,False,20594090,212310.20618556702,83,266.4698795180723,148.0,284.37411034572966,1110,2,1108,0.025769824750114474,5439,0.031107238831545002,0.1891891891891892,22034
p_1809,now,4,20,19,20,False,4456896,222844.8,19,379.5263157894737,249.0,466.5104916088848,2003,1,2002,0.13215323951233152,3509,0.03398551216762552,0.15384615384615385,7192
p_103072,old,5,119,29,49,False,30711009,258075.70588235295,29,179.55172413793105,92.0,215.55791064550365,853,15,838,0.08418211601444023,2172,0.03406406214951983,0.39473684210526316,5178
p_100944,Chill (2),1,22,18,21,False,4678949,212679.5,18,14.0,4.0,24.873010808236838,87,1,86,0.2309145880574452,220,0.017459319201099985,0.043478260869565216,234
p_101745,april,1,17,12,13,False,3928316,231077.41176470587,12,619.6666666666666,590.5,556.6958076204834,2003,5,1998,0.15059047172052512,3448,0.044817372479957276,0.3684210526315789,7424
p_1995,woo,2,146,24,68,False,29183178,199884.7808219178,24,139.16666666666666,109.5,139.1137623993,533,1,532,0.0833016601527484,1622,0.030765862188403947,0.23809523809523808,3316
p_1418,fire,1,43,18,27,False,10404623,241967.97674418605,18,670.4444444444445,675.0,471.0210212603423,2003,10,1993,0.08297650459131763,4040,0.05249400018391025,0.25,12050
p_103867,Recently Added,2,168,129,148,False,38416373,228668.8869047619,129,160.7829457364341,80.0,192.23503706815245,1072,1,1071,0.018833358069355554,5748,0.02009134442409451,0.16853932584269662,20612
p_1285,Noosa Tastiest Playlist,1,24,24,24,False,5271930,219663.75,24,24.25,10.5,27.46095713311294,118,3,115,0.09509807394811115,267,0.03616055610496092,0.26666666666666666,558
p_105812,Epic music,1,143,4,7,False,21577778,150893.55244755244,4,8.75,6.5,4.9180788932265,17,5,12,0.3289795918367347,21,0.07441401078198069,0.6,31
p_104107,best,1,56,40,49,False,12998471,232115.55357142858,40,431.625,429.5,275.61927431694613,1072,8,1064,0.03519403207643177,5176,0.039122641949292665,0.27848101265822783,17225
p_104334,My Music,1,153,75,107,False,33326017,217817.1045751634,75,433.49333333333334,377.0,381.1528607906398,2003,1,2002,0.0236412822679161,4692,0.06251317599674147,0.411214953271028,32437
p_102462,groove,1,15,13,13,False,3113939,207595.93333333332,13,13.76923076923077,3.0,27.155262547500225,105,1,104,0.3761118566836241,156,0.018737087359426727,0.05263157894736842,166
p_104520,Pre game,1,39,33,38,False,9142298,234417.89743589744,33,353.7878787878788,286.0,296.9867620328778,1435,1,1434,0.051656789659267545,4028,0.03752837008977236,0.1794871794871795,11642
p_10083,playlist,2,244,122,196,False,56471914,231442.27049180327,122,335.78688524590166,211.0,362.19771408762136,2003,1,2002,0.01773355303144817,7007,0.035286504644969255,0.20918367346938777,40844
p_10593,Blessings,1,44,29,33,False,9602694,218243.04545454544,29,339.51724137931035,267.0,280.3349745903941,993,2,991,0.05799169076621737,3059,0.04510045489544573,0.20454545454545456,9817
p_104279,Snowboarding,1,77,47,65,False,18072822,234711.97402597402,47,425.2340425531915,305.0,426.6694476576789,2003,1,2002,0.04269707498341003,4872,0.045758865571315976,0.19736842105263158,19939
p_105619,Snowboarding,1,44,22,25,False,11188622,254286.86363636365,22,223.77272727272728,77.0,331.97959025685213,1435,2,1433,0.1454973316682022,3094,0.023421299045309176,0.12244897959183673,4901
p_101054,rise,5,48,41,46,False,11499467,239572.22916666666,41,67.58536585365853,15.0,170.6608354645304,1072,1,1071,0.17990748382386476,1873,0.015650698517986356,0.078125,2730
p_102219,Country 2,1,160,55,106,False,34744276,217151.725,55,232.9090909090909,210.0,141.23665153046213,516,2,514,0.024867708617084747,1847,0.08554745867427903,0.5616438356164384,12755
p_105797,( ͡° ͜ʖ ͡°),1,5,4,4,False,1102368,220473.6,4,513.75,567.0,285.85780993354024,854,67,787,0.3273991984418752,1594,0.029132321157843588,0.2857142857142857,2051
p_105480,VB,1,168,120,156,False,38529020,229339.40476190476,120,402.3,289.0,357.87245400188783,2003,12,1991,0.014927732493447567,6741,0.044293669172511776,0.25748502994011974,48156
p_106404,Kylie,1,14,5,9,False,2825202,201800.14285714287,5,247.4,50.0,427.46536701819485,1101,3,1098,0.7970799303867744,1170,0.023806813499856545,0.2222222222222222,1232
p_653,Arab,1,10,3,5,False,4042536,404253.6,3,2.6666666666666665,3.0,1.247219128924647,4,1,3,0.40625,5,0.041951754385964914,0.06666666666666667,5
p_1894,bump,1,122,60,89,False,28374677,232579.31967213115,60,369.3666666666667,270.5,396.15665952863753,2003,1,2002,0.03583866008495694,3678,0.06186610427732348,0.35294117647058826,22102
p_10396,long drive,1,37,5,6,False,8699538,235122.64864864864,5,35.2,35.0,9.66229786334493,46,19,27,0.21506973140495866,161,0.021731535076101476,0.08333333333333333,171
p_104972,throwback,1,112,70,95,False,26725325,238618.9732142857,70,397.54285714285714,300.0,368.2263933162503,2003,7,1996,0.02654214117486193,5263,0.046700478097283185,0.367816091954023,27758
p_103262,yassss,1,61,26,31,False,13482164,221019.0819672131,26,448.15384615384613,396.0,351.62662587419146,1510,19,1491,0.062139041589314756,4674,0.037166838753959056,0.19607843137254902,11626
p_10552,hiphop,1,102,58,75,False,23454179,229942.931372549,58,473.2586206896552,394.0,367.313572716209,2003,11,1992,0.0276273930295519,4465,0.06487482064649003,0.4111111111111111,27391
p_104966,salsa,1,33,19,28,False,8465563,256532.21212121213,19,56.63157894736842,22.0,61.25031516680744,197,1,196,0.11419825596661184,586,0.03243808821548046,0.28,1057
p_100813,summer seventeen,1,54,35,46,False,12836698,237716.62962962964,35,690.0,702.0,414.0859814096585,2003,1,2002,0.038861415668977106,5764,0.05618076317606532,0.2857142857142857,24115
p_1144,Emo,1,84,5,13,False,17817630,212114.64285714287,5,146.8,157.0,118.90567690400657,352,1,351,0.33121487278099915,573,0.03101142975015824,0.18181818181818182,729
p_1743,MH,1,23,19,23,True,5155422,224148.78260869565,19,167.47368421052633,91.0,213.17409944901908,853,1,852,0.13790665674810498,2383,0.021224669010228087,0.09230769230769231,3163
p_106998,Litty,4,85,43,60,False,19550219,230002.57647058825,43,611.5581395348837,485.0,395.103889918964,2003,34,1969,0.032962671446587676,4393,0.07630034332329408,0.5087719298245614,26254
p_102094,Classics,1,165,90,144,False,39009788,236422.95757575758,90,223.05555555555554,196.0,183.39595058604218,1110,4,1106,0.018622338087712798,5025,0.0296250684650823,0.22666666666666666,19985
p_698,rock songs,2,14,10,11,False,3627449,259103.5,10,198.6,145.0,121.03652341338956,456,83,373,0.13714277890855323,1262,0.030567145492285962,0.15384615384615385,1976
p_509,Chill Songs,3,85,55,73,False,21298674,250572.63529411764,55,347.3272727272727,204.0,351.37165273696655,1510,1,1509,0.03678953040955372,6111,0.031023588860586458,0.17525773195876287,19048
p_103319,wicked,1,111,99,106,False,24852260,223894.23423423423,99,60.02020202020202,21.0,92.73051863775957,506,1,505,0.03421201310865348,2525,0.015410538648236863,0.08743169398907104,5843
p_100586,fire,2,120,73,103,False,26529969,221083.075,73,459.5753424657534,377.0,382.18000914752986,2003,2,2001,0.023171893995362656,5498,0.05484872360515836,0.34210526315789475,33476
p_46,Running 2,1,11,8,11,False,2724593,247690.27272727274,8,60.375,48.0,51.96377945261488,169,2,167,0.21759705772668234,327,0.037600042263641636,0.2,475
p_103100,Songs I love,1,50,24,33,False,11457550,229151.0,24,207.125,165.0,183.76418596034065,633,3,630,0.07446452348586598,2806,0.02637156400963002,0.16129032258064516,4947
p_104303,Chris,1,69,39,52,False,15468304,224178.3188405797,39,446.12820512820514,360.0,384.72435550312025,2003,4,1999,0.04470947564091302,5359,0.040247161069905495,0.2,17360
p_106421,chill,3,58,46,53,False,13373542,230578.3103448276,46,339.0652173913044,222.0,381.5197528747999,2003,1,2002,0.049263016004811415,5466,0.031295482995749836,0.15053763440860216,15551
