id,original_id,type,name,followers,num_artists,num_albums,collaborative
1140,pl_31294,playlist,pura vida,1,8,12,false
1141,pl_31994,playlist,lit🔥,14,40,65,false
1142,pl_310311,playlist,Velvet,14,18,22,false
1143,pl_310577,playlist,Loves........,2,74,111,false
1144,pl_310620,playlist,Dubstep,1,65,91,false
1145,pl_310812,playlist,hip hop,1,10,12,false
1146,pl_310921,playlist,MOOD,352,16,17,false
1147,pl_311073,playlist,Christmas 2016,1,11,12,false
1148,pl_311272,playlist,Brass,43,6,6,false
1149,pl_311334,playlist,Jackson,23,7,10,false
1150,pl_311365,playlist,teen wolf ,7394,82,94,false
1151,pl_311515,playlist,dinner party,6,21,29,false
1152,pl_311517,playlist,Ooo,4,29,36,false
1153,pl_311567,playlist,Come Fly With Me ,2,30,35,false
1154,pl_311734,playlist,Jaime,1,43,45,false
1155,pl_311784,playlist,Mexico,1,56,78,false
1156,pl_311869,playlist,Workout,1,25,28,false
1157,pl_311897,playlist,old,1,9,15,false
1158,pl_311936,playlist,turn up,24,54,76,false
1159,pl_311993,playlist,fuego,10,5,5,false
1160,pl_312443,playlist,Party,1,20,21,false
1161,pl_312730,playlist,Country love,1,65,153,false
1162,pl_312747,playlist,The Party Playlist,10,49,60,false
1163,pl_312777,playlist,That one,1,5,7,false
1164,pl_313005,playlist,Discovered,2,17,17,false
1165,pl_313015,playlist,Pool party,1,73,79,false
1166,pl_313163,playlist,Party,14,69,84,true
1167,pl_313473,playlist,Crazy in Love,1,13,13,false
1168,pl_313480,playlist,Matt's playlist,14,55,93,false
1169,pl_313583,playlist,Southern Gospel,39,86,132,false
1170,pl_313625,playlist,summer 2017,6,82,89,false
1171,pl_313983,playlist,lil boat,10,7,10,false
1172,pl_314326,playlist,Love,16,33,39,false
1173,pl_314656,playlist,white people music,12,75,89,false
1174,pl_314728,playlist,car ride,1,27,33,false
1175,pl_315123,playlist,in my head,14,25,25,false
1176,pl_315365,playlist,Vibin',10,97,129,false
1177,pl_315508,playlist,Summer 2013,15,41,42,false
1178,pl_315515,playlist,Classic Rock,1,79,177,false
1179,pl_315581,playlist,Back to School,119,16,16,false
1180,pl_315938,playlist,Love,2,32,38,false
1181,pl_316796,playlist,turn up,2,24,28,false
1182,pl_316958,playlist,basement,19,97,118,false
1183,pl_317008,playlist,throwback,12,81,101,false
1184,pl_317136,playlist,Classic Rock,14,48,81,false
1185,pl_317137,playlist,Mellow Music,11,49,63,false
1186,pl_317220,playlist,Chill2,1,21,28,false
1187,pl_317377,playlist,Metal,12,15,22,true
1188,pl_317726,playlist,Hanging out,23,125,172,false
1189,pl_317910,playlist,#boostyourrun,1,18,21,false
1190,pl_318076,playlist,Favorite,1,8,8,false
1191,pl_318100,playlist,immortal,1,7,7,false
1192,pl_318233,playlist,sad jams :(,22,46,63,false
1193,pl_318240,playlist,Wedding,1,68,78,false
1194,pl_318528,playlist,Workout,1,99,129,false
1195,pl_318976,playlist,🔥🔥🔥,2,40,49,false
1196,pl_319123,playlist,Club Classics,1,80,80,false
1197,pl_319328,playlist,Instrumental,1,6,9,false
1198,pl_32727,playlist,Solid Gold,16,105,155,false
1199,pl_32747,playlist,Fav Songs ,1,7,10,false
1200,pl_32918,playlist,GOAT,14,83,115,false
1201,pl_32921,playlist,dope,1,21,28,false
1202,pl_32994,playlist,edits,10,94,106,false
1203,pl_320477,playlist,study,1,20,38,false
1204,pl_320650,playlist,drank,15,83,108,false
1205,pl_320997,playlist,JT,19,4,12,false
1206,pl_321082,playlist,throwback,3,7,7,false
1207,pl_321146,playlist,iconic,4,83,104,false
1208,pl_321762,playlist,Songs I Like,1,52,32,false
1209,pl_321887,playlist,BEST,10,24,32,false
1210,pl_322182,playlist,BTS,102,4,17,false
1211,pl_322211,playlist,Good stuff,2,191,213,false
1212,pl_322482,playlist,Can't Get Enough,1,65,138,false
1213,pl_323031,playlist,in my feels,15,87,141,false
1214,pl_323318,playlist,Drawing,174,36,43,false
1215,pl_323670,playlist,DANCE!,1,29,29,false
1216,pl_324127,playlist,Summer jams,62,43,62,false
1217,pl_324196,playlist,southern comfort,23,17,27,false
1218,pl_324265,playlist,bops,1,10,21,false
1219,pl_325119,playlist,Feelings,40,29,37,false
1220,pl_325183,playlist,mix,1,10,12,false
1221,pl_325287,playlist,in my feels ,1,40,58,false
1222,pl_325460,playlist,oldies but goodies,1,18,22,false
1223,pl_326118,playlist,⚡️⚡️⚡️,10,46,48,false
1224,pl_326153,playlist,sad niBBa hours,1,14,16,false
1225,pl_326208,playlist,Take Me To Church,10,73,86,false
1226,pl_326485,playlist,#tbt,10,74,111,false
1227,pl_326641,playlist,Death ,1,30,32,false
1228,pl_326764,playlist,Jon pardi,12,17,26,false
1229,pl_326922,playlist,miss you,765,116,147,false
1230,pl_327046,playlist,Duets,15,85,96,false
1231,pl_327391,playlist,Chill Playlist,1,22,25,false
1232,pl_327607,playlist,Work Music,1,14,20,false
1233,pl_327967,playlist,50's ,1,22,24,true
1234,pl_328209,playlist,Chill 2.0,11,76,116,false
1235,pl_328244,playlist,ded,1,4,6,false
1236,pl_328471,playlist,Chill vibes ,12,68,107,false
1237,pl_328732,playlist,indie,137,34,41,false
1238,pl_328822,playlist,old school,14,45,83,false
1239,pl_329087,playlist,Jams,1,39,47,false
1240,pl_329099,playlist,Classic Rock,74,31,49,false
1241,pl_329521,playlist,workout,1,34,41,false
1242,pl_329598,playlist,One Dance,21,67,81,false
1243,pl_329703,playlist,PARTAYY,10,105,130,false
1244,pl_329764,playlist,The Next Episode,8,44,50,false
1245,pl_329796,playlist,My Music,1,56,98,false
1246,pl_33169,playlist,chilly,1,11,20,false
1247,pl_33349,playlist,Smooth Sailing,1,12,13,false
1248,pl_33434,playlist,Dad's,1,87,124,false
1249,pl_33447,playlist,Vibes,11,160,187,true
1250,pl_33656,playlist,belt it,1,78,60,false
1251,pl_33757,playlist,Malibu,12,52,53,false
1252,pl_33963,playlist,Oldies,2,14,19,false
1253,pl_330086,playlist,Neil Diamond,79,4,18,false
1254,pl_330151,playlist,Chillout ,16,99,121,false
1255,pl_330158,playlist,Electroswing,12,5,9,false
1256,pl_330417,playlist,Tranquility,19,5,5,false
1257,pl_330532,playlist,SUMMER LOVIN,14,50,50,true
1258,pl_331021,playlist,blake,1,16,18,false
1259,pl_331056,playlist,Beach Music!,1,21,23,false
1260,pl_331069,playlist,Magic,1,7,7,false
1261,pl_331118,playlist,Dancing in the Kitchen,10,29,34,false
1262,pl_331213,playlist,Oldies,1,25,27,false
1263,pl_331520,playlist,SUMMER 17,15,29,31,false
1264,pl_332341,playlist,Christmas & Chill,1,20,23,false
1265,pl_332559,playlist,Les Miserables,269,16,6,false
1266,pl_332595,playlist,👽👽👽,17,85,136,false
1267,pl_332642,playlist,dance,1,19,19,false
1268,pl_332660,playlist,Gym,1,62,115,false
1269,pl_332684,playlist,mango,13,157,176,false
1270,pl_332715,playlist,SHREK,4,12,9,false
1271,pl_332786,playlist,Deadmau5,9887,26,51,false
1272,pl_333026,playlist,Indie Electronic,10,8,21,false
1273,pl_333054,playlist,NeoSoul,18,16,40,false
1274,pl_333136,playlist,Sleepy,1,12,22,false
1275,pl_333215,playlist,BBQ,41,56,57,false
1276,pl_333683,playlist,summer 17 ,11,28,28,false
1277,pl_333847,playlist,Run,1,81,104,false
1278,pl_333869,playlist,Genesis,11,61,96,false
1279,pl_334011,playlist,comfort,450,30,34,false
1280,pl_334192,playlist,sophomore year,24,67,98,false
1281,pl_334313,playlist,Workout,1,43,62,false
1282,pl_334374,playlist,edm,2,33,39,false
1283,pl_334554,playlist,Workout,1,38,45,false
1284,pl_334777,playlist,showtunes,14,57,44,false
1285,pl_334953,playlist,rap,37,37,59,false
1286,pl_335152,playlist,Eminem – Curtain Call,41,3,12,false
1287,pl_335292,playlist,Garage,122,16,19,false
1288,pl_335470,playlist,Good Vibes,196,15,15,false
1289,pl_335550,playlist,Afrobeat,83,116,167,false
1290,pl_335654,playlist,♻️,13,25,38,false
1291,pl_335750,playlist,RED,40,15,25,false
1292,pl_335754,playlist,Feels,18,68,96,false
1293,pl_335923,playlist,ma jams,1,170,191,false
1294,pl_335999,playlist,Miami,1,12,60,true
1295,pl_336183,playlist,Baby Makin Music,10,89,153,false
1296,pl_336221,playlist,Savage Mode,13,94,142,false
1297,pl_336489,playlist,My mix,14,44,52,false
1298,pl_336547,playlist,new stuff,1,17,17,false
1299,pl_336559,playlist,current favs,42,73,115,false
1300,pl_336578,playlist,girl!!!!,367,83,91,false
1301,pl_336674,playlist,Feels,10,21,27,false
1302,pl_337017,playlist,opm love songs,18,21,31,false
1303,pl_337191,playlist,rock,1,31,38,false
1304,pl_337662,playlist,HONKY TONK,6,27,50,false
1305,pl_338025,playlist,Jam,1,26,28,false
1306,pl_338040,playlist,Party,19,182,215,false
1307,pl_338205,playlist,~ study ~,10,88,116,false
1308,pl_339051,playlist,thinking,33,80,104,false
1309,pl_339094,playlist,Collaboration,10,177,208,false
1310,pl_339212,playlist,fall 2017,1,44,46,false
1311,pl_339213,playlist,Summer chill,12,17,22,false
1312,pl_339429,playlist,anime songs,11,11,38,false
1313,pl_339480,playlist,honey,14,75,80,false
1314,pl_339500,playlist,Get Over It,1,36,49,false
1315,pl_339609,playlist,soft music,1,7,8,false
1316,pl_339639,playlist,💃🏻,83,66,75,false
1317,pl_339640,playlist,Fire playlist,19,45,55,false
1318,pl_339709,playlist,old,2,70,76,false
1319,pl_339852,playlist,songs for the soul,1,29,33,false
1320,pl_34380,playlist,Chill Beats,1,29,31,false
1321,pl_34838,playlist,Country Gold,1,22,34,false
1322,pl_34880,playlist,EDM,1,41,73,false
1323,pl_34922,playlist,down.,2,43,48,false
1324,pl_34936,playlist,Sex,15,103,117,false
1325,pl_340453,playlist,Opera,1,13,11,false
1326,pl_340512,playlist,Jamz,1,62,79,false
1327,pl_340556,playlist,Party,1,116,157,false
1328,pl_340577,playlist,Mis Favoritas,10,47,55,false
1329,pl_341174,playlist,Fall 2k17,2,23,23,false
1330,pl_341521,playlist,Party 2015,10,40,45,false
1331,pl_341571,playlist,oldies,13,53,68,false
1332,pl_342051,playlist,Run,1,42,52,false
1333,pl_342494,playlist,driving ,3,19,21,false
1334,pl_342508,playlist,Mack,13,67,78,false
1335,pl_342641,playlist,new,1,29,29,false
1336,pl_342802,playlist,WILL,12,12,12,false
1337,pl_342995,playlist,Get Ready,1,7,9,false
1338,pl_343089,playlist,idek,1,9,21,false
1339,pl_343117,playlist,Hype,1,71,88,false
1340,pl_343324,playlist,Breathe,1,26,28,false
1341,pl_343964,playlist,Warped,26,17,24,false
1342,pl_344188,playlist,Future,1561,7,7,false
1343,pl_344390,playlist,November 2013,1,121,150,false
1344,pl_344813,playlist,Cardio,1,11,15,false
1345,pl_345178,playlist,Qwerty,1,3,4,false
1346,pl_345571,playlist,HAWAII,12,57,73,false
1347,pl_345579,playlist,Congratulations,1,6,8,false
1348,pl_345798,playlist,after hours,27,151,169,false
1349,pl_345924,playlist,sleep,10,65,74,false
1350,pl_346275,playlist,SKATE,17,64,103,false
1351,pl_346609,playlist,Someone Like You,1,21,22,false
1352,pl_347189,playlist,Youtube,63,31,66,false
1353,pl_347443,playlist,car ride,1,49,85,false
1354,pl_347693,playlist,August,1,47,55,false
1355,pl_347924,playlist,Camp,20,37,41,false
1356,pl_348133,playlist,throwback,14,78,111,false
1357,pl_348199,playlist,Sad Nibba Hours,11,11,11,false
1358,pl_348896,playlist,Hit the Road,29,20,20,false
1359,pl_349212,playlist,NINETIES,12,128,146,false
1360,pl_349382,playlist,sad songs,1286,78,95,false
1361,pl_349521,playlist,Everyday,1,164,193,false
1362,pl_349693,playlist,playlist,1,30,61,false
1363,pl_35052,playlist,Spring Break 2016,11,96,131,false
1364,pl_35070,playlist,lit,1,49,65,false
1365,pl_35340,playlist,CHILlaxing,1,36,41,false
1366,pl_35856,playlist,Week 1,14,12,12,false
1367,pl_35889,playlist,Chillin',10,91,105,false
1368,pl_350276,playlist,My songs,10,46,59,false
1369,pl_350394,playlist,classic rock ,5,70,97,false
1370,pl_350577,playlist,Workout,14,43,74,false
1371,pl_350767,playlist,My Music !,1,9,12,false
1372,pl_350927,playlist,Chet,17,3,23,false
1373,pl_351340,playlist,New ones,10,20,23,false
1374,pl_351581,playlist,Energy,2,68,82,false
1375,pl_351985,playlist,quiet,1,31,66,false
1376,pl_352177,playlist,Religious,3,19,21,false
1377,pl_352346,playlist,Driving Playlist,1,75,92,false
1378,pl_352647,playlist,All The Feels,260,24,41,false
1379,pl_352814,playlist,Jacob,42,21,21,false
1380,pl_353185,playlist,rap,18,93,135,false
1381,pl_353596,playlist,Spotify and Chill,2,38,39,false
1382,pl_353708,playlist,best songs!,1,17,31,false
1383,pl_354558,playlist,Deep House,13,109,120,false
1384,pl_354596,playlist,Falling,3000,31,34,false
1385,pl_354852,playlist,Camp Playlist ,293,167,208,false
1386,pl_354874,playlist,Classics,1,13,15,false
1387,pl_354891,playlist,good feelings,36,117,145,false
1388,pl_355060,playlist,Das antigas,12,21,62,false
1389,pl_355071,playlist,michael,12,31,38,false
1390,pl_355112,playlist,Michael Jackson,27,5,16,false
1391,pl_355186,playlist,Hip Hop,33,54,79,false
1392,pl_355241,playlist,Fresh. ,1,25,25,false
1393,pl_355245,playlist,Trap Music,11,4,8,false
1394,pl_355345,playlist,Prayer,35,10,10,false
1395,pl_355383,playlist,classics,11,41,52,false
1396,pl_355466,playlist,oct,13,12,12,false
1397,pl_355553,playlist,Yoga,1,28,39,false
1398,pl_355599,playlist,Salsa Clasica,22,6,14,false
1399,pl_355631,playlist,rap,1,32,41,false
1400,pl_355695,playlist,Meaningful,33,133,172,false
1401,pl_356628,playlist,MARCH,21,20,21,false
1402,pl_356699,playlist,Worship,2,23,41,false
1403,pl_356881,playlist,Instrumentals,342,86,107,false
1404,pl_357017,playlist,summer tunes,100,113,147,false
1405,pl_357282,playlist,country gold,2,60,137,false
1406,pl_357318,playlist,Alternative R&B,31,101,126,false
1407,pl_357448,playlist,Summer Drive,12,72,76,false
1408,pl_357598,playlist,Rap,1,40,54,false
1409,pl_357622,playlist,recent favs,22,78,85,false
1410,pl_357805,playlist,JUNE 2015,2,16,17,false
1411,pl_358180,playlist,bumpin,1,61,93,false
1412,pl_358367,playlist,My Heart,1,67,68,false
1413,pl_358439,playlist,69,1,45,59,false
1414,pl_358767,playlist,Vibin,11,40,54,false
1415,pl_358893,playlist,Christmas🎄,1,15,20,false
1416,pl_358908,playlist,Oliver,1,21,21,false
1417,pl_358911,playlist,vii,11,24,32,false
1418,pl_358964,playlist,2015 Top Tracks,364,85,90,false
1419,pl_358977,playlist,Party music ,1,75,90,false
1420,pl_359139,playlist,Right Now,35,43,48,false
1421,pl_359274,playlist,Replay,10,22,37,false
1422,pl_359839,playlist,Psychedelic Rock,12,56,92,false
1423,pl_359880,playlist,International,2,20,25,false
1424,pl_36143,playlist,workout,1,44,79,false
1425,pl_36257,playlist,Good Vibes,10,43,49,false
1426,pl_36341,playlist,Easy listening,1,21,22,false
1427,pl_36483,playlist,Love On The Brain,10,17,19,false
1428,pl_36855,playlist,country,1,32,40,false
1429,pl_360049,playlist,tbt,3,61,73,false
1430,pl_360064,playlist,Morning,10,38,39,false
1431,pl_360122,playlist,Fun music,483,125,168,false
1432,pl_360509,playlist,Hotel Costes,8596,172,67,false
1433,pl_360546,playlist,Heavy metal,1,24,53,false
1434,pl_360657,playlist,Mind,12,50,54,false
1435,pl_360663,playlist,Work,1,48,58,true
1436,pl_360779,playlist,High On Life,1,23,24,false
1437,pl_360942,playlist,worship ,4,36,50,false
1438,pl_361054,playlist,Summer Country,1,43,83,false
1439,pl_361358,playlist,// SPRING 2015 // ,12,26,30,false
1440,pl_361560,playlist,happy,1,12,13,false
1441,pl_361587,playlist,indie chill,1,46,48,false
1442,pl_361763,playlist,XXX,10,67,79,false
1443,pl_362483,playlist,DAY DRINKING ,11,116,129,false
1444,pl_362516,playlist,Morning Mix,22,22,22,false
1445,pl_362630,playlist,Feel Good,2,42,55,false
1446,pl_362649,playlist,April 2016,349,20,20,false
1447,pl_362812,playlist,Sound Tracks,11,4,6,false
1448,pl_362850,playlist,Greatest Hits,1,121,184,false
1449,pl_363250,playlist,GARDEN PARTY,124,12,12,false
1450,pl_363296,playlist,april,14,18,18,false
1451,pl_363703,playlist,indie,12,81,100,false
1452,pl_363797,playlist,Feels,1,11,13,false
1453,pl_363808,playlist,Russia,17,114,149,false
1454,pl_363814,playlist,kickin it,14,83,109,false
1455,pl_363815,playlist,Baby making music,152,77,126,false
1456,pl_363830,playlist,Friendship,2,60,75,false
1457,pl_363851,playlist,Old School Country,14,75,122,false
1458,pl_364000,playlist,West,1,87,124,false
1459,pl_364065,playlist,GK,10,101,128,false
1460,pl_364102,playlist,The Beat,2,5,5,false
1461,pl_364144,playlist,👀👀,13,41,55,false
1462,pl_364291,playlist,pop stuff,1,19,23,false
1463,pl_364303,playlist,Skin,19,20,20,false
1464,pl_364867,playlist,partayyy,1,59,80,false
1465,pl_365047,playlist,Silk,13,84,142,false
1466,pl_365075,playlist,2017,10,105,111,false
1467,pl_365283,playlist,Disney,1,36,31,false
1468,pl_365310,playlist,2015 Summer,1,57,83,false
1469,pl_365399,playlist,Classics,15,92,114,false
1470,pl_365539,playlist,Vibin,42,189,220,false
1471,pl_365891,playlist,NP,13,35,40,false
1472,pl_366069,playlist,Dancehall,235,31,50,false
1473,pl_366134,playlist,HOE ANTHEMS,17,51,72,false
1474,pl_366596,playlist,Derp,15,81,112,false
1475,pl_366617,playlist,Musique Francaise,21,131,159,false
1476,pl_366745,playlist,Inside Out: So Emotional,31,20,20,false
1477,pl_367088,playlist,lets chill,1,22,29,false
1478,pl_367314,playlist,April 2017,67,47,59,false
1479,pl_367381,playlist,feel good country,17,73,130,false
1480,pl_367528,playlist,edm,10,70,84,false
1481,pl_367582,playlist,70's,1,3,7,false
1482,pl_367625,playlist,Wasteland,10,77,89,false
1483,pl_367640,playlist,soft songs,1,14,16,false
1484,pl_367807,playlist,new ,14,19,22,false
1485,pl_367892,playlist,Pre-Game,15,15,18,false
1486,pl_368085,playlist,Sleepy,1,32,42,false
1487,pl_368105,playlist,1000,11,5,5,false
1488,pl_368187,playlist,Instrumental ,1,123,130,false
1489,pl_368521,playlist,Gym music,112,66,89,false
1490,pl_368611,playlist,=acustic=,1,14,18,false
1491,pl_368787,playlist,Rodeo,2,106,138,false
1492,pl_368801,playlist,Summer '17,1,23,56,false
1493,pl_368849,playlist,spm,10,115,156,false
1494,pl_369386,playlist,No Words,1,120,134,true
1495,pl_369438,playlist,Lit AF,18,33,41,false
1496,pl_369835,playlist,Oldies,1,122,153,false
1497,pl_37241,playlist,Retro,2,26,45,false
1498,pl_37543,playlist,50s,27,11,16,false
1499,pl_37583,playlist,Steven Universe,285,5,10,false
1500,pl_37828,playlist,Music,1,29,40,false
1501,pl_370724,playlist,VALENTINES DAY,587,15,15,false
1502,pl_371204,playlist,Underworld,12,55,75,false
1503,pl_371219,playlist,Fifth Harmony,31,24,29,false
1504,pl_371567,playlist,Overwatch,1,15,22,false
1505,pl_371926,playlist,April 2015,418,33,35,false
1506,pl_371960,playlist,90's,13,72,81,false
1507,pl_372124,playlist,Memories,1,52,63,false
1508,pl_372701,playlist,Gas,18,29,42,false
1509,pl_372894,playlist,Playlist ,1,23,27,false
1510,pl_373029,playlist,Reggae,1,11,18,false
1511,pl_373153,playlist,Country🎸,1,26,33,false
1512,pl_373257,playlist,jpop,30,21,38,false
1513,pl_373525,playlist,bangers,2,27,40,false
1514,pl_373998,playlist,drive,1,83,106,false
1515,pl_374003,playlist,OMAM,14,27,34,false
1516,pl_374114,playlist,Heartbeat,1,59,62,false
1517,pl_374228,playlist,Savage Mode,23,56,71,false
1518,pl_374490,playlist,Jams,1,14,16,false
1519,pl_374578,playlist,Boleros,240,11,15,false
1520,pl_374691,playlist,💯🔥,1,13,30,false
1521,pl_374922,playlist,DePre,14,62,82,false
1522,pl_375071,playlist,emo,21,38,84,false
1523,pl_375446,playlist,The Decemberists,22,7,33,false
1524,pl_375524,playlist,the hits,2,23,25,false
1525,pl_375632,playlist,Freya,1,20,29,false
1526,pl_375836,playlist,FU,1,16,20,false
1527,pl_376106,playlist,Vallenato,12,20,41,false
1528,pl_376305,playlist,Christian Rap,23,19,39,false
1529,pl_376787,playlist,rock songs,11,12,12,false
1530,pl_376879,playlist,Summer17,1,38,41,false
1531,pl_377113,playlist,depressed,1,44,57,false
1532,pl_377287,playlist,Driving,1,28,46,false
1533,pl_377491,playlist,Ma Music,12,89,102,false
1534,pl_377854,playlist,Therapy,1,32,34,false
1535,pl_377944,playlist,2017,1,24,27,false
1536,pl_378160,playlist,Pachanga,23,72,115,false
1537,pl_378280,playlist,Yeehaw,1,34,47,false
1538,pl_378663,playlist,meh,13,28,37,false
1539,pl_378687,playlist,CAR JAMS!! ,10,73,93,false
1540,pl_378701,playlist,palm trees ,13,141,171,false
1541,pl_378722,playlist,Workout,1,39,40,false
1542,pl_378744,playlist,Ariel Camacho y Los Plebes Del Rancho,10,3,7,false
1543,pl_378753,playlist,April 2016,10,104,105,false
1544,pl_379116,playlist,CAR JAMS,10,90,112,false
1545,pl_379261,playlist,IDK,15,37,50,false
1546,pl_379380,playlist,belt it ,1,24,25,false
1547,pl_38111,playlist,Sam Cooke,1,36,53,false
1548,pl_38112,playlist,Hip Hop,10,81,138,false
1549,pl_38116,playlist,Oldies,2,27,30,false
1550,pl_38291,playlist,Discover,15,78,89,false
1551,pl_38424,playlist,Throwbacks,12,99,147,false
1552,pl_38433,playlist,Spin 2,1,29,33,false
1553,pl_38713,playlist,Life is Strange,10,18,22,false
1554,pl_380161,playlist,Idk,1,29,36,false
1555,pl_380328,playlist,#girlboss ,134,39,45,false
1556,pl_380731,playlist,Classic songs,1,6,6,false
1557,pl_381373,playlist,be still.,169,26,29,false
1558,pl_381732,playlist,Dance,2,6,6,false
1559,pl_381942,playlist,Life,10,15,41,false
1560,pl_381965,playlist,Ghibli,29,23,24,false
1561,pl_382257,playlist,Country Rock,19,21,36,false
1562,pl_382616,playlist,Christmas ,18,36,44,false
1563,pl_383006,playlist,rap,1,45,70,false
1564,pl_383408,playlist,Beachin',12,165,201,false
1565,pl_383899,playlist,celtic thunder,13,4,14,false
1566,pl_384070,playlist,TESS,2,102,127,false
1567,pl_384088,playlist,80's pop,14,41,45,false
1568,pl_384096,playlist,Justin Bieber,1,4,13,false
1569,pl_384100,playlist,My Music,13,15,29,false
1570,pl_384186,playlist,feelS,1,27,30,false
1571,pl_384278,playlist,I'm in Love,10,98,125,false
1572,pl_384371,playlist,Work it out ,19,36,40,false
1573,pl_384376,playlist,top 10,1,10,10,false
1574,pl_384402,playlist,Mellow Vibes,31,76,94,false
1575,pl_384545,playlist,My Jams ,1,145,192,false
1576,pl_384551,playlist,FM:$,11,37,38,false
1577,pl_384914,playlist,lmao,23,39,65,false
1578,pl_385306,playlist,17,1,18,18,false
1579,pl_385930,playlist,Bachelorette party,14,86,95,true
1580,pl_386036,playlist,Instrumental,11,123,171,false
1581,pl_386065,playlist,Whatever,1,26,62,false
1582,pl_386264,playlist,groovy,14,81,93,false
1583,pl_386378,playlist,Morning Commute,45,25,28,false
1584,pl_387148,playlist,xd,11,69,82,false
1585,pl_387217,playlist,deep,285,67,112,false
1586,pl_387333,playlist,corridos,22,44,67,false
1587,pl_387340,playlist,Work,1,53,79,false
1588,pl_387412,playlist,jam out,17,15,15,false
1589,pl_387712,playlist,Banduki,3,19,26,false
1590,pl_387731,playlist,dad jams,10,57,76,false
1591,pl_388119,playlist,Wedding reception,1,39,49,false
1592,pl_388289,playlist,LLL,1,16,18,false
1593,pl_388347,playlist,Campfire,1,73,83,false
1594,pl_388513,playlist,Thinking About You,17,53,75,false
1595,pl_388533,playlist,Worship 2,2,15,17,false
1596,pl_388755,playlist,Wedding Playlist,11,127,138,true
1597,pl_388958,playlist,Catharsis,3,42,63,true
1598,pl_389050,playlist,Grass,11,12,24,false
1599,pl_389257,playlist,Christmas Songs,10,44,47,false
1600,pl_389367,playlist,aesthetic,28,15,23,false
1601,pl_389408,playlist,throwbacks,15,33,45,false
1602,pl_389429,playlist,Cross Country,1,83,100,false
1603,pl_389494,playlist,SOUNDTRACK,2,69,77,false
1604,pl_389559,playlist,classical favorites,1,4,5,false
1605,pl_389731,playlist,Favorite,1,21,27,false
1606,pl_389789,playlist,Spanish,1,8,12,false
1607,pl_389916,playlist,Worship,1,20,28,false
1608,pl_389949,playlist,bad mood,1,15,18,false
1609,pl_39171,playlist,Sweet,19,38,49,false
1610,pl_39323,playlist,Cute Songs,1041,105,122,false
1611,pl_39396,playlist,Flight ,11,40,43,false
1612,pl_39648,playlist,15/16,10,53,60,false
1613,pl_39676,playlist,February 2017,25,48,48,false
1614,pl_39973,playlist,Variado,11,70,91,false
1615,pl_390044,playlist,On The Run,37,6,8,false
1616,pl_390109,playlist,Salsa,12,15,38,false
1617,pl_390215,playlist,jam session,2,36,56,false
1618,pl_390352,playlist,T.R.A.P,12,48,86,false
1619,pl_390435,playlist,Sexual,1,33,46,false
1620,pl_390907,playlist,slow jams,1,11,12,false
1621,pl_391129,playlist,Sing,11,11,13,false
1622,pl_391267,playlist,Molly,1,29,32,false
1623,pl_391548,playlist,misc,2,24,27,false
1624,pl_391640,playlist,good stuff,1,35,45,false
1625,pl_391771,playlist,Lean On (feat. MØ & DJ Snake),1,72,98,false
1626,pl_391867,playlist,Spanish,22,39,55,false
1627,pl_392011,playlist,Christmas Music,1,12,14,false
1628,pl_392280,playlist,🎉🎊,1,89,123,false
1629,pl_392648,playlist,💤💤💤,16,41,81,false
1630,pl_392839,playlist,rap,45,36,52,false
1631,pl_392877,playlist,Soft Music,16,19,12,false
1632,pl_392989,playlist,summer 17 ,14,94,110,false
1633,pl_393972,playlist,French Music,15,11,18,false
1634,pl_394163,playlist,spring break 2017,4,150,179,false
1635,pl_394291,playlist,maddie ,1,18,19,false
1636,pl_394563,playlist,Brad Paisley,1,4,11,false
1637,pl_394628,playlist,Toni Braxton,20,7,15,false
1638,pl_395023,playlist,Jazz,1,14,34,false
1639,pl_395203,playlist,throwbacks,11,58,69,false
1640,pl_395206,playlist,80's,1,54,61,false
1641,pl_395957,playlist,sing it ,1,41,85,false
1642,pl_396103,playlist,Old Soul,122,135,193,false
1643,pl_396154,playlist,Alanis Morissette,10,8,16,false
1644,pl_396176,playlist,mixed,13,67,93,false
1645,pl_396177,playlist,Foxtrot,6,9,12,false
1646,pl_396180,playlist,80's,10,143,188,false
1647,pl_396366,playlist,Deep Focus,1,63,101,false
1648,pl_396465,playlist,Sexy,2,100,129,false
1649,pl_396511,playlist,work out songs,1,20,21,false
1650,pl_396594,playlist,SEX,1,8,8,false
1651,pl_396815,playlist,90s-2000s,2,45,71,false
1652,pl_396893,playlist,Ace,21,13,13,false
1653,pl_396973,playlist,feel good,11,74,89,false
1654,pl_397191,playlist,Windows Down,10,27,41,false
1655,pl_397455,playlist,skrt ,4,67,114,false
1656,pl_397521,playlist,Weightless,13,125,170,false
1657,pl_397680,playlist,work-out,10,66,90,false
1658,pl_397842,playlist,2000s Rock,137,44,64,false
1659,pl_398017,playlist,Throwback,1,30,37,false
1660,pl_398681,playlist,Groovy baby,13,124,200,false
1661,pl_398813,playlist,work day,1,20,23,false
1662,pl_398965,playlist,mood,1,43,51,false
1663,pl_399227,playlist,corta venas,12,66,113,false
1664,pl_399263,playlist,August 2016,10,26,27,false
1665,pl_399376,playlist,party playlist ,2,83,120,false
1666,pl_399899,playlist,Pregame,11,82,99,false
1667,pl_399987,playlist,UN POCO DE TODO,43,151,207,false
1668,pl_4356,playlist,Anything,2,111,148,false
