id,original_id,type,name,followers,num_artists,num_albums,collaborative
1596,pl_172804,playlist,rap,1,43,71,false
1597,pl_172830,playlist,rave,3,30,44,false
1598,pl_172857,playlist,mixed,1,9,27,false
1599,pl_172860,playlist,2k16,1,34,49,false
1600,pl_172868,playlist,Prayer,3,9,13,false
1601,pl_172907,playlist,Escape,1,38,38,false
1602,pl_172911,playlist,bloom.,1,47,59,false
1603,pl_172954,playlist,Dance_Party,1,54,63,false
1604,pl_173029,playlist,Eminem,2,6,20,false
1605,pl_173057,playlist,Bailar ,1,29,34,false
1606,pl_173074,playlist,Newww,1,43,49,false
1607,pl_173246,playlist,Chill Vibes,1,33,47,false
1608,pl_173262,playlist,vic,1,122,177,false
1609,pl_173335,playlist,run,5,88,116,false
1610,pl_173336,playlist,Party,1,37,44,false
1611,pl_173410,playlist,Bless up,1,23,31,false
1612,pl_173561,playlist,Country,1,66,108,false
1613,pl_173641,playlist,summer,1,34,53,false
1614,pl_173667,playlist,R&B,3,50,81,false
1615,pl_173686,playlist,music,2,33,62,false
1616,pl_173840,playlist,Patriotic,1,49,54,false
1617,pl_173902,playlist,Homework,2,133,164,false
1618,pl_173927,playlist,playlist,1,15,15,false
1619,pl_173952,playlist,Running,1,35,45,false
1620,pl_173953,playlist,JESUS,1,28,35,false
1621,pl_173958,playlist,Outside Lands 2015,1,25,48,false
1622,pl_173985,playlist,Gym,2,61,74,false
1623,pl_174002,playlist,Tommy,1,21,24,false
1624,pl_174064,playlist,Study Music,1,5,8,false
1625,pl_174120,playlist,xmas,1,16,20,false
1626,pl_174148,playlist,Hard rock,1,24,30,false
1627,pl_174216,playlist,Hype,2,103,172,false
1628,pl_174251,playlist,Español,1,27,32,false
1629,pl_174349,playlist,80s,1,28,28,false
1630,pl_174365,playlist,Love,1,5,5,false
1631,pl_174491,playlist,Christmas,1,4,5,true
1632,pl_174508,playlist,Road trip!,1,60,82,false
1633,pl_174532,playlist,Bootylicious,1,73,106,false
1634,pl_174638,playlist,Happy,1,7,7,false
1635,pl_174643,playlist,Electronic Mix,1,49,69,false
1636,pl_174714,playlist,daze,1,13,13,false
1637,pl_174736,playlist,Smoke Break,1,15,19,false
1638,pl_174891,playlist,‼️,2,20,22,false
1639,pl_175000,playlist,🖕🏽,1,117,198,false
1640,pl_175090,playlist,90's Country,1,11,26,false
1641,pl_175131,playlist,fnaf,1,4,6,false
1642,pl_175168,playlist,bb ,7,38,40,false
1643,pl_175321,playlist,trap music,1,10,12,false
1644,pl_175362,playlist,Old Skool,1,11,14,false
1645,pl_175461,playlist,xmas,1,23,26,false
1646,pl_175465,playlist,issa vibe,2,66,109,false
1647,pl_175544,playlist,feels,1,17,20,false
1648,pl_175569,playlist,WORK,1,26,49,false
1649,pl_175678,playlist,So High ,1,12,14,false
1650,pl_175741,playlist,Netflix & Chill,6,93,148,false
1651,pl_175782,playlist,Oldies,1,66,79,false
1652,pl_175847,playlist,GO FOR IT!,1,86,105,false
1653,pl_175884,playlist,Bars,1,24,32,false
1654,pl_175916,playlist,Childhood,1,5,8,false
1655,pl_175927,playlist,Instrumental,1,13,16,false
1656,pl_175955,playlist,chill,1,105,149,false
1657,pl_175965,playlist,jams,1,37,45,false
1658,pl_176023,playlist,lala,1,72,98,false
1659,pl_176226,playlist,Trapsoul ,1,11,14,false
1660,pl_176243,playlist,oldies,1,20,25,false
1661,pl_176345,playlist,Best of Rap,1,25,40,false
1662,pl_176422,playlist,workout,3,47,57,false
1663,pl_176424,playlist,partay,1,45,47,false
1664,pl_176431,playlist,february '17,1,18,19,false
1665,pl_176518,playlist,My Favorites,1,106,171,false
1666,pl_176554,playlist,80's,1,53,60,false
1667,pl_176558,playlist,island reggae,7,57,81,false
1668,pl_176624,playlist,Wolves,1,42,47,false
1669,pl_176627,playlist,Study Session,3,60,109,false
1670,pl_176651,playlist,Winter ,2,20,20,false
1671,pl_176686,playlist,blue eyed soul,1,20,42,false
1672,pl_176702,playlist,90's/00's,1,87,93,false
1673,pl_176816,playlist,Bath,1,17,17,false
1674,pl_176993,playlist,Workout ,1,18,26,false
1675,pl_177127,playlist,theo,1,21,24,false
1676,pl_177275,playlist,medium,1,14,17,false
1677,pl_177289,playlist,chill,1,11,13,false
1678,pl_177295,playlist,Sasquatch,1,40,68,false
1679,pl_177298,playlist,summer 17 !!!!,1,12,14,false
1680,pl_177336,playlist,August 15,1,6,6,false
1681,pl_177496,playlist,Project X,1,37,55,false
1682,pl_177546,playlist,spring 2017,1,56,56,false
1683,pl_177649,playlist,beach.,1,10,10,false
1684,pl_177651,playlist,Bump,4,69,100,false
1685,pl_177656,playlist,summer 2017,1,44,47,false
1686,pl_177657,playlist,Reggae,1,47,72,false
1687,pl_177679,playlist,Chill,1,81,116,false
1688,pl_177859,playlist,new,1,62,75,false
1689,pl_177889,playlist,jams,1,26,30,false
1690,pl_177949,playlist,pump up ,2,20,28,false
1691,pl_177984,playlist,my music,1,27,35,false
1692,pl_178006,playlist,hang,4,177,205,false
1693,pl_178025,playlist,vibe,1,43,51,false
1694,pl_178049,playlist,Random Playlist,1,96,125,false
1695,pl_178109,playlist,LETS GO,1,35,37,false
1696,pl_178121,playlist,50s/60s,1,74,80,false
1697,pl_178150,playlist,Chill Worship,1,66,83,false
1698,pl_178341,playlist,school,2,24,28,false
1699,pl_178374,playlist,summer 2015,2,32,34,false
1700,pl_178406,playlist,Spring 2016,1,21,22,false
1701,pl_178425,playlist,bangers,1,16,22,false
1702,pl_178498,playlist,country,1,22,41,false
1703,pl_178501,playlist,90s/Throwback,2,37,50,false
1704,pl_178597,playlist,feels,2,26,38,false
1705,pl_178693,playlist,tamil,1,29,40,false
1706,pl_178720,playlist,Hits,4,77,97,false
1707,pl_178759,playlist,Girly,5,4,6,false
1708,pl_178771,playlist,reggae jams,2,57,101,false
1709,pl_178776,playlist,Worship,1,18,27,false
1710,pl_178813,playlist,Car Trip,1,54,85,false
1711,pl_178834,playlist,Sunrise,1,49,50,false
1712,pl_178860,playlist,road trip,1,27,25,false
1713,pl_178868,playlist,pump up,1,27,33,false
1714,pl_178876,playlist,TURNT,1,46,52,false
1715,pl_178896,playlist,Focus,1,11,16,false
1716,pl_178914,playlist,Road Trip Playlist,1,28,39,false
1717,pl_178923,playlist,first day of my life,1,26,33,false
1718,pl_178984,playlist,workout,1,44,65,false
1719,pl_179026,playlist,its time,1,183,185,false
1720,pl_179041,playlist,musicals,1,12,9,false
1721,pl_179067,playlist,Reggaeton,1,73,107,false
1722,pl_179083,playlist,Smoove,2,10,10,false
1723,pl_179092,playlist,Goods,1,21,31,false
1724,pl_179110,playlist,good for the soul,1,29,37,false
1725,pl_179135,playlist,Oldies but Goodies,4,33,48,false
1726,pl_179170,playlist,beach playlist,2,67,89,false
1727,pl_179211,playlist,Fall 17,1,11,13,false
1728,pl_179261,playlist,Just cause,1,26,29,false
1729,pl_179288,playlist,new,5,64,99,false
1730,pl_179318,playlist,bangers,2,64,114,false
1731,pl_179374,playlist,workout,1,42,49,false
1732,pl_179450,playlist,America,7,40,67,false
1733,pl_179511,playlist,November 17,1,8,8,false
1734,pl_179689,playlist,90s,1,20,22,false
1735,pl_179691,playlist,Summer Playlist,1,40,48,false
1736,pl_179755,playlist,Glitch Hop,1,6,7,false
1737,pl_179771,playlist,Antonio Aguilar,1,4,25,false
1738,pl_179772,playlist,Country,1,23,34,false
1739,pl_179814,playlist,gr8,1,41,55,false
1740,pl_179856,playlist,reggaeton,3,23,36,false
1741,pl_179870,playlist,january 2017,1,17,21,false
1742,pl_179903,playlist,for abby,1,29,46,false
1743,pl_179913,playlist,choreography,1,88,95,false
1744,pl_179982,playlist,Workout,1,99,143,false
1745,pl_179991,playlist,Old Skool,3,11,12,false
1746,pl_18025,playlist,Christian music,1,38,51,false
1747,pl_18047,playlist,Yep,3,82,104,false
1748,pl_18181,playlist,Love songs,1,23,46,false
1749,pl_18196,playlist,Workout,1,34,46,false
1750,pl_18259,playlist,Summer chillin,2,87,127,false
1751,pl_18275,playlist,Malay,1,18,20,false
1752,pl_18302,playlist,ENERGY!,1,21,52,false
1753,pl_18378,playlist,R&B,1,39,49,false
1754,pl_18400,playlist,BANGERZ,2,86,113,false
1755,pl_18403,playlist,oldies,10,104,138,false
1756,pl_18581,playlist,💯💯💯,4,72,112,false
1757,pl_18582,playlist,Wedding,1,92,113,false
1758,pl_18674,playlist,Country,1,45,78,false
1759,pl_18707,playlist,White Girl,5,26,35,false
1760,pl_18872,playlist,Road TRIPPIN,2,41,45,false
1761,pl_18898,playlist,Christmas music,2,20,27,false
1762,pl_18951,playlist,girls weekend,1,11,16,false
1763,pl_180014,playlist,Country,3,39,63,false
1764,pl_180061,playlist,Christmas,1,36,35,false
1765,pl_180083,playlist,hi,1,12,14,false
1766,pl_180161,playlist,Awesome Mix Vol. 1,1,12,12,false
1767,pl_180165,playlist,my childhood,1,94,170,false
1768,pl_180208,playlist,Bus Rides ,1,26,28,false
1769,pl_180254,playlist,Amelia,1,34,37,false
1770,pl_180305,playlist,Country,4,47,72,false
1771,pl_180320,playlist,15,1,13,13,false
1772,pl_180401,playlist,Alternative,2,97,124,false
1773,pl_180468,playlist,fun,1,59,61,false
1774,pl_180488,playlist,Listen!,1,5,6,false
1775,pl_180537,playlist,throw🔙,2,15,31,false
1776,pl_180549,playlist,coffee shop.,1,10,16,false
1777,pl_180621,playlist,bbq,1,76,88,false
1778,pl_180772,playlist,Summer 2k17,2,50,59,false
1779,pl_180853,playlist,good vibes,1,14,15,false
1780,pl_180876,playlist,lit🔥,1,15,21,false
1781,pl_180884,playlist,Dylan,1,34,44,false
1782,pl_180892,playlist,indie,1,12,21,false
1783,pl_180928,playlist,heavy,1,6,8,false
1784,pl_180939,playlist,summer 17,1,36,48,false
1785,pl_180962,playlist,friday,1,22,23,false
1786,pl_180982,playlist,SoundHound,1,155,188,false
1787,pl_181055,playlist,Old School,1,63,122,false
1788,pl_181059,playlist,Throwback,2,45,58,false
1789,pl_181086,playlist,ok ok,1,35,63,false
1790,pl_181292,playlist,Make me happy!!,1,13,15,false
1791,pl_181295,playlist,travel,2,35,39,false
1792,pl_181296,playlist,Workout,1,41,51,false
1793,pl_181318,playlist,Awesome,4,41,60,false
1794,pl_181337,playlist,october,1,67,72,false
1795,pl_181410,playlist,Treasure,5,12,12,false
1796,pl_181422,playlist,Antiguas,3,20,33,false
1797,pl_181724,playlist,seven,1,48,56,false
1798,pl_181742,playlist,turnt,1,7,8,false
1799,pl_181744,playlist,chill out,1,29,34,false
1800,pl_181830,playlist,Galentine's Day,1,82,98,false
1801,pl_182020,playlist,girl power,1,21,29,false
1802,pl_182035,playlist,Our Playlist,2,103,125,true
1803,pl_182190,playlist,Pop Latino,1,25,36,false
1804,pl_182296,playlist,😍😍,2,45,65,false
1805,pl_182298,playlist,Reggae,1,32,53,false
1806,pl_182326,playlist,Cam,1,30,38,false
1807,pl_182387,playlist,disney,1,6,9,false
1808,pl_182469,playlist,bang bang,1,22,24,false
1809,pl_182471,playlist,june tunes,2,37,37,false
1810,pl_182520,playlist,Vegas,1,51,63,false
1811,pl_182563,playlist,Wedding,1,5,13,false
1812,pl_182610,playlist,Alternative R&B,1,19,23,false
1813,pl_182624,playlist,Christmas,1,24,37,false
1814,pl_182637,playlist,Kid Cudi,1,6,15,false
1815,pl_182653,playlist,throwbacks,4,62,78,false
1816,pl_182670,playlist,chill edm ,1,8,10,false
1817,pl_182776,playlist,workout,1,21,21,false
1818,pl_182806,playlist,Peaceful,1,15,27,false
1819,pl_182826,playlist,Sleep,2,86,111,false
1820,pl_182904,playlist,4U,1,18,19,true
1821,pl_182946,playlist,FUN.,1,3,5,false
1822,pl_182964,playlist,country,1,28,43,false
1823,pl_182972,playlist,summer 17,2,22,24,false
1824,pl_182982,playlist,Ugh,1,4,5,false
1825,pl_182992,playlist,my songs ,2,32,43,false
1826,pl_183002,playlist,good country,1,52,86,false
1827,pl_183073,playlist,Soul,1,14,16,false
1828,pl_183336,playlist,THROWBACKS,1,89,124,false
1829,pl_183423,playlist,woah,4,29,30,false
1830,pl_183458,playlist,International,1,38,42,false
1831,pl_183511,playlist,chillin,2,32,37,false
1832,pl_183519,playlist,Old Favs,1,54,93,false
1833,pl_183545,playlist,soundcloud,1,15,24,false
1834,pl_183560,playlist,abc,1,52,59,false
1835,pl_183578,playlist,work,1,83,110,false
1836,pl_183604,playlist,TB,1,58,61,true
1837,pl_183632,playlist,Lounge,1,15,19,false
1838,pl_183634,playlist,Reggae,1,13,23,false
1839,pl_183636,playlist,For you,2,17,18,false
1840,pl_183641,playlist,February '16,1,32,37,false
1841,pl_183682,playlist,chill ,1,9,24,false
1842,pl_183689,playlist,ok,1,16,18,false
1843,pl_183693,playlist,Birthday Party,1,63,69,false
1844,pl_183769,playlist,Workout 2.0,1,16,20,false
1845,pl_183782,playlist,Chill,1,7,7,false
1846,pl_183813,playlist,retreat,1,23,18,false
1847,pl_183834,playlist,Ps4,6,28,31,false
1848,pl_183835,playlist,dope,1,18,21,false
1849,pl_183840,playlist,office,1,16,23,false
1850,pl_183930,playlist,Under the COVERs,1,23,26,false
1851,pl_183952,playlist,my music,2,69,94,false
1852,pl_184071,playlist,💯💯,1,28,31,false
1853,pl_184136,playlist,who run the world,1,36,55,false
1854,pl_184189,playlist,dance,1,13,13,false
1855,pl_184310,playlist,Good songs,1,41,51,false
1856,pl_184325,playlist,faith,1,6,9,false
1857,pl_184352,playlist,tbd,3,46,49,false
1858,pl_184359,playlist,Chill,1,36,45,false
1859,pl_184446,playlist,home sweet home,1,21,21,false
1860,pl_184513,playlist,Good Tunes,1,20,27,false
1861,pl_184528,playlist,Holiday,1,54,57,false
1862,pl_184563,playlist,JD,1,29,43,false
1863,pl_184620,playlist,feels,1,50,67,false
1864,pl_184629,playlist,summer,3,78,88,false
1865,pl_184643,playlist,vibes,1,84,102,false
1866,pl_184656,playlist,Rock and roll,1,22,38,false
1867,pl_184674,playlist,80s,1,30,58,false
1868,pl_184763,playlist,summer driving ,1,68,93,false
1869,pl_184825,playlist,Alt/Indie,4,87,95,false
1870,pl_184841,playlist,busta rhymes,3,6,15,false
1871,pl_184966,playlist,Chill,1,128,143,false
1872,pl_185126,playlist,<3,1,14,16,false
1873,pl_185168,playlist,Old Music,2,21,35,false
1874,pl_185214,playlist,Awesome,1,7,7,false
1875,pl_185216,playlist,yas ,1,51,86,false
1876,pl_185258,playlist,90's Rock,2,27,67,false
1877,pl_185369,playlist,volley,2,38,47,false
1878,pl_185402,playlist,Vibes,1,26,41,false
1879,pl_185407,playlist,Random,2,29,31,false
1880,pl_185411,playlist,Peaceful,1,18,19,false
1881,pl_185424,playlist,Old School party,1,93,116,false
1882,pl_185437,playlist,Banda,1,38,83,false
1883,pl_185446,playlist,Pregame,1,26,40,false
1884,pl_185459,playlist,jam,1,18,20,false
1885,pl_185729,playlist,Salsa!! ,4,12,19,false
1886,pl_185781,playlist,2017 Summer,1,26,29,false
1887,pl_185789,playlist,chill,1,10,13,false
1888,pl_185931,playlist,Female ,1,20,28,false
1889,pl_185955,playlist,Best of the Best,2,20,29,false
1890,pl_185973,playlist,gospel,1,27,36,false
1891,pl_186046,playlist,public,2,18,22,false
1892,pl_186102,playlist,House,1,32,45,false
1893,pl_186251,playlist,Christmas,1,21,25,false
1894,pl_186283,playlist,Justin Bieber – Purpose (Deluxe),1,11,12,false
1895,pl_186328,playlist,summer ,2,41,49,false
1896,pl_186429,playlist,Punk goes,2,95,32,false
1897,pl_186462,playlist,Gospel,1,19,22,false
1898,pl_186466,playlist,Chill rap,1,18,30,false
1899,pl_186527,playlist,country,1,48,136,false
1900,pl_186545,playlist,good ole days,1,32,43,false
1901,pl_186573,playlist,Snoop,2,8,12,false
1902,pl_186584,playlist,Country ,1,35,45,false
1903,pl_186616,playlist,Angel,1,53,104,false
1904,pl_186627,playlist,superheroes,2,14,16,false
1905,pl_186649,playlist,Christmas ,1,53,74,false
1906,pl_186666,playlist,for the soul,1,41,59,false
1907,pl_186716,playlist,Chillout,2,112,141,false
1908,pl_186736,playlist,Classic Rock,1,25,33,false
1909,pl_186738,playlist,Songs That Never Fail to Make White People Beyond Turnt,2,24,27,false
1910,pl_186758,playlist,90's alternative ,1,17,22,false
1911,pl_186770,playlist,Chill,3,16,20,false
1912,pl_186784,playlist,Twenty One Pilots,1,9,15,false
1913,pl_186793,playlist,Mmm.,1,7,8,false
1914,pl_186795,playlist,Worship,2,25,32,false
1915,pl_186822,playlist,lake,2,58,60,false
1916,pl_186874,playlist,Jam,1,36,40,false
1917,pl_186923,playlist,Star Wars,1,11,13,false
1918,pl_186966,playlist,Fun,1,16,17,false
1919,pl_186992,playlist,R&B,2,47,78,false
1920,pl_187042,playlist,Beach ,3,24,31,false
1921,pl_187045,playlist,Running Mix,2,185,217,false
1922,pl_187123,playlist,ChillStep,1,22,23,false
1923,pl_187181,playlist,hehe,4,16,17,false
1924,pl_187242,playlist,jamz,4,18,22,false
1925,pl_187246,playlist,Attention,1,24,27,false
1926,pl_187471,playlist,FLIGHT,1,18,24,false
1927,pl_187524,playlist,Library,1,37,43,false
1928,pl_187685,playlist,Tyga ,1,6,7,false
1929,pl_187820,playlist,First Dance Songs,1,20,23,true
1930,pl_187867,playlist,my fav,1,27,32,false
1931,pl_187886,playlist,2000's ,1,27,34,false
1932,pl_187907,playlist,Red dirt,1,54,90,false
1933,pl_188074,playlist,sultry,2,33,34,false
1934,pl_188096,playlist,christmas,3,26,27,false
1935,pl_188099,playlist,road trip,1,22,27,false
1936,pl_188146,playlist,Lately,1,34,35,false
1937,pl_188326,playlist,lul,2,49,74,false
1938,pl_188335,playlist,I miss you,1,7,7,false
1939,pl_188346,playlist,April ,1,12,13,false
1940,pl_188613,playlist,Bangers,1,65,100,false
1941,pl_188704,playlist,Throwback,1,17,23,false
1942,pl_188740,playlist,BOPS,1,8,9,false
1943,pl_188807,playlist,oldies,1,27,31,false
1944,pl_188850,playlist,pick me up,1,11,11,false
1945,pl_188868,playlist,country,1,40,56,false
1946,pl_188907,playlist,💎💎,2,29,40,false
1947,pl_188994,playlist,april showers,1,21,21,false
1948,pl_188996,playlist,Panda,1,122,140,false
1949,pl_189018,playlist,Baby Makin',1,12,15,false
1950,pl_189174,playlist,shower tunes,1,102,115,false
1951,pl_189181,playlist,Tahoe,1,54,56,true
1952,pl_189195,playlist,soft,1,16,22,false
1953,pl_189198,playlist,BONNAROO,4,51,82,false
1954,pl_189219,playlist,R&B,4,50,95,false
1955,pl_189318,playlist,workout,2,22,32,false
1956,pl_189331,playlist,Groovin',2,41,55,false
1957,pl_189485,playlist,Willow,1,61,64,false
1958,pl_189488,playlist,Random,1,18,25,false
1959,pl_189575,playlist,Concert Prep,1,24,41,false
1960,pl_189617,playlist,Flash ,1,26,28,false
1961,pl_189638,playlist,throwbackz,1,14,24,false
1962,pl_189707,playlist,Amor,1,61,104,false
1963,pl_189713,playlist,Oldies,1,22,28,false
1964,pl_189780,playlist,NUIT,2,145,146,false
1965,pl_189879,playlist,Summer 16,1,33,34,false
1966,pl_189932,playlist,Wedding - Dinner,1,19,20,true
1967,pl_189976,playlist,offline,1,5,7,false
1968,pl_189979,playlist,summer,1,65,80,false
1969,pl_189992,playlist,Vibes,1,60,64,false
1970,pl_19013,playlist,west coast,1,33,34,false
1971,pl_19191,playlist,90s,4,40,49,false
1972,pl_19222,playlist,Indie,2,81,101,false
1973,pl_19229,playlist,Roadtrip,1,73,119,false
1974,pl_19255,playlist,90's kid,1,36,67,false
1975,pl_19295,playlist,ice,3,25,46,false
1976,pl_19377,playlist,Morning vibes ,1,24,30,false
1977,pl_19400,playlist,Lowrider Oldies,2,78,88,false
1978,pl_19414,playlist,Old Soul,3,114,194,false
1979,pl_19424,playlist,So What,1,86,105,false
1980,pl_19514,playlist,feels,1,10,10,false
1981,pl_19546,playlist,Party Mix,1,59,94,false
1982,pl_19568,playlist,SPRING FEVER,1,6,6,false
1983,pl_19576,playlist,Killin it! ,1,40,43,false
1984,pl_19593,playlist,Beautiful,1,42,50,false
1985,pl_19605,playlist,winter blues,1,21,21,false
1986,pl_19639,playlist,Top Country,1,69,131,false
1987,pl_19698,playlist,rave,6,22,43,false
1988,pl_19836,playlist,Country,4,28,29,false
1989,pl_19883,playlist,Oldies,1,26,29,false
1990,pl_19913,playlist,Island Vibes,1,26,33,false
1991,pl_19987,playlist,Poppin,1,65,89,false
1992,pl_190018,playlist,Wedding Cocktail Hour ,1,22,26,true
1993,pl_190046,playlist,Summer '13,1,12,14,false
1994,pl_190078,playlist,WEEKND,1,6,11,false
1995,pl_190093,playlist, Chillin,1,73,85,false
1996,pl_190110,playlist,Chill AF,4,40,42,false
1997,pl_190130,playlist,Party Playlist,1,15,23,false
1998,pl_190137,playlist,yellow,2,67,75,false
1999,pl_190170,playlist,Old School Hip Hop,1,38,39,false
2000,pl_190179,playlist,Spring Break,2,28,31,false
2001,pl_190344,playlist,xmas,1,35,40,false
2002,pl_190365,playlist,Electronic,1,28,38,false
2003,pl_190397,playlist,FALL,1,32,36,false
2004,pl_190430,playlist,ggggg,1,31,31,false
2005,pl_190444,playlist,vd,1,40,48,false
2006,pl_190463,playlist,Bruh,1,81,144,false
2007,pl_190472,playlist,kids,1,38,50,false
2008,pl_190564,playlist,girls weekend,1,34,34,false
2009,pl_190664,playlist,Background Music,1,42,46,true
2010,pl_190704,playlist,country,1,34,55,false
2011,pl_190747,playlist,Acoustic,2,26,31,false
2012,pl_190759,playlist,FREEDOM,2,31,31,false
2013,pl_190827,playlist,WORKOUT JAMS,2,39,60,false
2014,pl_190905,playlist,RIOT!!,2,37,44,false
2015,pl_190972,playlist,Rap/Reggae,1,27,33,false
2016,pl_190988,playlist,EDM ,1,40,43,false
2017,pl_191024,playlist,New Wave,4,98,147,false
2018,pl_191050,playlist,Good Vibes,1,74,75,false
2019,pl_191189,playlist,Reggaeton,5,70,137,false
2020,pl_191198,playlist,Gospel,1,46,69,true
2021,pl_191225,playlist,car music,1,31,45,false
2022,pl_191396,playlist,Alt nation,1,59,73,false
2023,pl_191398,playlist,Halloween,1,8,8,false
2024,pl_191428,playlist,Vibes,6,50,63,false
2025,pl_191479,playlist,game time,1,11,13,false
2026,pl_191540,playlist,BROadway,1,58,41,false
2027,pl_191550,playlist,sdp,6,104,122,false
2028,pl_191782,playlist,GETTIN READY,1,54,75,false
2029,pl_191818,playlist,Independent,1,10,11,false
2030,pl_191831,playlist,country 2,1,28,40,false
2031,pl_191878,playlist,country,1,5,9,false
2032,pl_191896,playlist,Peda!,1,3,13,false
2033,pl_191919,playlist,chill,1,21,24,false
2034,pl_191996,playlist,rap,2,43,70,false
2035,pl_192045,playlist,A Tribe Called Quest,3,23,40,false
2036,pl_192053,playlist,fun fun fun,1,13,14,false
2037,pl_192117,playlist,salsa,2,36,56,false
2038,pl_192158,playlist,Grad Party,1,43,52,false
2039,pl_192180,playlist,feb 16,2,57,61,false
2040,pl_192271,playlist,Winter Songs,2,37,35,false
2041,pl_192298,playlist,Calm,1,42,57,false
2042,pl_192411,playlist,The Feels,3,19,23,false
2043,pl_192415,playlist,Finals Week,1,22,29,false
2044,pl_192441,playlist,80s Rock,1,8,15,false
2045,pl_192442,playlist,summer,5,45,49,false
2046,pl_192521,playlist,HYPE,1,10,11,false
2047,pl_192545,playlist,Chill Vibes,1,109,135,false
2048,pl_192555,playlist,Christmas ,1,23,27,false
2049,pl_192574,playlist,summer '17,2,48,55,false
2050,pl_192657,playlist,pop,1,93,132,false
2051,pl_192721,playlist,Oldies but Goodies,1,89,110,false
2052,pl_192823,playlist,FUN!,1,27,35,false
2053,pl_192837,playlist,Johnny Boy,1,28,34,false
2054,pl_192849,playlist,summer bummer,1,49,49,false
2055,pl_192878,playlist,new favs,1,6,6,false
2056,pl_192904,playlist,Punk Goes Pop,1,9,7,false
2057,pl_192917,playlist,Hello!,1,27,28,false
2058,pl_192998,playlist,halloween ,1,39,34,false
2059,pl_193043,playlist,2000s Rock,1,5,12,false
2060,pl_193065,playlist,Heat,1,11,11,false
2061,pl_193071,playlist,110,1,18,18,false
2062,pl_193102,playlist,Playlist,1,17,21,false
2063,pl_193149,playlist,Summer 2016,2,78,88,false
2064,pl_193239,playlist,Corridos,1,12,20,false
2065,pl_193272,playlist,vibey,2,111,159,false
2066,pl_193317,playlist,country ,1,40,71,false
2067,pl_193335,playlist,Drop the Beat,1,35,40,false
2068,pl_193345,playlist,Remember When,1,41,41,false
2069,pl_193389,playlist,Other,1,68,78,false
2070,pl_193397,playlist,work,1,60,76,false
2071,pl_193409,playlist,sad ,1,35,40,false
2072,pl_193428,playlist,Love Songs,2,68,81,false
2073,pl_193561,playlist,Ayyyyy,1,109,159,false
2074,pl_193641,playlist,Alternative  ,2,45,62,false
2075,pl_193656,playlist,Randos,1,45,50,false
2076,pl_193706,playlist,childhood,1,56,67,false
2077,pl_193797,playlist,christmas,1,84,95,false
2078,pl_193805,playlist,Throwback ,1,85,117,false
2079,pl_193814,playlist,Chill Out,1,59,65,false
2080,pl_193885,playlist,indiepop,1,17,17,false
2081,pl_193896,playlist,WES ANDERSON,1,22,28,false
2082,pl_193901,playlist,lit🔥,1,18,21,false
2083,pl_193907,playlist,autumn,1,87,104,false
2084,pl_193909,playlist,songs to cry to,5,53,67,false
2085,pl_193939,playlist,Mine,1,27,37,false
2086,pl_194053,playlist,League,2,85,119,false
2087,pl_194105,playlist,Spring 2016,2,38,40,false
2088,pl_194142,playlist,Wu-Tang,1,6,13,false
2089,pl_194176,playlist,happy hour,1,10,36,false
2090,pl_194197,playlist,fall,1,17,23,false
2091,pl_194210,playlist,Chill fam ,1,8,13,false
2092,pl_194225,playlist,Dep,3,64,79,false
2093,pl_194260,playlist,boybands,1,3,7,false
2094,pl_194355,playlist,Car Playlist,1,47,56,false
2095,pl_194440,playlist,Chill,4,33,40,false
2096,pl_194663,playlist,greek,1,27,40,false
2097,pl_194678,playlist,Work Out Playlist,1,10,13,false
2098,pl_194694,playlist,hi,1,16,20,false
2099,pl_194759,playlist,jams,1,66,93,false
2100,pl_194773,playlist,vibez,1,15,23,false
2101,pl_194816,playlist,Pop punk,1,5,11,false
2102,pl_194851,playlist,emo,1,45,53,false
2103,pl_194857,playlist,the feels ,1,87,159,false
2104,pl_194900,playlist,Seattle,6,164,168,false
2105,pl_195022,playlist,wakeup,1,65,106,false
2106,pl_195175,playlist,Take Me Out,37,16,16,false
2107,pl_195197,playlist,Mexican,1,32,80,false
2108,pl_195241,playlist,Classics,1,17,18,false
2109,pl_195282,playlist,Kim,2,47,56,false
2110,pl_195348,playlist,Disney Favorites,1,40,35,false
2111,pl_195391,playlist,Motown,1,14,17,false
2112,pl_195392,playlist,Slow jams,1,63,104,false
2113,pl_195402,playlist,Hot Damn,1,18,21,true
2114,pl_195458,playlist,JAX,1,29,31,false
2115,pl_195473,playlist,Party,1,128,162,false
2116,pl_195500,playlist,my everything,1,30,31,false
2117,pl_195548,playlist,workout music,1,42,51,false
2118,pl_195570,playlist,Sculpt,1,53,56,false
2119,pl_195573,playlist,Crowd Pleasers,2,94,120,false
2120,pl_195581,playlist,Good Mix,2,53,67,false
2121,pl_195629,playlist,La La Land,1,5,3,false
2122,pl_195650,playlist,17,1,33,44,false
2123,pl_195677,playlist,study music ,1,13,31,false
2124,pl_195697,playlist,Tuesday,1,25,28,false
2125,pl_195734,playlist,Streaming,2,101,142,false
2126,pl_195786,playlist,Miranda Lambert ,1,5,10,false
2127,pl_195798,playlist,blah,1,27,34,false
2128,pl_195809,playlist,SENIORS,7,73,77,false
2129,pl_195892,playlist,Christmas music,1,26,32,true
2130,pl_195903,playlist,South America,2,60,80,false
2131,pl_195919,playlist,Urban,1,15,17,false
