vertex,louvain,id,original_id,type,name,followers,num_artists,num_albums,collaborative
1084,3,1084,pl_107603,playlist,March 2016,37,11,11,False
1085,0,1085,pl_2212,playlist,kobe,1,61,69,False
1086,2,1086,pl_822708,playlist,Funky,1,13,25,False
1087,1,1087,pl_210615,playlist,90's alternative ,14,57,86,False
336,1,336,pl_368521,playlist,Gym music,112,66,89,False
337,1,337,pl_409676,playlist,AfTeR PaRtY,1813,56,69,False
338,1,338,pl_685160,playlist,hoe anthems,1624,25,33,False
339,1,339,pl_926822,playlist,Beach Country,54,58,116,False
340,1,340,pl_655743,playlist,Country 2016,1,25,43,False
341,1,341,pl_445763,playlist,for him,13,107,137,False
342,0,342,pl_854686,playlist,sign of the times,17,59,85,False
343,0,343,pl_742517,playlist,Versace,1,3,3,False
344,1,344,pl_81370,playlist,party in the usa,56,98,105,False
345,0,345,pl_682009,playlist,Music,1,58,86,False
346,1,346,pl_433154,playlist,Flashback,10,40,54,False
347,3,347,pl_419960,playlist,2013 ,10,37,37,False
348,4,348,pl_745267,playlist,Sunday,2,10,15,False
349,2,349,pl_830778,playlist,🔥🔥🔥,1,40,43,False
350,3,350,pl_372124,playlist,Memories,1,52,63,False
351,3,351,pl_962392,playlist,go to,1,21,28,False
1296,1,1296,pl_487255,playlist,Tom Petty,16,3,14,False
1297,1,1297,pl_355060,playlist,Das antigas,12,21,62,False
1298,1,1298,pl_87986,playlist,AcDc,15,122,179,False
1299,0,1299,pl_75262,playlist,littt,4,45,61,False
1300,3,1300,pl_889499,playlist,Sara Bareilles,13,22,36,False
1301,2,1301,pl_717905,playlist,liquid,11,108,108,False
1302,0,1302,pl_716292,playlist,ayee,1,41,56,False
1303,3,1303,pl_203179,playlist,Easy Listening,19,75,116,False
1304,2,1304,pl_313163,playlist,Party,14,69,84,True
1305,3,1305,pl_945950,playlist,Vaporwave,59,73,89,False
1306,1,1306,pl_920160,playlist,wind,1,87,103,False
1307,2,1307,pl_753900,playlist,chill ,35,22,23,False
1308,1,1308,pl_624274,playlist,Rock,1,38,50,False
1309,0,1309,pl_878775,playlist,sad,11,19,31,False
1310,1,1310,pl_839266,playlist,country,1,52,76,False
1311,3,1311,pl_955109,playlist,wedding,1,10,13,False
752,1,752,pl_889566,playlist,celtic,12,16,17,False
753,3,753,pl_518523,playlist,mine ,1,18,19,False
754,2,754,pl_154176,playlist,chill af ,11,21,30,False
755,3,755,pl_988749,playlist,frankie,1,47,59,True
756,0,756,pl_680785,playlist,4th of July,2,169,196,False
757,0,757,pl_699703,playlist,workout,1,96,131,False
758,1,758,pl_866032,playlist,Dance Mix,880,16,17,False
759,1,759,pl_708342,playlist,oldies ,2,50,62,False
760,1,760,pl_915842,playlist,My songs,133,147,196,False
761,0,761,pl_459733,playlist,Run! Run! Run!,2,45,63,False
762,0,762,pl_584350,playlist,Summer 2017,1,30,35,False
763,0,763,pl_569590,playlist,Stay Woke,11,68,118,False
764,2,764,pl_772550,playlist,Shut Up And Dance,3,25,27,False
765,1,765,pl_568488,playlist,TX Country,2,51,89,False
766,1,766,pl_907732,playlist,fun,1,122,166,False
767,3,767,pl_794144,playlist,zen,1,14,16,False
1680,1,1680,pl_541416,playlist,Vibin,1,89,107,False
1681,3,1681,pl_358439,playlist,69,1,45,59,False
1682,3,1682,pl_107851,playlist,fall.,10,30,30,False
1683,0,1683,pl_97464,playlist,❤️❤️❤️❤️,1,7,8,False
1684,1,1684,pl_851402,playlist,Rock Mix,441,41,76,False
1685,0,1685,pl_92151,playlist,Ari,10,13,14,False
1686,0,1686,pl_824912,playlist,Taylor,1,116,159,False
1687,0,1687,pl_678113,playlist,trap rap,1,35,43,False
1688,0,1688,pl_894737,playlist,Party,141,98,161,False
1689,1,1689,pl_918646,playlist,sing along,14,70,103,False
1690,2,1690,pl_455650,playlist,MYKONOS ,1,41,45,False
1691,2,1691,pl_987553,playlist,MORE,78,18,18,False
1692,3,1692,pl_556374,playlist,Valentine's Day,26,15,15,False
1693,3,1693,pl_914299,playlist,New Indie,18,118,131,False
1694,1,1694,pl_195457,playlist,August 2016,24,50,67,False
1695,3,1695,pl_810095,playlist,sunday,44,57,68,False
2656,4,2656,pl_863544,playlist,praise,1,35,56,False
2657,2,2657,pl_914564,playlist,Pre-Service,29,70,79,False
2658,1,2658,pl_971957,playlist,Classic Rock,1,39,42,False
2659,1,2659,pl_123373,playlist,Drunk,1,13,13,False
2660,1,2660,pl_627280,playlist,relaxation,2,15,21,False
2661,2,2661,pl_312443,playlist,Party,1,20,21,False
2662,2,2662,pl_365539,playlist,Vibin,42,189,220,False
2663,4,2663,pl_209304,playlist,Worship,21,69,93,False
2664,1,2664,pl_786960,playlist,throwback,21,162,210,False
2665,3,2665,pl_966695,playlist,Pirates Of The Caribbean,5787,3,5,False
2666,1,2666,pl_173820,playlist,Post-Punk,13,29,40,False
2667,1,2667,pl_19068,playlist,NYE 2015,2,71,93,False
2668,3,2668,pl_578665,playlist,Heartbreak,19,16,23,False
2669,1,2669,pl_21539,playlist,Jams,12,143,181,False
2670,3,2670,pl_485485,playlist,HOPELESS ROMANTIC,10,115,156,False
2671,4,2671,pl_659991,playlist,Our Songs,20,13,26,False
1088,3,1088,pl_35889,playlist,Chillin',10,91,105,False
1089,1,1089,pl_739360,playlist,classic rock,5164,85,163,False
1090,0,1090,pl_777630,playlist,Best music,12,76,91,False
1091,1,1091,pl_279673,playlist,THE PLAYLIST,1,19,26,False
1092,3,1092,pl_818896,playlist,quiet music,1,47,49,False
1093,0,1093,pl_50796,playlist,LIL,24,13,22,False
1094,2,1094,pl_546508,playlist,Party,5,70,91,False
1095,1,1095,pl_975661,playlist,Bowling For Soup,14,3,15,False
1096,2,1096,pl_722313,playlist,Reggeton,10,18,26,True
1097,1,1097,pl_118220,playlist,5FDP,36,6,28,False
1098,1,1098,pl_284459,playlist,Good Morning :),2,39,59,False
1099,4,1099,pl_691924,playlist,P&W,1,5,6,False
1100,1,1100,pl_831619,playlist,Cool Jazz,17,6,10,False
1101,2,1101,pl_134004,playlist,Groove,1,36,40,False
1102,1,1102,pl_208925,playlist,old school,10,92,119,False
1103,1,1103,pl_671423,playlist,C2,1,58,93,False
3040,2,3040,pl_308349,playlist,Ariana Grande,1,16,30,False
3041,2,3041,pl_910220,playlist,HAUS,1,26,27,False
3042,1,3042,pl_245336,playlist,something,1,4,8,False
3043,1,3043,pl_165547,playlist,TB's,1,18,19,False
3044,3,3044,pl_510616,playlist,the funk,1,11,12,False
3045,4,3045,pl_247185,playlist,Worship,1,21,38,False
3046,3,3046,pl_527411,playlist,SWEET SONGS,3,120,140,False
3047,1,3047,pl_156499,playlist,tbt,1,33,35,False
3048,0,3048,pl_939274,playlist,turnt,2,104,132,False
3049,3,3049,pl_67846,playlist,house music ,13,92,132,False
3050,4,3050,pl_968183,playlist,Give Me Jesus,43,28,36,False
3051,1,3051,pl_918875,playlist,Soul,1,39,49,False
3052,0,3052,pl_407173,playlist,Bike,39,79,100,False
3053,2,3053,pl_431486,playlist,summer dance ,1,20,24,False
3054,0,3054,pl_819326,playlist,always ,1,55,67,False
3055,3,3055,pl_648697,playlist,Zone,3,68,80,False
3984,1,3984,pl_693202,playlist,Country,1,14,40,False
3985,0,3985,pl_146364,playlist,MAY 2017,1,73,81,False
3986,3,3986,pl_328732,playlist,indie,137,34,41,False
3987,1,3987,pl_64672,playlist,America,23,38,78,False
3988,2,3988,pl_882626,playlist,Variado,36,54,59,False
3989,1,3989,pl_266645,playlist,Bottoms Up,3,41,48,False
3990,1,3990,pl_610132,playlist,classics,1,12,15,False
3991,1,3991,pl_419925,playlist,90's,1,41,42,False
3992,1,3992,pl_860669,playlist,Throwbacks,82,117,144,False
3993,0,3993,pl_282451,playlist,PBR&B,10,17,24,False
3994,0,3994,pl_171626,playlist,After dark...,1,13,15,False
3995,1,3995,pl_152776,playlist,country,3,37,82,False
3996,1,3996,pl_694567,playlist,counrty,1,12,19,False
3997,3,3997,pl_940678,playlist,a little bit of everything ,22,10,10,False
3998,1,3998,pl_793051,playlist,neyo,14,6,12,False
3999,3,3999,pl_552527,playlist,road trip,1,36,44,False
4976,3,4976,pl_499960,playlist,Dinner Jazz,36,19,28,False
4977,1,4977,pl_615512,playlist,Crooners,10,58,106,False
4978,2,4978,pl_418303,playlist,WB,28,107,119,False
4979,3,4979,pl_139167,playlist,in my feels,16,119,161,False
4980,56,4980,pl_550608,playlist,Raw Hardstyle,63,74,149,False
4981,3,4981,pl_32727,playlist,Solid Gold,16,105,155,False
4982,1,4982,pl_387412,playlist,jam out,17,15,15,False
4983,3,4983,pl_769946,playlist,la la la,2,89,108,False
4984,3,4984,pl_543895,playlist,Iceland,40,57,58,False
4985,1,4985,pl_813967,playlist,RnB ,23,81,105,False
4986,3,4986,pl_56704,playlist,Right Now,2,44,50,False
4987,1,4987,pl_276163,playlist,Throw Back,1,29,35,False
4988,2,4988,pl_753376,playlist,chill vibes,25,111,143,False
4989,3,4989,pl_57155,playlist,mellow,2,97,126,False
4990,0,4990,pl_28599,playlist,Speed,1,20,28,False
4991,3,4991,pl_445431,playlist,Road Trip 2017,1,11,11,False
320,2,320,pl_674554,playlist,Music,2,29,35,False
321,4,321,pl_530567,playlist,worship,80,24,31,False
322,1,322,pl_598637,playlist,Running,15,32,37,False
323,1,323,pl_832215,playlist,Road Trippin,2,65,81,False
324,2,324,pl_400860,playlist,rock en español,1,12,42,False
325,0,325,pl_588338,playlist,Hard work,13,142,180,False
326,2,326,pl_204541,playlist,FitDance ,14,47,59,False
327,3,327,pl_558801,playlist,rainy day,111,75,100,False
328,2,328,pl_773953,playlist,Pre,3,55,76,False
329,0,329,pl_516867,playlist,xxxx,11,50,64,False
330,3,330,pl_329087,playlist,Jams,1,39,47,False
331,1,331,pl_630631,playlist,Girl Power,1,11,15,False
332,0,332,pl_651996,playlist,Hip Hop,12,31,40,False
333,0,333,pl_301272,playlist,Rap,4,56,111,False
334,3,334,pl_190435,playlist,Skiing,11,50,75,False
335,1,335,pl_560892,playlist,Slow Jams,10,58,75,False
704,3,704,pl_851132,playlist,Sleep,21,6,13,False
705,0,705,pl_823377,playlist,😈😈,1,45,86,False
706,1,706,pl_891210,playlist,Mash Up,1,26,26,False
707,2,707,pl_269104,playlist,Dance EDM,1,22,30,False
708,3,708,pl_637212,playlist,Honeymoon,1,20,22,False
709,0,709,pl_253791,playlist,Wwe,1,13,15,False
710,0,710,pl_150204,playlist,pregame/hype,1,16,19,False
711,1,711,pl_930822,playlist,Random,1,9,16,False
712,3,712,pl_414136,playlist,You,16,42,42,False
713,4,713,pl_552779,playlist,Christmas time is here,1,35,40,False
714,2,714,pl_129476,playlist,summer ,1,30,39,False
715,3,715,pl_741112,playlist,Coachella 2013,57,58,80,False
716,3,716,pl_815370,playlist,JULY,192,14,14,False
717,3,717,pl_534983,playlist,chilly willy,1612,30,35,False
718,1,718,pl_174358,playlist,Weekends,5,79,107,False
719,0,719,pl_931858,playlist,december :,141,43,44,False
4992,0,4992,pl_612472,playlist,mmmmmm ;),14,18,32,False
4993,1,4993,pl_648115,playlist,soundtracks ,1,33,23,False
4994,1,4994,pl_449726,playlist,The Greats,1,64,86,False
4995,0,4995,pl_392839,playlist,rap,45,36,52,False
4996,3,4996,pl_914114,playlist,sap,24,66,88,False
4997,1,4997,pl_455907,playlist,Undertale,87,3,3,False
4998,1,4998,pl_514473,playlist,Jazzy,1,28,36,False
4999,3,4999,pl_912173,playlist,August,1,27,30,False
3168,2,3168,pl_758920,playlist,EDM/House,16,46,55,False
3169,1,3169,pl_698727,playlist,tb's,1,23,29,False
3170,0,3170,pl_653847,playlist,grind,29,66,88,False
3171,0,3171,pl_696173,playlist,Vibes,14,39,53,False
3172,0,3172,pl_808352,playlist,summer 17,10,95,114,False
3173,1,3173,pl_906902,playlist,Flash Back,31,74,148,False
3174,3,3174,pl_391548,playlist,misc,2,24,27,False
3175,0,3175,pl_89390,playlist,wurk,2,34,38,False
3176,0,3176,pl_929876,playlist,YG,20,30,41,False
3177,3,3177,pl_602473,playlist,Mellow,2,9,18,False
3178,3,3178,pl_249902,playlist,Thanksgiving 2016,13,38,44,False
3179,0,3179,pl_158686,playlist,Feel Good,10,122,165,False
3180,0,3180,pl_937383,playlist,ehhh.,10,13,13,False
3181,1,3181,pl_795012,playlist,Throwback,14,80,128,False
3182,2,3182,pl_828440,playlist,Feel good vibes ,13,108,132,False
3183,1,3183,pl_170889,playlist,ratchet,1,59,70,False
576,1,576,pl_726229,playlist,car ,1,10,13,False
577,1,577,pl_96870,playlist,country,1,23,24,False
578,0,578,pl_251410,playlist,here we go,11,63,122,False
579,0,579,pl_632384,playlist,Chill EDM,154,45,46,False
580,2,580,pl_739635,playlist,Old Reggaeton,48,40,87,False
581,3,581,pl_718726,playlist,savannah,1,15,15,False
582,13,582,pl_537918,playlist,Djavan,132,3,15,False
583,3,583,pl_354596,playlist,Falling,3000,31,34,False
584,4,584,pl_344813,playlist,Cardio,1,11,15,False
585,2,585,pl_762730,playlist,New Music,95,68,69,False
586,0,586,pl_51563,playlist,austin,12,104,174,False
587,3,587,pl_90423,playlist,Chill Indie,2,62,89,False
588,0,588,pl_380161,playlist,Idk,1,29,36,False
589,3,589,pl_283575,playlist,#sad,11,134,184,False
590,1,590,pl_320997,playlist,JT,19,4,12,False
591,3,591,pl_449051,playlist,Sunrise,11,183,214,False
3712,3,3712,pl_924,playlist,mine,1,40,56,False
3713,2,3713,pl_42643,playlist,spanish rock!,10,17,29,False
3714,1,3714,pl_780248,playlist,Classic Hip Hop,10,41,46,False
3715,4,3715,pl_892619,playlist,Clásicas,129,9,16,False
3716,0,3716,pl_555263,playlist,A$AP Rocky,1,12,17,False
3717,1,3717,pl_456087,playlist,My fav songs,1,9,10,False
3718,1,3718,pl_260166,playlist,beatles,1,5,31,False
3719,4,3719,pl_17115,playlist,Christmas,1,17,18,False
3720,1,3720,pl_815750,playlist,country,1,14,16,False
3721,3,3721,pl_703889,playlist,Beautiful Songs,200,70,87,False
3722,3,3722,pl_314728,playlist,car ride,1,27,33,False
3723,1,3723,pl_523274,playlist,Run! ,1,81,108,False
3724,1,3724,pl_180868,playlist,España ,1,45,52,False
3725,1,3725,pl_246491,playlist,New Wave,72,96,111,False
3726,0,3726,pl_374228,playlist,Savage Mode,23,56,71,False
3727,2,3727,pl_318528,playlist,Workout,1,99,129,False
2208,1,2208,pl_564700,playlist,Hip Hop,1,3,6,False
2209,0,2209,pl_81229,playlist,Throwback Rap,11,120,170,False
2210,3,2210,pl_462238,playlist,good vibes,1,27,42,False
2211,2,2211,pl_342641,playlist,new,1,29,29,False
2212,1,2212,pl_76696,playlist,Music ,2,45,63,False
2213,2,2213,pl_422978,playlist,edm/house,1,11,14,False
2214,1,2214,pl_170762,playlist,Patriotic,1,9,14,False
2215,0,2215,pl_908248,playlist,mine,2,17,31,False
2216,0,2216,pl_792297,playlist,lit 🔥,10,23,30,False
2217,1,2217,pl_276065,playlist,Entourage,29,182,196,False
2218,4,2218,pl_786189,playlist,Christmas,12,56,60,False
2219,1,2219,pl_326641,playlist,Death ,1,30,32,False
2220,0,2220,pl_760551,playlist,Random 2,340,22,43,False
2221,0,2221,pl_258927,playlist,Pump,2,60,80,False
2222,3,2222,pl_996663,playlist,Road Trip,3,36,40,False
2223,0,2223,pl_339640,playlist,Fire playlist,19,45,55,False
1824,4,1824,pl_259577,playlist,worship,30,25,28,False
1825,3,1825,pl_557765,playlist,Strings,972,28,37,False
1826,0,1826,pl_462380,playlist,Wiz Khalifa,22,13,25,False
1827,0,1827,pl_181671,playlist,Car Rides,10,24,32,False
1828,1,1828,pl_523344,playlist,Throwback,2,15,17,False
1829,3,1829,pl_203809,playlist,Shawn Mendes,1,3,5,False
1830,1,1830,pl_721649,playlist,ITALO DISCO,17,37,40,False
1831,3,1831,pl_817647,playlist,travel,49,59,67,False
1832,3,1832,pl_60533,playlist,Demo,1,123,153,False
1833,2,1833,pl_874967,playlist,Jon,10,77,81,False
1834,0,1834,pl_846750,playlist,Hopsin,4657,26,47,False
1835,3,1835,pl_364000,playlist,West,1,87,124,False
1836,1,1836,pl_2828,playlist,Chill,1,62,91,False
1837,3,1837,pl_363703,playlist,indie,12,81,100,False
1838,1,1838,pl_159354,playlist,pre,1,20,23,False
1839,0,1839,pl_665886,playlist,JJ,10,168,188,False
2368,1,2368,pl_35856,playlist,Week 1,14,12,12,False
2369,1,2369,pl_397680,playlist,work-out,10,66,90,False
2370,4,2370,pl_158181,playlist,CHRISTMAS,16,41,43,False
2371,1,2371,pl_682609,playlist,Pick Me Up,1,27,27,False
2372,0,2372,pl_757476,playlist,CHILL ASF,1,15,16,False
2373,4,2373,pl_415187,playlist,Christmas Classics,32,26,33,False
2374,3,2374,pl_379261,playlist,IDK,15,37,50,False
2375,3,2375,pl_522164,playlist,edit,17,58,65,False
2376,2,2376,pl_936889,playlist,reggaeton ,1,41,60,False
2377,4,2377,pl_742778,playlist,Church,1,13,17,False
2378,3,2378,pl_913739,playlist,road trippin,11,74,96,False
2379,3,2379,pl_558574,playlist,Homework playlist,243,94,131,False
2380,2,2380,pl_852732,playlist,sr,1,11,12,False
2381,0,2381,pl_392648,playlist,💤💤💤,16,41,81,False
2382,1,2382,pl_40425,playlist,sing along,1,26,31,False
2383,2,2383,pl_313015,playlist,Pool party,1,73,79,False
3360,0,3360,pl_72308,playlist,rn,19,96,112,False
3361,0,3361,pl_198045,playlist,Salad Days,11,38,53,False
3362,43,3362,pl_566465,playlist,Comedy,1,7,7,False
3363,2,3363,pl_279489,playlist,Deutsch Rap,1,44,49,False
3364,3,3364,pl_96261,playlist,Mickey,1,47,47,False
3365,1,3365,pl_760465,playlist,The Boat That Rocked,17,121,199,False
3366,2,3366,pl_637338,playlist,Gaming songs,24,11,32,False
3367,1,3367,pl_151423,playlist,Country Hits,10,49,105,False
3368,2,3368,pl_311365,playlist,teen wolf ,7394,82,94,False
3369,2,3369,pl_913320,playlist,dub,1,12,15,False
3370,0,3370,pl_245349,playlist,chill,2,61,90,False
3371,0,3371,pl_896939,playlist,comfort,31,10,13,False
3372,0,3372,pl_27328,playlist,2017,1,27,28,False
3373,1,3373,pl_819137,playlist,Jamz,91,31,42,False
3374,1,3374,pl_566771,playlist,beach trip,13,25,29,False
3375,0,3375,pl_505618,playlist,car jams,1,18,21,False
3744,0,3744,pl_83716,playlist,😏😏😏,1,7,9,False
3745,1,3745,pl_462327,playlist,jazz,2,6,8,False
3746,3,3746,pl_535337,playlist,life is a highway,21,22,23,False
3747,1,3747,pl_607202,playlist,going out ,2,51,63,False
3748,1,3748,pl_514839,playlist,sculpt,1,10,10,False
3749,3,3749,pl_796883,playlist,Acoustics,1,50,70,False
3750,4,3750,pl_614074,playlist,Gospel Mix ,2,38,56,False
3751,0,3751,pl_851397,playlist,lap dance,26,29,44,False
3752,1,3752,pl_271972,playlist,Jonny,12,83,94,False
3753,3,3753,pl_661500,playlist,Monday Morning,12,18,20,False
3754,0,3754,pl_594277,playlist,badgalriri,10,62,80,False
3755,0,3755,pl_899504,playlist,gucci,1,15,23,False
3756,3,3756,pl_129780,playlist,Driving,1,60,66,False
3757,3,3757,pl_378663,playlist,meh,13,28,37,False
3758,0,3758,pl_44306,playlist,l.o.v.e,13,88,131,False
3759,0,3759,pl_865443,playlist,Lift,1,58,86,False
1792,1,1792,pl_688890,playlist,country ,1,76,131,False
1793,1,1793,pl_143367,playlist,Country,15,54,97,False
1794,0,1794,pl_807096,playlist,Pride 2017,1,65,87,False
1795,1,1795,pl_180173,playlist,alternative,2,53,77,False
1796,1,1796,pl_491041,playlist,jamz,1,57,84,False
1797,2,1797,pl_468070,playlist,September 2015,12,112,117,False
1798,2,1798,pl_474474,playlist,Movie Songs,13,75,26,False
1799,1,1799,pl_232125,playlist,Throwback,10,89,128,False
1800,3,1800,pl_989345,playlist,Dank,1,31,36,False
1801,3,1801,pl_367640,playlist,soft songs,1,14,16,False
1802,3,1802,pl_76362,playlist,RUN,1,11,12,False
1803,4,1803,pl_649765,playlist,breathe,464,13,15,False
1804,3,1804,pl_363797,playlist,Feels,1,11,13,False
1805,2,1805,pl_334374,playlist,edm,2,33,39,False
1806,0,1806,pl_587158,playlist,DoPe SoNgS,12,21,27,False
1807,1,1807,pl_855300,playlist,Nick's Playlist,155,15,15,False
2032,3,2032,pl_232652,playlist,meep,2,15,16,False
2033,0,2033,pl_549766,playlist,king kendrick,1,23,32,False
2034,0,2034,pl_321146,playlist,iconic,4,83,104,False
2035,1,2035,pl_735425,playlist,TBT,1,15,15,False
2036,1,2036,pl_536012,playlist,Favorite Songs !!!!!!!,2,61,89,False
2037,1,2037,pl_696734,playlist,Suicide Squad,17,22,17,False
2038,1,2038,pl_474766,playlist,Punk,1,24,40,False
2039,0,2039,pl_216509,playlist,IM,1,75,97,False
2040,0,2040,pl_26519,playlist,hip hop,1,60,110,False
2041,0,2041,pl_401049,playlist,nice,10,73,96,False
2042,3,2042,pl_89564,playlist,First Dance,1,5,5,True
2043,3,2043,pl_915237,playlist,Waves,21,23,28,False
2044,1,2044,pl_686896,playlist,Smooth,3,46,68,False
2045,3,2045,pl_263192,playlist,Revival,1,18,29,False
2046,0,2046,pl_153506,playlist,random!!!,11,91,114,False
2047,0,2047,pl_46651,playlist,brad,41,59,84,False
2192,0,2192,pl_579169,playlist,bangerz,20,93,161,False
2193,1,2193,pl_309500,playlist,90s Throwback,21,94,106,False
2194,0,2194,pl_904986,playlist,goat,1,8,8,False
2195,2,2195,pl_745814,playlist,Static,1,126,193,False
2196,4,2196,pl_556061,playlist,God,2,33,44,False
2197,3,2197,pl_707309,playlist,Work,1,82,98,False
2198,0,2198,pl_826974,playlist,💯🔥,12,79,127,False
2199,1,2199,pl_936789,playlist,Trail Mix,1,83,96,False
2200,2,2200,pl_195690,playlist,halloweekend,1,28,28,False
2201,1,2201,pl_391267,playlist,Molly,1,29,32,False
2202,1,2202,pl_25299,playlist,Rocky ,1,18,25,False
2203,1,2203,pl_387148,playlist,xd,11,69,82,False
2204,0,2204,pl_283913,playlist,Project X,12,78,94,False
2205,2,2205,pl_700664,playlist,top,10,8,8,False
2206,0,2206,pl_71012,playlist,drive,2,68,81,False
2207,0,2207,pl_766846,playlist,Litt,10,9,10,False
3152,0,3152,pl_21860,playlist,New Music,1,26,31,False
3153,2,3153,pl_925482,playlist,Chillin,14,139,148,False
3154,0,3154,pl_371926,playlist,April 2015,418,33,35,False
3155,3,3155,pl_375632,playlist,Freya,1,20,29,False
3156,0,3156,pl_491820,playlist,eminem,1,8,15,False
3157,0,3157,pl_957636,playlist,gold,1,23,26,False
3158,1,3158,pl_172512,playlist,Boner Jams,40,132,181,False
3159,2,3159,pl_795102,playlist,partyy,1,11,12,False
3160,1,3160,pl_172631,playlist,Classic,1,29,35,False
3161,0,3161,pl_82075,playlist,Favorite,1,35,49,False
3162,2,3162,pl_625930,playlist,mex,11,29,53,False
3163,1,3163,pl_886808,playlist,Squad,1,13,15,True
3164,1,3164,pl_3304,playlist,Guardians of the Galaxy: Awesome Mix Vol. 1,2,12,12,False
3165,1,3165,pl_42442,playlist,Happy,1,30,30,False
3166,1,3166,pl_366745,playlist,Inside Out: So Emotional,31,20,20,False
3167,2,3167,pl_38291,playlist,Discover,15,78,89,False
2384,4,2384,pl_549472,playlist,Worship playlist ,10,46,67,False
2385,1,2385,pl_920337,playlist,Halloween Party,3,57,59,False
2386,2,2386,pl_896021,playlist,FiLTH,1,12,19,False
2387,0,2387,pl_957184,playlist,Gold Digger,80,58,79,False
2388,3,2388,pl_1393,playlist,Class,1,23,47,False
2389,1,2389,pl_337017,playlist,opm love songs,18,21,31,False
2390,1,2390,pl_701340,playlist,Beach Bum,20,58,98,False
2391,2,2391,pl_34880,playlist,EDM,1,41,73,False
2392,0,2392,pl_892918,playlist,I Miss You,13,29,35,False
2393,1,2393,pl_543332,playlist,Classic Rock,1,33,86,False
2394,2,2394,pl_810735,playlist,2016,1,125,144,False
2395,1,2395,pl_722301,playlist,Throwback,13,94,142,False
2396,2,2396,pl_726956,playlist,Senior Year,171,151,197,False
2397,2,2397,pl_20603,playlist,Norteño,15,16,65,False
2398,1,2398,pl_586439,playlist,dads playlist,19,38,67,False
2399,2,2399,pl_248554,playlist,Salsa Mix,13,66,134,False
400,3,400,pl_91298,playlist,travel ,1,14,20,False
401,2,401,pl_780406,playlist,sad songs,18,53,67,False
402,3,402,pl_633985,playlist,Writing Music,26,102,126,False
403,1,403,pl_498972,playlist,kl,1,40,41,False
404,0,404,pl_916263,playlist,No Type,17,20,24,False
405,1,405,pl_384088,playlist,80's pop,14,41,45,False
406,3,406,pl_224834,playlist,Chillllll,22,64,87,False
407,2,407,pl_645051,playlist,Lets Dance!!!!!,1,9,9,False
408,0,408,pl_262687,playlist,RANDOM SONGS,10,60,77,False
409,5,409,pl_552320,playlist,sorry,2,25,40,True
410,3,410,pl_832092,playlist,Floor,1,45,51,False
411,1,411,pl_224401,playlist,עברית,36,26,42,False
412,1,412,pl_513588,playlist,Labor day,10,42,45,False
413,3,413,pl_801120,playlist,feels,1,54,81,False
414,1,414,pl_418006,playlist,Dad,2,26,31,False
415,1,415,pl_261848,playlist,Monster,1,12,17,False
2352,0,2352,pl_993325,playlist,Aux,21,10,10,False
2353,1,2353,pl_831291,playlist,Asian,1,16,22,False
2354,0,2354,pl_590830,playlist,SWIM,10,82,108,False
2355,1,2355,pl_681948,playlist,Happy!,10,93,101,False
2356,1,2356,pl_657543,playlist,FEEL GOOD COUNTRY,10,68,125,False
2357,3,2357,pl_729554,playlist,graduation party,2,53,66,False
2358,1,2358,pl_677747,playlist,80's rock,1,11,14,False
2359,1,2359,pl_946471,playlist, Moana,1,10,2,False
2360,34,2360,pl_605336,playlist,comedy,443,9,31,False
2361,3,2361,pl_482280,playlist,falling asleep,1,55,62,False
2362,0,2362,pl_786524,playlist,fall '15,116,39,46,False
2363,3,2363,pl_396465,playlist,Sexy,2,100,129,False
2364,1,2364,pl_711877,playlist,Mine,1,25,44,False
2365,0,2365,pl_740654,playlist,thrash,2,80,123,False
2366,1,2366,pl_14506,playlist,Alternative Rock,119,108,169,False
2367,2,2367,pl_378744,playlist,Ariel Camacho y Los Plebes Del Rancho,10,3,7,False
1872,3,1872,pl_647189,playlist,<3,1,27,34,False
1873,1,1873,pl_169429,playlist,Garage Rock,1,12,12,False
1874,1,1874,pl_111001,playlist,ZZ Top,1,7,27,False
1875,3,1875,pl_241665,playlist,Kiss Me,16,21,25,False
1876,0,1876,pl_867361,playlist,Feel Good,1,25,30,False
1877,0,1877,pl_523598,playlist,workout 💪🏼,3,50,57,False
1878,0,1878,pl_348199,playlist,Sad Nibba Hours,11,11,11,False
1879,0,1879,pl_995822,playlist,The list,98,110,165,False
1880,3,1880,pl_351985,playlist,quiet,1,31,66,False
1881,1,1881,pl_45398,playlist,Elton John,11,91,151,False
1882,3,1882,pl_453276,playlist,Serenity,1,4,8,False
1883,1,1883,pl_263946,playlist,happy hour,5,41,51,False
1884,1,1884,pl_375836,playlist,FU,1,16,20,False
1885,3,1885,pl_33447,playlist,Vibes,11,160,187,True
1886,1,1886,pl_270436,playlist,Feel Good,1,53,94,False
1887,4,1887,pl_877323,playlist,Church,10,37,51,False
1808,3,1808,pl_231340,playlist,Create,1,26,33,False
1809,3,1809,pl_217075,playlist,ON REPEAT,11,116,140,False
1810,1,1810,pl_996679,playlist,90s,1,4,11,False
1811,0,1811,pl_399376,playlist,party playlist ,2,83,120,False
1812,3,1812,pl_396366,playlist,Deep Focus,1,63,101,False
1813,1,1813,pl_370724,playlist,VALENTINES DAY,587,15,15,False
1814,0,1814,pl_685542,playlist,Yup,1,26,33,False
