,nodes,buckets
1362,pl_306241,0
1363,pl_29994,0
1364,pl_87253,0
1365,pl_171724,0
1366,pl_832922,0
1367,pl_77951,0
1368,pl_912081,0
1369,pl_738526,0
1370,pl_345267,0
1371,pl_167319,0
1372,pl_602081,0
1373,pl_582234,0
1374,pl_583179,0
1375,pl_846541,0
1376,pl_661726,0
1377,pl_331822,0
1378,pl_145578,0
1379,pl_782340,0
1380,pl_348203,0
1381,pl_82909,0
1382,pl_842823,0
1383,pl_172868,0
1384,pl_915340,0
1385,pl_860432,0
1386,pl_550681,0
1387,pl_484184,0
1388,pl_125359,0
1389,pl_19883,0
1390,pl_667977,0
1391,pl_85692,0
1392,pl_719237,0
1393,pl_205971,0
1394,pl_582727,0
1395,pl_533550,0
1396,pl_445178,0
1397,pl_370865,0
1398,pl_217040,0
1399,pl_320745,0
1400,pl_863884,0
1401,pl_803618,0
1402,pl_928777,0
1403,pl_676390,0
1404,pl_778987,0
1405,pl_740793,0
1406,pl_634361,0
1407,pl_515187,0
1408,pl_568546,0
1409,pl_366571,0
1410,pl_43727,0
1411,pl_457382,0
1412,pl_357936,0
1413,pl_110768,0
1414,pl_118394,0
1415,pl_394399,0
1416,pl_448028,0
1417,pl_991148,0
1418,pl_529693,0
1419,pl_828065,0
1420,pl_304157,0
1421,pl_858135,0
1422,pl_914604,0
1423,pl_279337,0
1424,pl_903343,0
1425,pl_120990,0
1426,pl_174714,0
1427,pl_378160,1
1428,pl_461457,0
1429,pl_823934,0
1430,pl_454833,0
1431,pl_965037,0
1432,pl_247613,0
1433,pl_579853,0
1434,pl_175847,0
1435,pl_816135,0
1436,pl_274440,0
1437,pl_139814,0
1438,pl_234195,0
1439,pl_18403,1
1440,pl_166576,0
1441,pl_471913,0
1442,pl_628861,0
1443,pl_229121,0
1444,pl_44353,0
1445,pl_617820,0
1446,pl_819961,0
1447,pl_874501,0
1448,pl_874574,0
1449,pl_525425,0
1450,pl_804897,0
1451,pl_522778,0
1452,pl_513097,0
1453,pl_344453,0
1454,pl_700077,0
1455,pl_675632,0
1456,pl_360704,0
1457,pl_391346,0
1458,pl_842596,0
1459,pl_597349,0
1460,pl_330607,0
1461,pl_358519,0
1462,pl_528463,0
1463,pl_142161,0
1464,pl_551787,0
1465,pl_231766,0
1466,pl_928068,0
1467,pl_818649,0
1468,pl_359930,0
1469,pl_574313,0
1470,pl_486749,0
1471,pl_163371,0
1472,pl_666193,0
1473,pl_830373,0
1474,pl_150840,0
1475,pl_919862,0
1476,pl_645616,0
1477,pl_151653,0
1478,pl_183682,0
1479,pl_78442,0
1480,pl_697693,0
1481,pl_531992,0
1482,pl_57481,0
1483,pl_204118,0
1484,pl_815483,0
1485,pl_191896,0
1486,pl_445416,0
1487,pl_932004,0
1488,pl_524947,0
1489,pl_967209,0
1490,pl_515688,0
1491,pl_572169,0
1492,pl_813993,0
1493,pl_844381,0
1494,pl_655439,0
1495,pl_41239,0
1496,pl_369096,0
1497,pl_501965,0
1498,pl_117369,0
1499,pl_125434,0
1500,pl_182806,0
1501,pl_988002,0
1502,pl_260941,0
1503,pl_22300,0
1504,pl_361559,0
1505,pl_885074,0
1506,pl_807352,0
1507,pl_699269,0
1508,pl_892334,0
1509,pl_347183,0
1510,pl_438400,0
1511,pl_87156,0
1512,pl_867266,0
1513,pl_653338,0
1514,pl_215192,0
1515,pl_10973,0
1516,pl_58150,0
1517,pl_528079,0
1518,pl_705020,0
1519,pl_199834,0
1520,pl_292780,0
1521,pl_887467,0
1522,pl_632418,0
1523,pl_238539,0
1524,pl_73978,0
1525,pl_280511,0
1526,pl_752501,0
1527,pl_179772,0
1528,pl_536490,0
1529,pl_390314,0
1530,pl_773014,0
1531,pl_607621,0
1532,pl_716041,0
1533,pl_458669,0
1534,pl_300595,0
1535,pl_695652,0
1536,pl_331778,0
1537,pl_490686,0
1538,pl_824527,0
1539,pl_80779,0
1540,pl_534106,0
1541,pl_719545,0
1542,pl_947802,0
1543,pl_862102,0
1544,pl_980022,0
1545,pl_318098,0
1546,pl_782782,0
1547,pl_910512,0
1548,pl_112547,0
1549,pl_40239,0
1550,pl_500494,0
1551,pl_328570,0
1552,pl_948881,0
1553,pl_695423,0
1554,pl_200351,0
1555,pl_755066,0
1556,pl_516071,0
1557,pl_67394,0
1558,pl_733000,0
1559,pl_453747,0
1560,pl_522932,0
1561,pl_938931,0
1562,pl_925371,0
1563,pl_106909,0
1564,pl_44625,0
1565,pl_191831,0
1566,pl_534125,0
1567,pl_328400,0
1568,pl_982188,0
1569,pl_188096,0
1570,pl_167577,0
1571,pl_27556,0
1572,pl_473359,0
1573,pl_296832,0
1574,pl_472922,1
1575,pl_236591,0
1576,pl_199005,0
1577,pl_691589,0
1578,pl_184629,0
1579,pl_546643,0
1580,pl_121925,0
1581,pl_875276,0
1582,pl_174148,0
1583,pl_857700,0
1584,pl_527786,0
1585,pl_331947,0
1586,pl_226736,0
1587,pl_16872,0
1588,pl_677848,0
1589,pl_789260,0
1590,pl_356436,0
1591,pl_967448,0
1592,pl_3508,0
1593,pl_733668,0
1594,pl_889330,0
1595,pl_792899,0
1596,pl_239175,0
1597,pl_541296,0
1598,pl_430283,0
1599,pl_914924,0
1600,pl_137064,0
1601,pl_358204,0
1602,pl_572690,0
1603,pl_71094,0
1604,pl_48808,0
1605,pl_23748,0
1606,pl_533214,0
1607,pl_707364,0
1608,pl_265652,0
1609,pl_858737,0
1610,pl_140726,0
1611,pl_570108,0
1612,pl_254565,0
1613,pl_498973,0
1614,pl_432496,0
1615,pl_641139,0
1616,pl_28332,0
1617,pl_226175,0
1618,pl_608390,0
1619,pl_972733,0
1620,pl_387015,0
1621,pl_578929,0
1622,pl_579188,0
1623,pl_398061,0
1624,pl_750161,0
1625,pl_273776,0
1626,pl_777305,0
1627,pl_669039,0
1628,pl_730667,0
1629,pl_221235,0
1630,pl_61969,0
1631,pl_728287,0
1632,pl_479179,0
1633,pl_522145,0
1634,pl_838967,0
1635,pl_787715,0
1636,pl_824315,0
1637,pl_560426,0
1638,pl_641634,0
1639,pl_544351,0
1640,pl_140936,0
1641,pl_477651,0
1642,pl_762852,0
1643,pl_3072,0
1644,pl_597815,0
1645,pl_118827,0
1646,pl_72388,0
1647,pl_397737,0
1648,pl_27217,0
1649,pl_903905,0
1650,pl_67035,0
1651,pl_468133,0
1652,pl_47022,0
1653,pl_873408,0
1654,pl_604968,0
1655,pl_540897,0
1656,pl_234668,0
1657,pl_453322,0
1658,pl_807842,0
1659,pl_712054,0
1660,pl_158287,0
1661,pl_871130,0
1662,pl_868815,0
1663,pl_980630,0
1664,pl_585410,0
1665,pl_763968,0
1666,pl_899319,0
1667,pl_122529,0
1668,pl_643693,0
1669,pl_487319,0
1670,pl_297392,0
1671,pl_223816,0
1672,pl_20346,0
1673,pl_411671,0
1674,pl_287044,0
1675,pl_34402,0
1676,pl_983169,0
1677,pl_740013,0
1678,pl_785560,0
1679,pl_994265,0
1680,pl_401408,0
1681,pl_941406,0
1682,pl_141174,0
1683,pl_494122,0
1684,pl_721282,0
1685,pl_772206,0
1686,pl_378016,0
1687,pl_334529,0
1688,pl_624004,0
1689,pl_175569,0
1690,pl_286496,0
1691,pl_515873,0
1692,pl_704918,0
1693,pl_290795,0
1694,pl_8480,0
1695,pl_560425,0
1696,pl_693021,0
1697,pl_860721,0
1698,pl_203308,0
1699,pl_457535,0
1700,pl_988219,0
1701,pl_630807,0
1702,pl_514721,0
1703,pl_897827,0
1704,pl_850457,0
1705,pl_699563,0
1706,pl_604728,0
1707,pl_803641,0
1708,pl_19639,0
1709,pl_625997,0
1710,pl_933657,0
1711,pl_779638,0
1712,pl_150900,0
1713,pl_758052,0
1714,pl_110835,0
1715,pl_357813,0
1716,pl_707502,0
1717,pl_810062,0
1718,pl_204972,0
1719,pl_995497,0
1720,pl_380791,0
1721,pl_761833,0
1722,pl_52849,0
1723,pl_267143,0
1724,pl_463426,0
1725,pl_506125,0
1726,pl_680002,0
1727,pl_168558,0
1728,pl_708278,0
1729,pl_436623,0
1730,pl_605658,0
1731,pl_460594,0
1732,pl_994623,0
1733,pl_572611,0
1734,pl_556993,0
1735,pl_661920,0
1736,pl_903217,0
1737,pl_195581,0
1738,pl_134163,0
1739,pl_327646,0
1740,pl_723093,0
1741,pl_382759,0
1742,pl_834018,0
1743,pl_617510,0
1744,pl_650762,0
1745,pl_858298,0
1746,pl_105886,0
1747,pl_310422,0
1748,pl_518686,0
1749,pl_893554,0
1750,pl_442746,0
1751,pl_888822,0
1752,pl_361004,0
1753,pl_664437,0
1754,pl_44781,0
1755,pl_209088,0
1756,pl_427249,0
1757,pl_565119,0
1758,pl_446649,0
1759,pl_855886,0
1760,pl_75688,0
1761,pl_828620,0
1762,pl_460349,0
1763,pl_661397,0
1764,pl_28255,0
1765,pl_843406,0
1766,pl_731204,0
1767,pl_923964,0
1768,pl_401742,0
1769,pl_132399,0
1770,pl_412759,0
1771,pl_449033,0
1772,pl_328123,0
1773,pl_568841,0
1774,pl_740813,0
1775,pl_14489,0
1776,pl_389554,0
1777,pl_368607,0
1778,pl_900638,0
1779,pl_922700,0
1780,pl_648805,0
1781,pl_264229,0
1782,pl_977050,0
1783,pl_671130,0
1784,pl_350464,0
1785,pl_980288,0
1786,pl_221174,0
1787,pl_155182,0
1788,pl_149304,0
1789,pl_236347,0
1790,pl_457591,0
1791,pl_697406,0
1792,pl_56756,0
1793,pl_146063,0
1794,pl_600453,0
1795,pl_407341,0
1796,pl_628866,0
1797,pl_137941,0
1798,pl_133110,0
1799,pl_207707,0
1800,pl_340826,0
1801,pl_531294,0
1802,pl_503089,0
1803,pl_700567,0
1804,pl_729280,0
1805,pl_329787,0
1806,pl_328836,0
1807,pl_586058,0
1808,pl_215272,0
1809,pl_163132,0
1810,pl_95497,0
1811,pl_327200,0
1812,pl_671408,0
1813,pl_541198,0
1814,pl_275412,0
1815,pl_106767,0
1816,pl_680467,0
1817,pl_537455,0
1818,pl_808539,0
1819,pl_159136,0
1820,pl_564781,0
1821,pl_116422,0
1822,pl_636530,0
1823,pl_799747,0
1824,pl_744675,0
1825,pl_864132,0
1826,pl_766296,0
1827,pl_479060,0
1828,pl_229095,0
1829,pl_646792,0
1830,pl_578342,0
1831,pl_270936,1
1832,pl_773979,0
1833,pl_936668,0
1834,pl_625941,0
1835,pl_617818,0
1836,pl_883482,0
1837,pl_462924,0
1838,pl_730559,0
1839,pl_364023,0
1840,pl_477884,0
1841,pl_394267,0
1842,pl_780997,0
1843,pl_331249,0
1844,pl_393704,0
1845,pl_548219,0
1846,pl_703324,0
1847,pl_67487,0
1848,pl_215521,0
1849,pl_930998,0
1850,pl_390500,0
1851,pl_523398,0
1852,pl_172467,0
1853,pl_869413,0
1854,pl_124556,0
1855,pl_94727,0
1856,pl_893885,0
1857,pl_123223,0
1858,pl_991151,0
1859,pl_738029,0
1860,pl_242265,0
1861,pl_971209,0
1862,pl_247759,0
1863,pl_815028,0
1864,pl_88161,0
1865,pl_210710,0
1866,pl_617429,0
1867,pl_34900,0
1868,pl_66939,0
1869,pl_178914,0
1870,pl_255418,0
1871,pl_413905,0
1872,pl_85042,0
1873,pl_367768,0
1874,pl_902829,0
1875,pl_502956,0
1876,pl_955092,0
1877,pl_540465,0
1878,pl_504989,0
1879,pl_778717,0
1880,pl_663086,0
1881,pl_970355,0
1882,pl_176686,0
1883,pl_212324,0
1884,pl_36120,0
1885,pl_491802,0
1886,pl_370692,0
1887,pl_183689,0
1888,pl_916536,0
1889,pl_34355,0
1890,pl_49303,0
1891,pl_95053,0
1892,pl_14228,0
1893,pl_636467,0
1894,pl_825236,0
1895,pl_222353,0
1896,pl_790544,0
1897,pl_456399,0
1898,pl_942589,0
1899,pl_290487,0
1900,pl_585310,0
1901,pl_123127,0
1902,pl_360740,0
1903,pl_319517,0
1904,pl_867025,0
1905,pl_790316,0
1906,pl_146642,0
1907,pl_965643,0
1908,pl_644007,0
1909,pl_342306,0
1910,pl_829984,0
1911,pl_178025,0
1912,pl_314062,0
1913,pl_720201,0
1914,pl_662928,0
1915,pl_548380,0
1916,pl_904993,0
1917,pl_908695,0
1918,pl_573276,0
1919,pl_737489,0
1920,pl_767225,0
1921,pl_910132,0
1922,pl_460206,0
1923,pl_968940,0
1924,pl_237739,0
1925,pl_490604,0
1926,pl_302558,0
1927,pl_591091,0
1928,pl_491196,0
1929,pl_46641,0
1930,pl_787491,0
1931,pl_55916,0
1932,pl_67534,0
1933,pl_27305,0
1934,pl_880581,0
1935,pl_534714,0
1936,pl_401960,0
1937,pl_51409,0
1938,pl_750586,0
1939,pl_380814,0
1940,pl_881226,0
1941,pl_848463,0
1942,pl_917095,0
1943,pl_973524,0
1944,pl_566536,0
1945,pl_378244,0
1946,pl_375419,0
1947,pl_923899,0
1948,pl_865327,0
1949,pl_593787,0
1950,pl_323905,0
1951,pl_462832,0
1952,pl_68270,0
1953,pl_440612,0
1954,pl_334246,0
1955,pl_995230,0
1956,pl_890995,0
1957,pl_652336,0
1958,pl_475098,0
1959,pl_523407,0
1960,pl_691452,0
1961,pl_925938,0
1962,pl_485322,0
1963,pl_97242,0
1964,pl_362328,0
1965,pl_169463,0
1966,pl_801667,0
1967,pl_428566,0
1968,pl_497666,0
1969,pl_646158,0
1970,pl_511381,0
1971,pl_637782,0
1972,pl_539710,0
1973,pl_588998,0
1974,pl_982716,0
1975,pl_873394,0
1976,pl_903787,0
1977,pl_753691,0
1978,pl_313592,0
1979,pl_349085,0
1980,pl_283047,0
1981,pl_176424,0
1982,pl_724928,0
1983,pl_918647,0
1984,pl_736446,0
1985,pl_25637,0
1986,pl_128326,0
1987,pl_794399,0
1988,pl_589173,0
1989,pl_909104,0
1990,pl_244246,0
1991,pl_122941,0
1992,pl_211451,0
1993,pl_518297,0
1994,pl_240366,0
1995,pl_742707,0
1996,pl_371528,0
1997,pl_482117,0
1998,pl_32629,0
1999,pl_56573,0
2000,pl_430082,0
2001,pl_881634,0
2002,pl_839366,0
2003,pl_933082,0
2004,pl_168103,0
2005,pl_837685,0
2006,pl_458889,0
2007,pl_974735,0
2008,pl_912017,0
2009,pl_779948,0
2010,pl_875367,0
2011,pl_117322,0
2012,pl_544631,0
2013,pl_881693,0
2014,pl_161499,0
2015,pl_8325,0
2016,pl_921812,0
2017,pl_407939,0
2018,pl_435314,0
2019,pl_450435,0
2020,pl_454533,0
2021,pl_770420,0
2022,pl_380921,0
2023,pl_94884,0
2024,pl_701532,0
2025,pl_818213,0
2026,pl_428643,0
2027,pl_924202,0
2028,pl_936927,0
2029,pl_799493,0
2030,pl_712535,0
2031,pl_454489,0
2032,pl_379120,0
2033,pl_372561,0
2034,pl_440211,0
2035,pl_652643,0
2036,pl_681351,0
2037,pl_284909,0
2038,pl_391301,0
2039,pl_817696,0
2040,pl_115857,0
2041,pl_188807,0
2042,pl_993293,0
2043,pl_318146,0
2044,pl_73765,0
2045,pl_873778,0
2046,pl_469776,0
2047,pl_914058,0
2048,pl_817329,0
2049,pl_356488,0
2050,pl_725982,0
2051,pl_71776,0
2052,pl_451077,1
2053,pl_227790,0
2054,pl_127653,0
2055,pl_915855,0
2056,pl_887136,0
2057,pl_873556,0
2058,pl_668209,0
2059,pl_871729,0
2060,pl_426863,0
2061,pl_712661,0
2062,pl_522579,0
2063,pl_43623,0
2064,pl_493555,0
2065,pl_333941,0
2066,pl_862014,0
2067,pl_373605,0
2068,pl_543514,0
2069,pl_52238,0
2070,pl_737083,0
2071,pl_162603,0
2072,pl_116324,0
2073,pl_59175,0
2074,pl_703985,0
2075,pl_618057,0
2076,pl_449102,0
2077,pl_36782,0
2078,pl_43845,0
2079,pl_877278,0
2080,pl_713501,0
2081,pl_774827,0
2082,pl_917801,0
2083,pl_272411,0
2084,pl_281440,1
2085,pl_818444,0
2086,pl_502660,0
2087,pl_237954,0
2088,pl_742198,0
2089,pl_751391,0
2090,pl_488322,0
2091,pl_745605,0
2092,pl_96771,0
2093,pl_428813,0
2094,pl_72855,0
2095,pl_160403,0
2096,pl_174532,0
2097,pl_655213,0
2098,pl_222739,0
2099,pl_880170,0
2100,pl_763237,0
2101,pl_510176,0
2102,pl_614149,0
2103,pl_897088,0
2104,pl_943095,0
2105,pl_919597,0
2106,pl_368105,1
2107,pl_481750,0
2108,pl_868814,0
2109,pl_822751,0
2110,pl_600065,0
2111,pl_993645,0
2112,pl_205346,0
2113,pl_440303,0
2114,pl_866547,0
2115,pl_298231,0
2116,pl_458226,0
2117,pl_178813,0
2118,pl_170657,0
2119,pl_350028,0
2120,pl_369814,0
2121,pl_553612,0
2122,pl_659503,0
2123,pl_968101,0
2124,pl_282607,0
2125,pl_669760,0
2126,pl_122560,0
2127,pl_711446,0
2128,pl_920648,0
2129,pl_325356,0
2130,pl_641178,0
2131,pl_186584,0
2132,pl_105491,0
2133,pl_394122,0
2134,pl_794246,0
2135,pl_513477,0
2136,pl_286573,0
2137,pl_315736,0
2138,pl_273851,0
2139,pl_705591,0
2140,pl_776787,0
2141,pl_824814,0
2142,pl_163518,0
2143,pl_613536,0
2144,pl_538461,0
2145,pl_987859,0
2146,pl_425,0
2147,pl_57850,0
2148,pl_384534,0
2149,pl_454303,0
2150,pl_889345,0
2151,pl_943256,0
2152,pl_713984,0
2153,pl_439638,0
2154,pl_155918,0
2155,pl_504914,0
2156,pl_890414,0
2157,pl_815907,0
2158,pl_733477,0
2159,pl_812547,0
2160,pl_799259,0
2161,pl_792214,0
2162,pl_192837,0
2163,pl_379797,0
2164,pl_213473,0
2165,pl_670710,0
2166,pl_738380,0
2167,pl_564077,0
2168,pl_262710,0
2169,pl_378636,0
2170,pl_768788,0
2171,pl_800879,0
2172,pl_741827,0
2173,pl_402977,0
2174,pl_326080,0
2175,pl_630364,0
2176,pl_887271,0
2177,pl_621128,0
2178,pl_992842,0
2179,pl_659665,0
2180,pl_162951,0
2181,pl_546960,0
2182,pl_956895,0
2183,pl_495781,0
2184,pl_668556,0
2185,pl_392775,0
2186,pl_304471,0
2187,pl_213093,0
2188,pl_491390,0
2189,pl_218051,0
2190,pl_766948,0
2191,pl_780537,0
2192,pl_845683,0
2193,pl_183769,0
2194,pl_498555,0
2195,pl_53441,0
2196,pl_797520,0
2197,pl_875287,0
2198,pl_649868,0
2199,pl_808996,0
2200,pl_969302,0
2201,pl_690685,0
2202,pl_901717,0
2203,pl_86362,0
2204,pl_415161,0
2205,pl_254061,0
2206,pl_476066,0
2207,pl_382344,0
2208,pl_309053,0
2209,pl_817462,0
2210,pl_717277,0
2211,pl_363739,0
2212,pl_226254,0
2213,pl_19913,0
2214,pl_881032,0
2215,pl_822711,0
2216,pl_150845,0
2217,pl_23316,0
2218,pl_893495,0
2219,pl_172582,0
2220,pl_708568,0
2221,pl_294346,0
2222,pl_503081,0
2223,pl_975555,0
2224,pl_335626,0
2225,pl_690246,0
2226,pl_690629,0
2227,pl_437993,0
2228,pl_162262,0
2229,pl_659780,0
2230,pl_290933,0
2231,pl_169898,0
2232,pl_694759,0
2233,pl_496409,0
2234,pl_95816,0
2235,pl_92300,0
2236,pl_278367,0
2237,pl_915291,0
2238,pl_522435,0
2239,pl_554676,0
2240,pl_998243,0
2241,pl_253634,0
2242,pl_836264,0
2243,pl_815922,0
2244,pl_836959,0
2245,pl_100402,0
2246,pl_806530,0
2247,pl_28158,0
2248,pl_768215,0
2249,pl_633799,0
2250,pl_450559,0
2251,pl_976036,0
2252,pl_719023,0
2253,pl_64334,0
2254,pl_662962,0
2255,pl_70933,0
2256,pl_533863,0
2257,pl_243712,0
2258,pl_449518,0
2259,pl_226007,0
2260,pl_356042,0
2261,pl_750016,0
2262,pl_173074,0
2263,pl_512959,0
2264,pl_15219,0
2265,pl_989467,0
2266,pl_829131,0
2267,pl_982284,0
2268,pl_44358,0
2269,pl_357636,0
2270,pl_324516,0
2271,pl_107644,0
2272,pl_200682,0
2273,pl_964664,0
2274,pl_635251,0
2275,pl_264692,0
2276,pl_250930,0
2277,pl_162744,0
2278,pl_970790,0
2279,pl_407897,0
2280,pl_148843,0
2281,pl_479419,0
2282,pl_648169,0
2283,pl_488424,0
2284,pl_255739,0
2285,pl_679793,0
2286,pl_140489,0
2287,pl_360476,0
2288,pl_240787,0
2289,pl_169711,0
2290,pl_860567,0
2291,pl_858671,0
2292,pl_445896,0
2293,pl_40112,0
2294,pl_919843,0
2295,pl_269019,0
2296,pl_584131,0
2297,pl_37022,0
2298,pl_14853,0
2299,pl_726416,0
2300,pl_908908,0
2301,pl_511022,0
2302,pl_744497,0
2303,pl_36743,0
2304,pl_323867,0
2305,pl_78157,0
2306,pl_876333,0
2307,pl_871182,1
2308,pl_618086,0
2309,pl_685924,0
2310,pl_624482,0
2311,pl_630353,0
2312,pl_43247,0
2313,pl_628967,0
2314,pl_509068,0
2315,pl_633223,0
2316,pl_407848,0
2317,pl_639534,0
2318,pl_745987,0
2319,pl_504574,0
2320,pl_4640,0
2321,pl_318316,0
2322,pl_186874,0
2323,pl_247156,0
2324,pl_633731,0
2325,pl_613092,0
2326,pl_660377,0
2327,pl_86964,0
2328,pl_53776,0
2329,pl_689420,0
2330,pl_82280,0
2331,pl_446490,0
2332,pl_352602,0
2333,pl_79460,0
2334,pl_653886,0
2335,pl_811313,0
2336,pl_601572,0
2337,pl_383797,0
2338,pl_639705,0
2339,pl_462630,0
2340,pl_802824,0
2341,pl_572986,0
2342,pl_210362,0
2343,pl_193065,0
2344,pl_762135,0
2345,pl_278734,0
2346,pl_891690,0
2347,pl_776524,0
2348,pl_611913,0
2349,pl_365809,0
2350,pl_457343,0
2351,pl_62077,0
2352,pl_785736,0
2353,pl_673577,0
2354,pl_227693,0
2355,pl_472712,0
2356,pl_723083,0
2357,pl_722300,0
2358,pl_550278,0
2359,pl_211882,0
2360,pl_793711,0
2361,pl_35963,0
2362,pl_898826,0
2363,pl_515516,0
2364,pl_931100,0
2365,pl_456542,0
2366,pl_411121,0
2367,pl_43203,0
2368,pl_83764,0
2369,pl_3788,0
2370,pl_673720,0
2371,pl_190430,0
2372,pl_899283,1
2373,pl_55776,0
2374,pl_287505,0
2375,pl_366949,0
2376,pl_638704,0
2377,pl_689900,0
2378,pl_864155,0
2379,pl_28939,0
2380,pl_810638,0
2381,pl_146231,0
2382,pl_994115,0
2383,pl_771748,0
2384,pl_613133,0
2385,pl_730729,0
2386,pl_706981,0
2387,pl_74711,0
2388,pl_861975,0
2389,pl_452124,0
2390,pl_505248,0
2391,pl_826320,0
2392,pl_498692,0
2393,pl_348932,0
2394,pl_788054,0
2395,pl_744644,0
2396,pl_747892,0
2397,pl_568530,0
2398,pl_808295,0
2399,pl_446999,0
2400,pl_978031,0
2401,pl_13466,0
2402,pl_139561,0
2403,pl_880726,0
2404,pl_901288,0
2405,pl_765058,0
2406,pl_404839,0
2407,pl_930457,0
2408,pl_524489,0
2409,pl_796524,0
2410,pl_860112,0
2411,pl_911332,0
2412,pl_388517,0
2413,pl_500470,0
2414,pl_709324,0
2415,pl_527086,0
2416,pl_977094,0
2417,pl_603894,0
2418,pl_49572,0
2419,pl_980055,0
2420,pl_921759,0
2421,pl_148164,0
2422,pl_804170,0
2423,pl_359666,0
2424,pl_361099,0
2425,pl_895532,0
2426,pl_811630,0
2427,pl_15443,0
2428,pl_204959,0
2429,pl_213168,0
2430,pl_320231,0
2431,pl_813068,0
2432,pl_223145,0
2433,pl_852302,0
2434,pl_416961,0
2435,pl_6329,0
2436,pl_243859,0
2437,pl_456700,0
2438,pl_558271,0
2439,pl_957149,0
2440,pl_561084,0
2441,pl_292173,0
2442,pl_154535,0
2443,pl_535188,0
2444,pl_641766,0
2445,pl_452892,0
2446,pl_242227,0
2447,pl_393905,0
2448,pl_778540,0
2449,pl_732314,0
2450,pl_734396,0
2451,pl_187246,0
2452,pl_698620,0
2453,pl_453976,0
2454,pl_866993,0
2455,pl_450329,0
2456,pl_282110,0
2457,pl_934463,0
2458,pl_954369,0
2459,pl_696121,0
2460,pl_503961,0
2461,pl_518732,0
2462,pl_798459,0
2463,pl_349082,0
2464,pl_446945,0
2465,pl_78086,0
2466,pl_179318,0
2467,pl_251395,0
2468,pl_176023,0
2469,pl_358016,0
2470,pl_883728,0
2471,pl_101666,0
2472,pl_165441,0
2473,pl_717326,0
2474,pl_140670,0
2475,pl_566886,0
2476,pl_409549,0
2477,pl_593525,0
2478,pl_963571,0
2479,pl_985558,0
2480,pl_106717,0
2481,pl_672846,0
2482,pl_734215,0
2483,pl_325674,0
2484,pl_317467,0
2485,pl_760716,0
2486,pl_383768,0
2487,pl_715280,0
2488,pl_165870,0
2489,pl_716587,0
2490,pl_132105,0
2491,pl_480045,0
2492,pl_284647,0
2493,pl_660756,0
2494,pl_812188,0
2495,pl_919877,0
2496,pl_23814,0
2497,pl_810083,0
2498,pl_186251,0
2499,pl_487071,0
2500,pl_259794,0
2501,pl_498681,0
2502,pl_233647,0
2503,pl_408519,0
2504,pl_461906,0
2505,pl_830894,0
2506,pl_63180,0
2507,pl_330568,0
2508,pl_422263,0
2509,pl_561013,0
2510,pl_247649,0
2511,pl_976231,0
2512,pl_365745,0
2513,pl_511398,0
2514,pl_730448,0
2515,pl_661780,0
2516,pl_903253,0
2517,pl_144426,0
2518,pl_264430,0
2519,pl_618124,0
2520,pl_710432,0
2521,pl_949275,0
2522,pl_468997,0
2523,pl_476029,0
2524,pl_851507,0
2525,pl_86328,0
2526,pl_164201,0
2527,pl_694532,0
2528,pl_717757,0
2529,pl_760499,0
2530,pl_391138,0
2531,pl_915088,0
2532,pl_785120,0
2533,pl_828389,0
2534,pl_267974,0
2535,pl_854482,0
2536,pl_35946,0
2537,pl_534045,0
2538,pl_406027,0
2539,pl_51007,0
2540,pl_482170,0
2541,pl_403320,0
2542,pl_23622,0
2543,pl_341902,0
2544,pl_418556,0
2545,pl_357330,0
2546,pl_721509,0
2547,pl_936546,0
2548,pl_748590,0
2549,pl_798646,0
2550,pl_989765,0
2551,pl_485016,0
2552,pl_431774,0
2553,pl_609296,0
2554,pl_395963,0
2555,pl_193907,0
2556,pl_495463,0
2557,pl_783557,0
2558,pl_624357,0
2559,pl_638573,0
2560,pl_357892,0
2561,pl_894532,0
2562,pl_355470,0
2563,pl_888638,0
2564,pl_478947,0
2565,pl_158340,0
2566,pl_910874,0
2567,pl_221795,0
2568,pl_163792,0
2569,pl_639076,0
2570,pl_206096,0
2571,pl_556136,0
2572,pl_75108,0
2573,pl_149213,0
2574,pl_72077,0
2575,pl_191198,0
2576,pl_219568,0
2577,pl_194053,0
2578,pl_679883,0
2579,pl_564488,0
2580,pl_381527,0
2581,pl_657859,0
2582,pl_597829,0
2583,pl_168767,0
2584,pl_179771,0
2585,pl_138412,0
2586,pl_361075,0
2587,pl_590622,0
2588,pl_851821,0
2589,pl_585490,0
2590,pl_306780,0
2591,pl_106738,0
2592,pl_762880,0
2593,pl_863153,0
2594,pl_151942,0
2595,pl_970894,0
2596,pl_39528,0
2597,pl_457658,0
2598,pl_553937,0
2599,pl_139649,0
2600,pl_696984,0
2601,pl_323132,0
2602,pl_791864,0
2603,pl_897392,0
2604,pl_143871,0
2605,pl_835771,0
2606,pl_226321,0
2607,pl_748068,0
2608,pl_740341,0
2609,pl_508791,0
2610,pl_545171,0
2611,pl_635750,0
2612,pl_713157,0
2613,pl_343933,0
2614,pl_801886,0
2615,pl_463341,0
2616,pl_809359,0
2617,pl_517504,0
2618,pl_321237,0
2619,pl_805884,0
2620,pl_752353,0
2621,pl_419778,0
2622,pl_986359,0
2623,pl_423551,0
2624,pl_956635,0
2625,pl_468780,0
2626,pl_693351,0
2627,pl_798880,0
2628,pl_783053,0
2629,pl_911565,0
2630,pl_841013,0
2631,pl_401237,0
2632,pl_120755,0
2633,pl_74048,1
